Year,SeriesCode,Страна ,Activity,Sex,Value
2021,SL_ISV_IFEM,Bulgaria,TOTAL,BOTHSEX,6.81
2021,SL_ISV_IFEM,Bulgaria,NONAGR,MALE,5.73
2021,SL_ISV_IFEM,Bulgaria,NONAGR,FEMALE,5.83
2021,SL_ISV_IFEM,Bulgaria,ISIC4_A,FEMALE,29.86
2021,SL_ISV_IFEM,Bulgaria,TOTAL,FEMALE,6.8
2018,SL_ISV_IFEM,Chile,TOTAL,FEMALE,30.85
2018,SL_ISV_IFEM,Chile,NONAGR,MALE,25.95
2018,SL_ISV_IFEM,Chile,NONAGR,FEMALE,29.94
2018,SL_ISV_IFEM,Chile,TOTAL,BOTHSEX,29.34
2018,SL_ISV_IFEM,Chile,ISIC4_A,MALE,45.13
2018,SL_ISV_IFEM,Chile,TOTAL,MALE,28.27
2018,SL_ISV_IFEM,Chile,NONAGR,BOTHSEX,27.68
2018,SL_ISV_IFEM,Chile,ISIC4_A,BOTHSEX,45.62
2018,SL_ISV_IFEM,Chile,ISIC4_A,FEMALE,47.2
2019,SL_ISV_IFEM,Chile,NONAGR,BOTHSEX,27.78
2019,SL_ISV_IFEM,Chile,ISIC4_A,BOTHSEX,44.55
2019,SL_ISV_IFEM,Chile,TOTAL,BOTHSEX,29.3
2019,SL_ISV_IFEM,Chile,NONAGR,FEMALE,29.7
2019,SL_ISV_IFEM,Chile,TOTAL,MALE,28.45
2019,SL_ISV_IFEM,Chile,ISIC4_A,FEMALE,45.9
2019,SL_ISV_IFEM,Chile,NONAGR,MALE,26.29
2019,SL_ISV_IFEM,Chile,TOTAL,FEMALE,30.48
2019,SL_ISV_IFEM,Chile,ISIC4_A,MALE,44.16
2020,SL_ISV_IFEM,Chile,TOTAL,BOTHSEX,25.83
2020,SL_ISV_IFEM,Chile,ISIC4_A,BOTHSEX,39.26
2020,SL_ISV_IFEM,Chile,ISIC4_A,MALE,39.3
2020,SL_ISV_IFEM,Chile,ISIC4_A,FEMALE,39.12
2020,SL_ISV_IFEM,Chile,TOTAL,FEMALE,26.62
2020,SL_ISV_IFEM,Chile,TOTAL,MALE,25.27
2020,SL_ISV_IFEM,Chile,NONAGR,BOTHSEX,24.79
2020,SL_ISV_IFEM,Chile,NONAGR,MALE,23.81
2020,SL_ISV_IFEM,Chile,NONAGR,FEMALE,26.12
2021,SL_ISV_IFEM,Chile,NONAGR,FEMALE,27.89
2010,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,21.16
2010,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,3.88
2010,SL_ISV_IFEM,Switzerland,NONAGR,MALE,2.64
2010,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,6.04
2010,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,3.39
2010,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,10.91
2010,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,3.2
2010,SL_ISV_IFEM,Switzerland,TOTAL,MALE,2.74
2011,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.71
2011,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,8.47
2011,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.55
2011,SL_ISV_IFEM,Switzerland,TOTAL,MALE,0.95
2011,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.96
2011,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.66
2011,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,21.28
2011,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.29
2012,SL_ISV_IFEM,Switzerland,TOTAL,MALE,0.71
2012,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.68
2012,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.35
2012,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,18.5
2012,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.0
2012,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,7.9
2012,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.45
2012,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.28
2013,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.55
2013,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,11.83
2013,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.28
2013,SL_ISV_IFEM,Switzerland,TOTAL,MALE,0.84
2013,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,2.94
2013,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.42
2013,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,28.88
2013,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,1.89
2013,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.78
2014,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.29
2014,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.82
2014,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,10.34
2014,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.55
2014,SL_ISV_IFEM,Switzerland,TOTAL,MALE,1.15
2014,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,6.54
2014,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.94
2014,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.64
2014,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,18.96
2015,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,3.17
2015,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,18.21
2015,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.88
2015,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,2.19
2015,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,9.13
2015,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.97
2015,SL_ISV_IFEM,Switzerland,TOTAL,MALE,1.39
2015,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,5.73
2015,SL_ISV_IFEM,Switzerland,NONAGR,MALE,1.21
2016,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.96
2016,SL_ISV_IFEM,Switzerland,TOTAL,MALE,1.25
2016,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,5.88
2016,SL_ISV_IFEM,Switzerland,NONAGR,MALE,1.07
2016,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.84
2016,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,18.72
2016,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.55
2016,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.74
2016,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,9.53
2017,SL_ISV_IFEM,Switzerland,TOTAL,MALE,0.85
2017,SL_ISV_IFEM,Switzerland,ISIC4_A,MALE,9.06
2017,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.56
2017,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.77
2017,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,14.55
2017,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.52
2017,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.73
2017,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,10.92
2017,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.47
2018,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,2.09
2018,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,5.52
2018,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,2.01
2018,SL_ISV_IFEM,Switzerland,TOTAL,MALE,1.35
2018,SL_ISV_IFEM,Switzerland,NONAGR,MALE,1.34
2018,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.95
2018,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,11.39
2018,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.76
2019,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.53
2019,SL_ISV_IFEM,Switzerland,TOTAL,MALE,0.67
2019,SL_ISV_IFEM,Switzerland,NONAGR,MALE,0.62
2019,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.82
2019,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,13.46
2019,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.57
2019,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,6.72
2019,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.67
2020,SL_ISV_IFEM,Switzerland,NONAGR,MALE,1.57
2020,SL_ISV_IFEM,Switzerland,ISIC4_A,FEMALE,11.92
2020,SL_ISV_IFEM,Switzerland,NONAGR,FEMALE,2.02
2020,SL_ISV_IFEM,Switzerland,TOTAL,BOTHSEX,1.86
2020,SL_ISV_IFEM,Switzerland,ISIC4_A,BOTHSEX,5.46
2020,SL_ISV_IFEM,Switzerland,NONAGR,BOTHSEX,1.78
2020,SL_ISV_IFEM,Switzerland,TOTAL,MALE,1.56
2020,SL_ISV_IFEM,Switzerland,TOTAL,FEMALE,2.19
2000,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,51.98
2000,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,90.66
2000,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,29.39
2000,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,71.7
2000,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.36
2000,SL_ISV_IFEM,Türkiye,NONAGR,MALE,30.4
2000,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,83.5
2000,SL_ISV_IFEM,Türkiye,TOTAL,MALE,44.74
2000,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,30.23
2001,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,53.4
2001,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,91.95
2001,SL_ISV_IFEM,Türkiye,NONAGR,MALE,30.3
2001,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,73.94
2001,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,30.19
2001,SL_ISV_IFEM,Türkiye,TOTAL,MALE,45.52
2001,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,85.24
2001,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.61
2001,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,29.63
2002,SL_ISV_IFEM,Türkiye,NONAGR,MALE,32.11
2002,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,32.23
2002,SL_ISV_IFEM,Türkiye,TOTAL,MALE,44.29
2002,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,72.95
2002,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.69
2002,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,32.84
2002,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,90.29
2002,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,52.51
2002,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,81.17
2003,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,32.03
2003,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,91.34
2003,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,52.13
2003,SL_ISV_IFEM,Türkiye,TOTAL,MALE,44.54
2003,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,83.86
2003,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.4
2003,SL_ISV_IFEM,Türkiye,NONAGR,MALE,31.87
2003,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,71.79
2003,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,32.84
2004,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,51.02
2004,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,91.43
2004,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,84.76
2004,SL_ISV_IFEM,Türkiye,NONAGR,MALE,34.14
2004,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,68.23
2004,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.61
2004,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,35.8
2004,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,34.43
2004,SL_ISV_IFEM,Türkiye,TOTAL,MALE,45.06
2005,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.94
2005,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,37.73
2005,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,56.45
2005,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,97.56
2005,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,42.24
2005,SL_ISV_IFEM,Türkiye,TOTAL,MALE,53.15
2005,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,96.39
2005,SL_ISV_IFEM,Türkiye,NONAGR,MALE,43.25
2005,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,66.09
2006,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,97.38
2006,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,54.81
2006,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,41.35
2006,SL_ISV_IFEM,Türkiye,TOTAL,MALE,51.53
2006,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,95.81
2006,SL_ISV_IFEM,Türkiye,NONAGR,MALE,42.31
2006,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,64.28
2006,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.16
2006,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,37.27
2007,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.31
2007,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,33.73
2007,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,96.49
2007,SL_ISV_IFEM,Türkiye,TOTAL,MALE,49.47
2007,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,52.64
2007,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,97.82
2007,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,38.79
2007,SL_ISV_IFEM,Türkiye,NONAGR,MALE,40.01
2007,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,61.75
2008,SL_ISV_IFEM,Türkiye,TOTAL,MALE,46.95
2008,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,95.99
2008,SL_ISV_IFEM,Türkiye,NONAGR,MALE,36.86
2008,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,50.26
2008,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,97.6
2008,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,35.57
2008,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,59.47
2008,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.43
2008,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,30.46
2009,SL_ISV_IFEM,Türkiye,TOTAL,MALE,39.18
2009,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,79.47
2009,SL_ISV_IFEM,Türkiye,NONAGR,MALE,30.25
2009,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,60.5
2009,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.29
2009,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,32.8
2009,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,45.06
2009,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,88.72
2009,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,30.8
2010,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,44.4
2010,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,88.17
2010,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,29.69
2010,SL_ISV_IFEM,Türkiye,TOTAL,MALE,37.99
2010,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,78.08
2010,SL_ISV_IFEM,Türkiye,NONAGR,MALE,29.01
2010,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,60.53
2010,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.14
2010,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,32.11
2011,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.54
2011,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,28.38
2011,SL_ISV_IFEM,Türkiye,TOTAL,MALE,36.42
2011,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,75.08
2011,SL_ISV_IFEM,Türkiye,NONAGR,MALE,27.55
2011,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,59.86
2011,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,99.0
2011,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,43.2
2011,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,31.26
2012,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,25.11
2012,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,40.16
2012,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.37
2012,SL_ISV_IFEM,Türkiye,TOTAL,MALE,33.49
2012,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,75.26
2012,SL_ISV_IFEM,Türkiye,NONAGR,MALE,24.06
2012,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,56.15
2012,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,28.52
2012,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.83
2013,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,37.81
2013,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.0
2013,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,22.95
2013,SL_ISV_IFEM,Türkiye,TOTAL,MALE,31.0
2013,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,74.53
2013,SL_ISV_IFEM,Türkiye,NONAGR,MALE,21.55
2013,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,53.75
2013,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.93
2013,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,27.23
2014,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,75.03
2014,SL_ISV_IFEM,Türkiye,TOTAL,MALE,30.2
2014,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,23.0
2014,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,36.3
2014,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.04
2014,SL_ISV_IFEM,Türkiye,NONAGR,MALE,21.59
2014,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,50.78
2014,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.81
2014,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,27.18
2015,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,48.28
2015,SL_ISV_IFEM,Türkiye,NONAGR,MALE,20.62
2015,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,72.79
2015,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,34.78
2015,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,84.41
2015,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,21.91
2015,SL_ISV_IFEM,Türkiye,TOTAL,MALE,28.93
2015,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.0
2015,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,25.56
2016,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,74.52
2016,SL_ISV_IFEM,Türkiye,NONAGR,MALE,21.12
2016,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,46.29
2016,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.22
2016,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,25.4
2016,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,34.54
2016,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,85.17
2016,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,22.28
2016,SL_ISV_IFEM,Türkiye,TOTAL,MALE,29.37
2017,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,35.0
2017,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.28
2017,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,22.67
2017,SL_ISV_IFEM,Türkiye,TOTAL,MALE,29.83
2017,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,76.36
2017,SL_ISV_IFEM,Türkiye,NONAGR,MALE,21.37
2017,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,46.53
2017,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,98.29
2017,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,26.09
2018,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,22.9
2018,SL_ISV_IFEM,Türkiye,TOTAL,MALE,30.08
2018,SL_ISV_IFEM,Türkiye,NONAGR,MALE,21.57
2018,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,44.96
2018,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,97.98
2018,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,26.24
2018,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,78.59
2018,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,34.75
2018,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,87.21
2019,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,35.24
2019,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,88.45
2019,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,23.44
2019,SL_ISV_IFEM,Türkiye,TOTAL,MALE,31.38
2019,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,80.99
2019,SL_ISV_IFEM,Türkiye,NONAGR,MALE,22.68
2019,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,97.95
2019,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,43.54
2019,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,25.3
2020,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,31.42
2020,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,85.95
2020,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,19.78
2020,SL_ISV_IFEM,Türkiye,TOTAL,MALE,28.19
2020,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,78.21
2020,SL_ISV_IFEM,Türkiye,NONAGR,MALE,19.18
2020,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,38.61
2020,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,97.51
2020,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,21.24
2021,SL_ISV_IFEM,Türkiye,ISIC4_A,MALE,79.45
2021,SL_ISV_IFEM,Türkiye,NONAGR,MALE,17.35
2021,SL_ISV_IFEM,Türkiye,TOTAL,FEMALE,37.44
2021,SL_ISV_IFEM,Türkiye,ISIC4_A,FEMALE,97.38
2021,SL_ISV_IFEM,Türkiye,NONAGR,FEMALE,19.81
2021,SL_ISV_IFEM,Türkiye,NONAGR,BOTHSEX,18.06
2021,SL_ISV_IFEM,Türkiye,ISIC4_A,BOTHSEX,86.86
2021,SL_ISV_IFEM,Türkiye,TOTAL,BOTHSEX,29.89
2021,SL_ISV_IFEM,Türkiye,TOTAL,MALE,26.45
2009,SL_ISV_IFEM,North Macedonia,TOTAL,MALE,13.8
2009,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,33.92
2009,SL_ISV_IFEM,North Macedonia,NONAGR,FEMALE,6.0
2009,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,9.41
2009,SL_ISV_IFEM,North Macedonia,TOTAL,FEMALE,20.25
2009,SL_ISV_IFEM,North Macedonia,ISIC4_A,FEMALE,85.13
2009,SL_ISV_IFEM,North Macedonia,TOTAL,BOTHSEX,16.28
2009,SL_ISV_IFEM,North Macedonia,ISIC4_A,BOTHSEX,53.65
2009,SL_ISV_IFEM,North Macedonia,NONAGR,BOTHSEX,8.1
2010,SL_ISV_IFEM,North Macedonia,TOTAL,BOTHSEX,14.87
2010,SL_ISV_IFEM,North Macedonia,ISIC4_A,FEMALE,82.53
2010,SL_ISV_IFEM,North Macedonia,ISIC4_A,BOTHSEX,51.33
2010,SL_ISV_IFEM,North Macedonia,TOTAL,MALE,11.8
2010,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,31.19
2010,SL_ISV_IFEM,North Macedonia,NONAGR,BOTHSEX,6.8
2010,SL_ISV_IFEM,North Macedonia,NONAGR,FEMALE,5.5
2010,SL_ISV_IFEM,North Macedonia,TOTAL,FEMALE,19.86
2010,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,7.59
2011,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,7.44
2011,SL_ISV_IFEM,North Macedonia,TOTAL,FEMALE,18.68
2011,SL_ISV_IFEM,North Macedonia,ISIC4_A,FEMALE,80.64
2011,SL_ISV_IFEM,North Macedonia,NONAGR,FEMALE,4.67
2011,SL_ISV_IFEM,North Macedonia,TOTAL,BOTHSEX,14.8
2011,SL_ISV_IFEM,North Macedonia,ISIC4_A,BOTHSEX,52.97
2011,SL_ISV_IFEM,North Macedonia,NONAGR,BOTHSEX,6.34
2011,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,34.15
2011,SL_ISV_IFEM,North Macedonia,TOTAL,MALE,12.23
2012,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,26.57
2012,SL_ISV_IFEM,North Macedonia,NONAGR,BOTHSEX,5.61
2012,SL_ISV_IFEM,North Macedonia,ISIC4_A,BOTHSEX,45.75
2012,SL_ISV_IFEM,North Macedonia,TOTAL,BOTHSEX,12.38
2012,SL_ISV_IFEM,North Macedonia,TOTAL,MALE,9.62
2012,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,6.18
2012,SL_ISV_IFEM,North Macedonia,TOTAL,FEMALE,16.61
2012,SL_ISV_IFEM,North Macedonia,ISIC4_A,FEMALE,75.25
2012,SL_ISV_IFEM,North Macedonia,NONAGR,FEMALE,4.73
2013,SL_ISV_IFEM,North Macedonia,ISIC4_A,FEMALE,87.56
2013,SL_ISV_IFEM,North Macedonia,NONAGR,BOTHSEX,9.67
2013,SL_ISV_IFEM,North Macedonia,ISIC4_A,BOTHSEX,78.49
2013,SL_ISV_IFEM,North Macedonia,TOTAL,BOTHSEX,22.24
2013,SL_ISV_IFEM,North Macedonia,TOTAL,FEMALE,21.07
2013,SL_ISV_IFEM,North Macedonia,NONAGR,FEMALE,4.99
2013,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,71.83
2013,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,12.68
2013,SL_ISV_IFEM,North Macedonia,TOTAL,MALE,23.02
2014,SL_ISV_IFEM,North Macedonia,ISIC4_A,MALE,84.03
2014,SL_ISV_IFEM,North Macedonia,NONAGR,MALE,20.64
