Year,SeriesCode,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2017,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,BOTHSEX,97.5334
2017,FB_BNK_ACCSS,Slovenia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.32384
2017,FB_BNK_ACCSS,Slovenia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,94.41558
2017,FB_BNK_ACCSS,Slovenia,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,FEMALE,96.93921
2021,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,MALE,100.0
2021,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,BOTHSEX,67.83836
2017,FB_BNK_ACCSS,Costa Rica,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,57.25896
2017,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,FEMALE,60.87906
2017,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,R60,BOTHSEX,74.34245
2021,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,MALE,76.33504
2021,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,B40,BOTHSEX,57.23414
2021,FB_BNK_ACCSS,Costa Rica,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,51.74763
2021,FB_BNK_ACCSS,Slovenia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.81103
2021,FB_BNK_ACCSS,Slovenia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.56108
2021,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,BOTHSEX,99.04967
2021,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,FEMALE,98.15321
2021,FB_BNK_ACCSS,Slovenia,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Slovenia,25+,_T,ALLAREA,_T,BOTHSEX,98.95501
2021,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,B40,BOTHSEX,97.61741
2021,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,BOTHSEX,68.48969
2021,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,R60,BOTHSEX,75.92783
2021,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,FEMALE,61.08133
2021,FB_BNK_ACCSS,Costa Rica,15-24,_T,ALLAREA,_T,BOTHSEX,77.03974
2021,FB_BNK_ACCSS,Costa Rica,25+,_T,ALLAREA,_T,BOTHSEX,65.66608
2021,FB_BNK_ACCSS,Costa Rica,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,79.8123
2011,FB_BNK_ACCSS,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.24207
2011,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,88.39102
2011,FB_BNK_ACCSS,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,92.01784
2011,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,93.06661
2011,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,FEMALE,87.18468
2011,FB_BNK_ACCSS,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,75.27686
2011,FB_BNK_ACCSS,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,90.45528
2011,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,MALE,89.72318
2011,FB_BNK_ACCSS,Spain,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,87.58663
2011,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,BOTHSEX,93.2776
2011,FB_BNK_ACCSS,Spain,25+,_T,ALLAREA,_T,BOTHSEX,95.63905
2011,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,B40,BOTHSEX,91.88154
2011,FB_BNK_ACCSS,Spain,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.92714
2011,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,MALE,95.20493
2011,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,R60,BOTHSEX,94.20481
2011,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,81.35492
2014,FB_BNK_ACCSS,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.71826
2014,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,FEMALE,87.69241
2014,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,90.75602
2014,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,86.02509
2014,FB_BNK_ACCSS,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,65.19132
2014,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,78.91113
2011,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,FEMALE,91.66148
2011,FB_BNK_ACCSS,Spain,15-24,_T,ALLAREA,_T,BOTHSEX,78.38492
2014,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,R60,BOTHSEX,98.19611
2014,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,MALE,97.58232
2014,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,B40,BOTHSEX,96.63521
2014,FB_BNK_ACCSS,Spain,25+,_T,ALLAREA,_T,BOTHSEX,98.72409
2014,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,FEMALE,97.56838
2014,FB_BNK_ACCSS,Spain,15-24,_T,ALLAREA,_T,BOTHSEX,84.66621
2014,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,BOTHSEX,97.57531
2014,FB_BNK_ACCSS,Spain,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,93.16862
2014,FB_BNK_ACCSS,Spain,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.16428
2017,FB_BNK_ACCSS,Spain,25+,_T,ALLAREA,_T,BOTHSEX,97.99369
2017,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,B40,BOTHSEX,93.08876
2017,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,MALE,95.88104
2017,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,R60,BOTHSEX,94.1438
2017,FB_BNK_ACCSS,Spain,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.85785
2017,FB_BNK_ACCSS,Spain,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,89.02269
2017,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,BOTHSEX,93.75571
2017,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,FEMALE,91.64125
2017,FB_BNK_ACCSS,Spain,15-24,_T,ALLAREA,_T,BOTHSEX,65.31882
2021,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,MALE,99.10522
2021,FB_BNK_ACCSS,Spain,25+,_T,ALLAREA,_T,BOTHSEX,98.49324
2021,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,BOTHSEX,98.29844
2021,FB_BNK_ACCSS,Spain,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.36803
2021,FB_BNK_ACCSS,Spain,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.79662
2021,FB_BNK_ACCSS,Spain,15-24,_T,ALLAREA,_T,BOTHSEX,96.84152
2021,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,_T,FEMALE,97.48926
2021,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,R60,BOTHSEX,98.54296
2021,FB_BNK_ACCSS,Spain,15+,_T,ALLAREA,B40,BOTHSEX,97.93091
2011,FB_BNK_ACCSS,Sweden,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.03886
2011,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,BOTHSEX,98.99195
2011,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,B40,BOTHSEX,98.03001
2011,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,MALE,98.97025
2011,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,FEMALE,99.01312
2011,FB_BNK_ACCSS,Sweden,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,98.52403
2011,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,R60,BOTHSEX,99.6311
2011,FB_BNK_ACCSS,Sweden,15-24,_T,ALLAREA,_T,BOTHSEX,96.07699
2011,FB_BNK_ACCSS,Sweden,25+,_T,ALLAREA,_T,BOTHSEX,99.3205
2014,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Sweden,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,FEMALE,99.75826
2014,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,MALE,99.68082
2014,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,B40,BOTHSEX,99.34187
2014,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,BOTHSEX,99.71992
2014,FB_BNK_ACCSS,Sweden,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.6935
2014,FB_BNK_ACCSS,Sweden,25+,_T,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Sweden,15-24,_T,ALLAREA,_T,BOTHSEX,98.62172
2017,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,FEMALE,100.0
2017,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,B40,BOTHSEX,99.66758
2017,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,MALE,99.48123
2017,FB_BNK_ACCSS,Sweden,15-24,_T,ALLAREA,_T,BOTHSEX,99.08955
2017,FB_BNK_ACCSS,Sweden,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.85131
2017,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,R60,BOTHSEX,99.79158
2017,FB_BNK_ACCSS,Sweden,25+,_T,ALLAREA,_T,BOTHSEX,99.85323
2017,FB_BNK_ACCSS,Sweden,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2017,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,BOTHSEX,99.74221
2021,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,MALE,99.39014
2021,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,B40,BOTHSEX,99.22107
2021,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,FEMALE,100.0
2021,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,_T,BOTHSEX,99.68876
2021,FB_BNK_ACCSS,Sweden,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.67704
2021,FB_BNK_ACCSS,Sweden,25+,_T,ALLAREA,_T,BOTHSEX,99.64651
2021,FB_BNK_ACCSS,Sweden,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,MALE,98.66108
2021,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,B40,BOTHSEX,96.88739
2021,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,BOTHSEX,98.67135
2011,FB_BNK_ACCSS,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,4.07306
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,3.75726
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,4.65655
2011,FB_BNK_ACCSS,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,3.07091
2021,FB_BNK_ACCSS,Sweden,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Sweden,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2014,FB_BNK_ACCSS,Switzerland,15-24,_T,ALLAREA,_T,BOTHSEX,94.00555
2014,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,FEMALE,96.69479
2014,FB_BNK_ACCSS,Switzerland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,95.64662
2014,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,R60,BOTHSEX,97.36847
2014,FB_BNK_ACCSS,Switzerland,25+,_T,ALLAREA,_T,BOTHSEX,98.57607
2014,FB_BNK_ACCSS,Switzerland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.76122
2014,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,BOTHSEX,97.98564
2014,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,B40,BOTHSEX,98.86733
2014,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,MALE,99.36371
2017,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,MALE,97.98191
2017,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,B40,BOTHSEX,97.43823
2017,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,BOTHSEX,98.42966
2017,FB_BNK_ACCSS,Switzerland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.34054
2017,FB_BNK_ACCSS,Switzerland,25+,_T,ALLAREA,_T,BOTHSEX,99.81406
2017,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,R60,BOTHSEX,99.08899
2017,FB_BNK_ACCSS,Switzerland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,96.72099
2017,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,FEMALE,98.85665
2017,FB_BNK_ACCSS,Switzerland,15-24,_T,ALLAREA,_T,BOTHSEX,89.40884
2021,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,FEMALE,99.01794
2021,FB_BNK_ACCSS,Switzerland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,98.53967
2021,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,R60,BOTHSEX,99.49404
2021,FB_BNK_ACCSS,Switzerland,25+,_T,ALLAREA,_T,BOTHSEX,99.43748
2021,FB_BNK_ACCSS,Switzerland,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,FB_BNK_ACCSS,Switzerland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.82434
2021,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,BOTHSEX,99.49103
2021,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,B40,BOTHSEX,99.4865
2021,FB_BNK_ACCSS,Switzerland,15+,_T,ALLAREA,_T,MALE,100.0
2011,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,B40,BOTHSEX,0.98002
2011,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,MALE,2.9585
2011,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,R60,BOTHSEX,3.5702
2011,FB_BNK_ACCSS,Tajikistan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,0.76411
2011,FB_BNK_ACCSS,Tajikistan,15-24,_T,ALLAREA,_T,BOTHSEX,2.19966
2011,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,FEMALE,2.13516
2014,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,MALE,84.24692
2014,FB_BNK_ACCSS,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,90.56747
2014,FB_BNK_ACCSS,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,57.7735
2017,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,89.5726
2017,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,FEMALE,82.69695
2017,FB_BNK_ACCSS,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.92479
2017,FB_BNK_ACCSS,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,46.86027
2011,FB_BNK_ACCSS,Tajikistan,25+,_T,ALLAREA,_T,BOTHSEX,2.7027
2011,FB_BNK_ACCSS,Tajikistan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,3.14725
2011,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,BOTHSEX,2.53486
2014,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,MALE,13.89533
2014,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,B40,BOTHSEX,5.79232
2014,FB_BNK_ACCSS,Tajikistan,25+,_T,ALLAREA,_T,BOTHSEX,15.11238
2014,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,FEMALE,9.09066
2017,FB_BNK_ACCSS,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,92.65944
2017,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,MALE,89.83806
2017,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,80.99702
2017,FB_BNK_ACCSS,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,62.0176
2017,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,86.14346
2021,FB_BNK_ACCSS,Croatia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.41278
2021,FB_BNK_ACCSS,Croatia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,80.2528
2014,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,BOTHSEX,11.45923
2014,FB_BNK_ACCSS,Tajikistan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,12.76297
2014,FB_BNK_ACCSS,Tajikistan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,7.96732
2014,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,R60,BOTHSEX,15.23306
2014,FB_BNK_ACCSS,Tajikistan,15-24,_T,ALLAREA,_T,BOTHSEX,4.47427
2017,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,R60,BOTHSEX,52.6899
2017,FB_BNK_ACCSS,Tajikistan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,39.18442
2017,FB_BNK_ACCSS,Tajikistan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,49.81917
2017,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,BOTHSEX,47.02439
2017,FB_BNK_ACCSS,Tajikistan,15-24,_T,ALLAREA,_T,BOTHSEX,49.33567
2017,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,FEMALE,42.13079
2017,FB_BNK_ACCSS,Tajikistan,25+,_T,ALLAREA,_T,BOTHSEX,45.93904
2017,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,B40,BOTHSEX,38.47501
2017,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,MALE,52.09381
2021,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,BOTHSEX,91.80419
2021,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,B40,BOTHSEX,84.4594
2021,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,MALE,93.93028
2021,FB_BNK_ACCSS,Croatia,25+,_T,ALLAREA,_T,BOTHSEX,94.1141
2021,FB_BNK_ACCSS,Croatia,15-24,_T,ALLAREA,_T,BOTHSEX,76.11321
2021,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,_T,FEMALE,89.96307
2021,FB_BNK_ACCSS,Croatia,15+,_T,ALLAREA,R60,BOTHSEX,96.68935
2011,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,FEMALE,83.07365
2011,FB_BNK_ACCSS,Cyprus,15-24,_T,ALLAREA,_T,BOTHSEX,76.81139
2011,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,R60,BOTHSEX,90.16928
2011,FB_BNK_ACCSS,Cyprus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,90.74923
2011,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,BOTHSEX,85.23765
2011,FB_BNK_ACCSS,Cyprus,25+,_T,ALLAREA,_T,BOTHSEX,87.57616
2011,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,MALE,87.61609
2011,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,B40,BOTHSEX,77.83727
2011,FB_BNK_ACCSS,Cyprus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,68.55774
2014,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,B40,BOTHSEX,88.00475
2014,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,MALE,90.00277
2014,FB_BNK_ACCSS,Cyprus,25+,_T,ALLAREA,_T,BOTHSEX,93.6471
2014,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,BOTHSEX,90.1502
2014,FB_BNK_ACCSS,Cyprus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,86.42181
2014,FB_BNK_ACCSS,Cyprus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,91.21163
2014,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,R60,BOTHSEX,91.61185
2014,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,FEMALE,90.28902
2014,FB_BNK_ACCSS,Cyprus,15-24,_T,ALLAREA,_T,BOTHSEX,74.41547
2017,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,R60,BOTHSEX,91.96999
2017,FB_BNK_ACCSS,Cyprus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,91.02532
2017,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,BOTHSEX,88.71576
2017,FB_BNK_ACCSS,Cyprus,25+,_T,ALLAREA,_T,BOTHSEX,91.86017
2017,FB_BNK_ACCSS,Cyprus,15-24,_T,ALLAREA,_T,BOTHSEX,73.18451
2017,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,FEMALE,90.01422
2017,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,MALE,87.31525
2017,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,B40,BOTHSEX,83.80718
2017,FB_BNK_ACCSS,Cyprus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,81.09119
2021,FB_BNK_ACCSS,Cyprus,25+,_T,ALLAREA,_T,BOTHSEX,95.21473
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,0.0
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,3.5519
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,0.98037
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,5.60841
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,3.94427
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,18.4706
2014,FB_BNK_ACCSS,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,21.46539
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,12.15669
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,17.9494
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,18.92936
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,22.67639
2014,FB_BNK_ACCSS,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,11.60793
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,21.37573
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,5.40184
2021,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,B40,BOTHSEX,38.22913
2021,FB_BNK_ACCSS,Tajikistan,25+,_T,ALLAREA,_T,BOTHSEX,46.64753
2021,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,FEMALE,39.41301
2021,FB_BNK_ACCSS,Tajikistan,15-24,_T,ALLAREA,_T,BOTHSEX,18.08398
2021,FB_BNK_ACCSS,Tajikistan,15+,_T,ALLAREA,_T,BOTHSEX,39.48816
2021,FB_BNK_ACCSS,Tajikistan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,42.26057
2021,FB_BNK_ACCSS,Tajikistan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,32.16774
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,43.53569
2017,FB_BNK_ACCSS,Kyrgyzstan,15-24,_T,ALLAREA,_T,BOTHSEX,26.98433
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,42.76566
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,38.855
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.44126
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,41.16806
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,35.67722
2021,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,BOTHSEX,93.12991
2021,FB_BNK_ACCSS,Cyprus,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.25008
2021,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,R60,BOTHSEX,94.71409
2021,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,FEMALE,92.69724
2021,FB_BNK_ACCSS,Cyprus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,87.88293
2021,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,B40,BOTHSEX,90.75084
2021,FB_BNK_ACCSS,Cyprus,15+,_T,ALLAREA,_T,MALE,93.61803
2017,FB_BNK_ACCSS,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,45.57576
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,39.942
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,BOTHSEX,45.09484
2021,FB_BNK_ACCSS,Kyrgyzstan,25+,_T,ALLAREA,_T,BOTHSEX,49.1118
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,B40,BOTHSEX,44.08912
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,MALE,46.53619
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,28.93628
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,_T,FEMALE,43.75607
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,ALLAREA,R60,BOTHSEX,45.76426
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,RURAL,_T,BOTHSEX,44.64758
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,_T,URBAN,_T,BOTHSEX,45.42527
