Year,SeriesCode,Страна ,Type of product,Value
2003,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2004,EN_MAT_DOMCMPT,Azerbaijan,NMM,20251846.239
2004,EN_MAT_DOMCMPT,Azerbaijan,BIM,20009874.799
2004,EN_MAT_DOMCMPT,Azerbaijan,WCH,12836.0
2004,EN_MAT_DOMCMPT,Azerbaijan,GBO,8837523.3
2004,EN_MAT_DOMCMPT,Azerbaijan,MEO,1277088.133
2004,EN_MAT_DOMCMPT,Azerbaijan,WOD,188836.68
2004,EN_MAT_DOMCMPT,Azerbaijan,GAS,6808943.34
2004,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2004,EN_MAT_DOMCMPT,Azerbaijan,NMC,18986412.875
2004,EN_MAT_DOMCMPT,Azerbaijan,NMA,205905.334
2004,EN_MAT_DOMCMPT,Azerbaijan,CPR,4502201.355
2004,EN_MAT_DOMCMPT,Azerbaijan,ALP,52034798.626
2004,EN_MAT_DOMCMPT,Azerbaijan,COL,0.0
2004,EN_MAT_DOMCMPT,Azerbaijan,FOF,11662601.647
2004,EN_MAT_DOMCMPT,Azerbaijan,FEO,472827.345
2004,EN_MAT_DOMCMPT,Azerbaijan,NFO,649844.504
2004,EN_MAT_DOMCMPT,Azerbaijan,PET,6702000.0
2004,EN_MAT_DOMCMPT,Azerbaijan,CRO,6440420.0
2005,EN_MAT_DOMCMPT,Azerbaijan,WOD,306770.2
2005,EN_MAT_DOMCMPT,Azerbaijan,NMA,250941.292
2005,EN_MAT_DOMCMPT,Azerbaijan,FEO,292391.868
2005,EN_MAT_DOMCMPT,Azerbaijan,BIM,20800879.16
2005,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2005,EN_MAT_DOMCMPT,Azerbaijan,WCH,12387.0
2005,EN_MAT_DOMCMPT,Azerbaijan,COL,0.0
2005,EN_MAT_DOMCMPT,Azerbaijan,GAS,7002286.87
2005,EN_MAT_DOMCMPT,Azerbaijan,NFO,772078.383
2005,EN_MAT_DOMCMPT,Azerbaijan,PET,8138000.0
2005,EN_MAT_DOMCMPT,Azerbaijan,MEO,1254756.837
2005,EN_MAT_DOMCMPT,Azerbaijan,FOF,13075252.537
2005,EN_MAT_DOMCMPT,Azerbaijan,NMM,24535485.2297
2005,EN_MAT_DOMCMPT,Azerbaijan,CRO,6735157.0
2005,EN_MAT_DOMCMPT,Azerbaijan,CPR,4686075.54
2005,EN_MAT_DOMCMPT,Azerbaijan,GBO,9105109.3
2005,EN_MAT_DOMCMPT,Azerbaijan,ALP,60238506.3887
2005,EN_MAT_DOMCMPT,Azerbaijan,NMC,22680293.3537
2006,EN_MAT_DOMCMPT,Azerbaijan,FEO,464514.239
2006,EN_MAT_DOMCMPT,Azerbaijan,COL,0.0
2006,EN_MAT_DOMCMPT,Azerbaijan,BIM,20914900.845
2006,EN_MAT_DOMCMPT,Azerbaijan,GAS,7594796.06
2006,EN_MAT_DOMCMPT,Azerbaijan,FOF,12435218.169
2006,EN_MAT_DOMCMPT,Azerbaijan,MEO,1511674.352
2006,EN_MAT_DOMCMPT,Azerbaijan,ALP,66751315.1558
2006,EN_MAT_DOMCMPT,Azerbaijan,NMM,29421202.8118
2006,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2006,EN_MAT_DOMCMPT,Azerbaijan,WCH,11426.0
2006,EN_MAT_DOMCMPT,Azerbaijan,GBO,9324210.6
2006,EN_MAT_DOMCMPT,Azerbaijan,NMC,27270642.2688
2006,EN_MAT_DOMCMPT,Azerbaijan,CPR,4477848.865
2006,EN_MAT_DOMCMPT,Azerbaijan,NMA,288887.829
2006,EN_MAT_DOMCMPT,Azerbaijan,PET,7729000.0
2006,EN_MAT_DOMCMPT,Azerbaijan,NFO,844647.558
2006,EN_MAT_DOMCMPT,Azerbaijan,CRO,6904318.0
2006,EN_MAT_DOMCMPT,Azerbaijan,WOD,349342.6
2007,EN_MAT_DOMCMPT,Azerbaijan,NFO,527986.033
2007,EN_MAT_DOMCMPT,Azerbaijan,NMC,29313192.1868
2007,EN_MAT_DOMCMPT,Azerbaijan,WCH,9368.0
2007,EN_MAT_DOMCMPT,Azerbaijan,GAS,6328604.08
2007,EN_MAT_DOMCMPT,Azerbaijan,WOD,434886.52
2007,EN_MAT_DOMCMPT,Azerbaijan,NMA,293811.278
2007,EN_MAT_DOMCMPT,Azerbaijan,BIM,21439753.46
2007,EN_MAT_DOMCMPT,Azerbaijan,CPR,4345624.42
2007,EN_MAT_DOMCMPT,Azerbaijan,NMM,31757354.6538
2007,EN_MAT_DOMCMPT,Azerbaijan,MEO,1356052.284
2007,EN_MAT_DOMCMPT,Azerbaijan,ALP,70076460.2668
2007,EN_MAT_DOMCMPT,Azerbaijan,GBO,9522672.8
2007,EN_MAT_DOMCMPT,Azerbaijan,PET,7841000.0
2007,EN_MAT_DOMCMPT,Azerbaijan,FOF,11195221.996
2007,EN_MAT_DOMCMPT,Azerbaijan,COL,7000.0
2007,EN_MAT_DOMCMPT,Azerbaijan,CRO,7238457.0
2007,EN_MAT_DOMCMPT,Azerbaijan,FEO,580412.193
2007,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2008,EN_MAT_DOMCMPT,Azerbaijan,NMA,435227.533
2008,EN_MAT_DOMCMPT,Azerbaijan,FEO,665482.825
2008,EN_MAT_DOMCMPT,Azerbaijan,MEO,1724347.424
2008,EN_MAT_DOMCMPT,Azerbaijan,COL,11000.0
2008,EN_MAT_DOMCMPT,Azerbaijan,NMM,37308521.4504
2008,EN_MAT_DOMCMPT,Azerbaijan,CPR,5063312.0
2008,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2008,EN_MAT_DOMCMPT,Azerbaijan,NFO,678975.251
2008,EN_MAT_DOMCMPT,Azerbaijan,BIM,22820668.13
2008,EN_MAT_DOMCMPT,Azerbaijan,NMC,34163896.7674
2008,EN_MAT_DOMCMPT,Azerbaijan,WCH,13128.0
2008,EN_MAT_DOMCMPT,Azerbaijan,GAS,7822657.18
2008,EN_MAT_DOMCMPT,Azerbaijan,FOF,12629660.808
2008,EN_MAT_DOMCMPT,Azerbaijan,ALP,81138514.0504
2008,EN_MAT_DOMCMPT,Azerbaijan,CRO,7576513.0
2008,EN_MAT_DOMCMPT,Azerbaijan,PET,7681000.0
2008,EN_MAT_DOMCMPT,Azerbaijan,GBO,9786977.3
2008,EN_MAT_DOMCMPT,Azerbaijan,WOD,456699.36
2009,EN_MAT_DOMCMPT,Azerbaijan,GBO,10002866.1
2009,EN_MAT_DOMCMPT,Azerbaijan,WCH,14874.0
2009,EN_MAT_DOMCMPT,Azerbaijan,CRO,7579489.0
2009,EN_MAT_DOMCMPT,Azerbaijan,MEO,1091101.06624
2009,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2009,EN_MAT_DOMCMPT,Azerbaijan,GAS,7400352.604
2009,EN_MAT_DOMCMPT,Azerbaijan,NMC,31523949.2305
2009,EN_MAT_DOMCMPT,Azerbaijan,FEO,643161.774
2009,EN_MAT_DOMCMPT,Azerbaijan,ALP,77154674.59074
2009,EN_MAT_DOMCMPT,Azerbaijan,NFO,158567.69924
2009,EN_MAT_DOMCMPT,Azerbaijan,COL,8000.0
2009,EN_MAT_DOMCMPT,Azerbaijan,WOD,418620.92
2009,EN_MAT_DOMCMPT,Azerbaijan,CPR,5646458.0
2009,EN_MAT_DOMCMPT,Azerbaijan,NMM,34077179.1765
2009,EN_MAT_DOMCMPT,Azerbaijan,PET,6109000.0
2009,EN_MAT_DOMCMPT,Azerbaijan,NMA,231955.275
2009,EN_MAT_DOMCMPT,Azerbaijan,FOF,11302109.256
2009,EN_MAT_DOMCMPT,Azerbaijan,BIM,23611648.26
2010,EN_MAT_DOMCMPT,Azerbaijan,WCH,16154.0
2010,EN_MAT_DOMCMPT,Azerbaijan,COL,8000.0
2010,EN_MAT_DOMCMPT,Azerbaijan,PET,6391000.0
2010,EN_MAT_DOMCMPT,Azerbaijan,MEO,1902955.27903
2010,EN_MAT_DOMCMPT,Azerbaijan,CRO,7404427.0
2010,EN_MAT_DOMCMPT,Azerbaijan,WOD,311854.72
2010,EN_MAT_DOMCMPT,Azerbaijan,BIM,22158415.57
2010,EN_MAT_DOMCMPT,Azerbaijan,FOF,11542508.142
2010,EN_MAT_DOMCMPT,Azerbaijan,GBO,10171603.2
2010,EN_MAT_DOMCMPT,Azerbaijan,FEO,484806.052
2010,EN_MAT_DOMCMPT,Azerbaijan,NMC,30492085.5969
2010,EN_MAT_DOMCMPT,Azerbaijan,NMA,278832.611
2010,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2010,EN_MAT_DOMCMPT,Azerbaijan,NFO,1126010.46103
2010,EN_MAT_DOMCMPT,Azerbaijan,CPR,4162050.81
2010,EN_MAT_DOMCMPT,Azerbaijan,ALP,77462170.31193
2010,EN_MAT_DOMCMPT,Azerbaijan,NMM,32891065.3569
2010,EN_MAT_DOMCMPT,Azerbaijan,GAS,7453344.64
2011,EN_MAT_DOMCMPT,Azerbaijan,CPR,4918699.165
2011,EN_MAT_DOMCMPT,Azerbaijan,CRO,7915421.0
2011,EN_MAT_DOMCMPT,Azerbaijan,FOF,11538865.456
2011,EN_MAT_DOMCMPT,Azerbaijan,NMA,285635.904
2011,EN_MAT_DOMCMPT,Azerbaijan,NFO,1044261.25001
2011,EN_MAT_DOMCMPT,Azerbaijan,BIM,23596142.421
2011,EN_MAT_DOMCMPT,Azerbaijan,NMC,33924281.3133
2011,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2011,EN_MAT_DOMCMPT,Azerbaijan,NMM,36588667.8413
2011,EN_MAT_DOMCMPT,Azerbaijan,MEO,2274675.98201
2011,EN_MAT_DOMCMPT,Azerbaijan,GAS,6799578.64
2011,EN_MAT_DOMCMPT,Azerbaijan,WOD,510753.72
2011,EN_MAT_DOMCMPT,Azerbaijan,COL,6000.0
2011,EN_MAT_DOMCMPT,Azerbaijan,PET,6598000.0
2011,EN_MAT_DOMCMPT,Azerbaijan,ALP,82678648.62431
2011,EN_MAT_DOMCMPT,Azerbaijan,FEO,930989.157
2011,EN_MAT_DOMCMPT,Azerbaijan,WCH,20074.0
2011,EN_MAT_DOMCMPT,Azerbaijan,GBO,10229880.8
2012,EN_MAT_DOMCMPT,Azerbaijan,GBO,10353029.6
2012,EN_MAT_DOMCMPT,Azerbaijan,CPR,5448754.92
2012,EN_MAT_DOMCMPT,Azerbaijan,NMC,42633066.49157
2012,EN_MAT_DOMCMPT,Azerbaijan,GAS,7558826.2
2012,EN_MAT_DOMCMPT,Azerbaijan,BIM,24564457.222
2012,EN_MAT_DOMCMPT,Azerbaijan,NMA,296712.381
2012,EN_MAT_DOMCMPT,Azerbaijan,FOF,12741994.993
2012,EN_MAT_DOMCMPT,Azerbaijan,WCH,21362.0
2012,EN_MAT_DOMCMPT,Azerbaijan,FEO,884351.381
2012,EN_MAT_DOMCMPT,Azerbaijan,MEO,2287547.01495
2012,EN_MAT_DOMCMPT,Azerbaijan,ALP,94175488.54752
2012,EN_MAT_DOMCMPT,Azerbaijan,PET,6619000.0
2012,EN_MAT_DOMCMPT,Azerbaijan,COL,5000.0
2012,EN_MAT_DOMCMPT,Azerbaijan,WOD,431614.28
2012,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2012,EN_MAT_DOMCMPT,Azerbaijan,NFO,1028550.98295
2012,EN_MAT_DOMCMPT,Azerbaijan,NMM,45626871.05357
2012,EN_MAT_DOMCMPT,Azerbaijan,CRO,8262465.0
2013,EN_MAT_DOMCMPT,Azerbaijan,FOF,12933426.011
2013,EN_MAT_DOMCMPT,Azerbaijan,CPR,5714905.875
2013,EN_MAT_DOMCMPT,Azerbaijan,MEO,2049165.9001
2013,EN_MAT_DOMCMPT,Azerbaijan,NFO,879678.1071
2013,EN_MAT_DOMCMPT,Azerbaijan,GBO,10457819.2
2013,EN_MAT_DOMCMPT,Azerbaijan,BIM,25618421.797
2013,EN_MAT_DOMCMPT,Azerbaijan,COL,5000.0
2013,EN_MAT_DOMCMPT,Azerbaijan,CRO,8613338.0
2013,EN_MAT_DOMCMPT,Azerbaijan,WOD,748766.72
2013,EN_MAT_DOMCMPT,Azerbaijan,NMM,54406660.8466
2013,EN_MAT_DOMCMPT,Azerbaijan,GAS,7549194.485
2013,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2013,EN_MAT_DOMCMPT,Azerbaijan,FEO,826191.912
2013,EN_MAT_DOMCMPT,Azerbaijan,ALP,105461344.2387
2013,EN_MAT_DOMCMPT,Azerbaijan,PET,6800000.0
2013,EN_MAT_DOMCMPT,Azerbaijan,NMC,50859588.2976
2013,EN_MAT_DOMCMPT,Azerbaijan,NMA,430975.144
2013,EN_MAT_DOMCMPT,Azerbaijan,WCH,27148.0
2014,EN_MAT_DOMCMPT,Azerbaijan,WCH,20405.0
2014,EN_MAT_DOMCMPT,Azerbaijan,MEO,2147498.13647
2014,EN_MAT_DOMCMPT,Azerbaijan,NMM,49085354.93617
2014,EN_MAT_DOMCMPT,Azerbaijan,ALP,98086472.02565
2014,EN_MAT_DOMCMPT,Azerbaijan,COL,2000.0
2014,EN_MAT_DOMCMPT,Azerbaijan,CRO,7927249.0
2014,EN_MAT_DOMCMPT,Azerbaijan,WOD,474196.24
2014,EN_MAT_DOMCMPT,Azerbaijan,NFO,1052290.42147
2014,EN_MAT_DOMCMPT,Azerbaijan,FEO,783995.432
2014,EN_MAT_DOMCMPT,Azerbaijan,BIM,24016518.293
2014,EN_MAT_DOMCMPT,Azerbaijan,CPR,4710772.375
2014,EN_MAT_DOMCMPT,Azerbaijan,GBO,10537073.6
2014,EN_MAT_DOMCMPT,Azerbaijan,GAS,7663333.148
2014,EN_MAT_DOMCMPT,Azerbaijan,PET,6896000.0
2014,EN_MAT_DOMCMPT,Azerbaijan,NMC,46193638.31117
2014,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2014,EN_MAT_DOMCMPT,Azerbaijan,NMA,355278.193
2014,EN_MAT_DOMCMPT,Azerbaijan,FOF,12765529.257
2015,EN_MAT_DOMCMPT,Azerbaijan,GBO,10561922.2
2015,EN_MAT_DOMCMPT,Azerbaijan,FEO,1265316.352
2015,EN_MAT_DOMCMPT,Azerbaijan,GAS,7915506.855
2015,EN_MAT_DOMCMPT,Azerbaijan,CRO,8713892.52874
2015,EN_MAT_DOMCMPT,Azerbaijan,BIM,25743903.60874
2015,EN_MAT_DOMCMPT,Azerbaijan,PET,6559000.0
2015,EN_MAT_DOMCMPT,Azerbaijan,CPR,5657023.62
2015,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2015,EN_MAT_DOMCMPT,Azerbaijan,NMC,30206485.64856
2015,EN_MAT_DOMCMPT,Azerbaijan,WOD,628825.36
2015,EN_MAT_DOMCMPT,Azerbaijan,ALP,81294471.64565
2015,EN_MAT_DOMCMPT,Azerbaijan,WCH,15470.0
2015,EN_MAT_DOMCMPT,Azerbaijan,NMA,342130.67
2015,EN_MAT_DOMCMPT,Azerbaijan,NFO,1241127.60236
2015,EN_MAT_DOMCMPT,Azerbaijan,NMM,31307860.92656
2015,EN_MAT_DOMCMPT,Azerbaijan,COL,1000.0
2015,EN_MAT_DOMCMPT,Azerbaijan,MEO,2724049.34036
2015,EN_MAT_DOMCMPT,Azerbaijan,FOF,12713914.495
2016,EN_MAT_DOMCMPT,Azerbaijan,ALP,78293639.72205
2016,EN_MAT_DOMCMPT,Azerbaijan,FEO,570367.773
2016,EN_MAT_DOMCMPT,Azerbaijan,COL,1000.0
2016,EN_MAT_DOMCMPT,Azerbaijan,NMA,328921.706
2016,EN_MAT_DOMCMPT,Azerbaijan,NMM,27701311.10033
2016,EN_MAT_DOMCMPT,Azerbaijan,FOF,12786458.292
2016,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2016,EN_MAT_DOMCMPT,Azerbaijan,MEO,2053536.17721
2016,EN_MAT_DOMCMPT,Azerbaijan,WCH,26009.0
2016,EN_MAT_DOMCMPT,Azerbaijan,WOD,742599.2
2016,EN_MAT_DOMCMPT,Azerbaijan,GBO,10503061.3
2016,EN_MAT_DOMCMPT,Azerbaijan,NMC,26846139.86333
2016,EN_MAT_DOMCMPT,Azerbaijan,CRO,8763103.56451
2016,EN_MAT_DOMCMPT,Azerbaijan,NFO,1242399.72821
2016,EN_MAT_DOMCMPT,Azerbaijan,GAS,7822622.488
2016,EN_MAT_DOMCMPT,Azerbaijan,BIM,26019574.26551
2016,EN_MAT_DOMCMPT,Azerbaijan,CPR,5999907.935
2016,EN_MAT_DOMCMPT,Azerbaijan,PET,6115000.0
2017,EN_MAT_DOMCMPT,Azerbaijan,ALP,85331374.42614
2017,EN_MAT_DOMCMPT,Azerbaijan,NMA,433766.787
2017,EN_MAT_DOMCMPT,Azerbaijan,WCH,37982.0
2017,EN_MAT_DOMCMPT,Azerbaijan,NMC,30947245.30594
2017,EN_MAT_DOMCMPT,Azerbaijan,MEO,2943373.3752
2017,EN_MAT_DOMCMPT,Azerbaijan,CRO,9104445.60029
2017,EN_MAT_DOMCMPT,Azerbaijan,WOD,797656.36
2017,EN_MAT_DOMCMPT,Azerbaijan,FEO,676681.57429
2017,EN_MAT_DOMCMPT,Azerbaijan,BIM,26492273.87329
2017,EN_MAT_DOMCMPT,Azerbaijan,GBO,10364324.6
2017,EN_MAT_DOMCMPT,Azerbaijan,GAS,8140040.386
2017,EN_MAT_DOMCMPT,Azerbaijan,CPR,6126216.095
2017,EN_MAT_DOMCMPT,Azerbaijan,NFO,2096614.90392
2017,EN_MAT_DOMCMPT,Azerbaijan,COL,2000.0
2017,EN_MAT_DOMCMPT,Azerbaijan,NMM,31405684.80094
2017,EN_MAT_DOMCMPT,Azerbaijan,PET,5937600.0
2017,EN_MAT_DOMCMPT,Azerbaijan,FOF,13751611.805
2017,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2018,EN_MAT_DOMCMPT,Azerbaijan,GBO,10260528.6
2018,EN_MAT_DOMCMPT,Azerbaijan,GAS,7916877.164
2018,EN_MAT_DOMCMPT,Azerbaijan,NMA,358678.663
2018,EN_MAT_DOMCMPT,Azerbaijan,PET,6215828.90995
2018,EN_MAT_DOMCMPT,Azerbaijan,FEO,446650.95057
2018,EN_MAT_DOMCMPT,Azerbaijan,CRO,9024356.63607
2018,EN_MAT_DOMCMPT,Azerbaijan,WCH,21533.0
2018,EN_MAT_DOMCMPT,Azerbaijan,ALP,93373358.03478
2018,EN_MAT_DOMCMPT,Azerbaijan,COL,1000.0
2018,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2018,EN_MAT_DOMCMPT,Azerbaijan,WOD,913223.32
2018,EN_MAT_DOMCMPT,Azerbaijan,MEO,3033525.76951
2018,EN_MAT_DOMCMPT,Azerbaijan,NMM,36946485.78629
2018,EN_MAT_DOMCMPT,Azerbaijan,FOF,13416670.30395
2018,EN_MAT_DOMCMPT,Azerbaijan,CPR,6668407.91552
2018,EN_MAT_DOMCMPT,Azerbaijan,NMC,36661163.98829
2018,EN_MAT_DOMCMPT,Azerbaijan,NFO,2390707.91394
2018,EN_MAT_DOMCMPT,Azerbaijan,BIM,26875943.84159
2019,EN_MAT_DOMCMPT,Azerbaijan,ONT,0.0
2019,EN_MAT_DOMCMPT,Azerbaijan,NMC,37595873.09904
2019,EN_MAT_DOMCMPT,Azerbaijan,FOF,12838572.05882
2019,EN_MAT_DOMCMPT,Azerbaijan,NMA,446289.43324
2019,EN_MAT_DOMCMPT,Azerbaijan,BIM,27935724.24263
2019,EN_MAT_DOMCMPT,Azerbaijan,MEO,3462730.46785
2019,EN_MAT_DOMCMPT,Azerbaijan,COL,746.42783
2019,EN_MAT_DOMCMPT,Azerbaijan,GAS,8350586.2613
2019,EN_MAT_DOMCMPT,Azerbaijan,NFO,2717380.79999
2019,EN_MAT_DOMCMPT,Azerbaijan,CPR,6800643.95295
2019,EN_MAT_DOMCMPT,Azerbaijan,WCH,22462.95559
2019,EN_MAT_DOMCMPT,Azerbaijan,WOD,923061.15429
2019,EN_MAT_DOMCMPT,Azerbaijan,ALP,96040441.18828
2019,EN_MAT_DOMCMPT,Azerbaijan,GBO,10370906.04464
2019,EN_MAT_DOMCMPT,Azerbaijan,FEO,456137.73886
2019,EN_MAT_DOMCMPT,Azerbaijan,NMM,37729039.78027
2019,EN_MAT_DOMCMPT,Azerbaijan,CRO,9811136.40916
2019,EN_MAT_DOMCMPT,Azerbaijan,PET,5228568.38698
2000,EN_MAT_DOMCMPT,Australia,CPR,59289746.11
2000,EN_MAT_DOMCMPT,Australia,ONT,0.0
2000,EN_MAT_DOMCMPT,Australia,BIM,359605533.11
2000,EN_MAT_DOMCMPT,Australia,COL,19915000.0
2000,EN_MAT_DOMCMPT,Australia,MEO,282407145.79344
2000,EN_MAT_DOMCMPT,Australia,CRO,54039238.0
2000,EN_MAT_DOMCMPT,Australia,WOD,9955876.0
2000,EN_MAT_DOMCMPT,Australia,NFO,272611229.70544
2000,EN_MAT_DOMCMPT,Australia,NMM,159528160.84425
2000,EN_MAT_DOMCMPT,Australia,WCH,502695.0
2000,EN_MAT_DOMCMPT,Australia,FEO,9795916.088
2000,EN_MAT_DOMCMPT,Australia,PET,35583000.0
2000,EN_MAT_DOMCMPT,Australia,NMC,148854817.253
2000,EN_MAT_DOMCMPT,Australia,GAS,16299467.99
2000,EN_MAT_DOMCMPT,Australia,NMA,10673343.59125
2000,EN_MAT_DOMCMPT,Australia,ALP,874409868.12469
2000,EN_MAT_DOMCMPT,Australia,GBO,235817978.0
2000,EN_MAT_DOMCMPT,Australia,FOF,71797467.99
2001,EN_MAT_DOMCMPT,Australia,NMA,13108354.00941
2001,EN_MAT_DOMCMPT,Australia,GBO,232160088.0
2001,EN_MAT_DOMCMPT,Australia,WCH,444085.0
2001,EN_MAT_DOMCMPT,Australia,FEO,18172961.607
2001,EN_MAT_DOMCMPT,Australia,PET,33538000.0
2001,EN_MAT_DOMCMPT,Australia,NMM,158335661.51241
2001,EN_MAT_DOMCMPT,Australia,CRO,48910106.0
2001,EN_MAT_DOMCMPT,Australia,ALP,873008236.42173
2001,EN_MAT_DOMCMPT,Australia,BIM,344952578.29
2001,EN_MAT_DOMCMPT,Australia,ONT,0.0
2001,EN_MAT_DOMCMPT,Australia,NFO,275592077.30332
2001,EN_MAT_DOMCMPT,Australia,GAS,17159873.69
2001,EN_MAT_DOMCMPT,Australia,WOD,10170240.0
2001,EN_MAT_DOMCMPT,Australia,CPR,53268059.29
2001,EN_MAT_DOMCMPT,Australia,FOF,82169873.69
2001,EN_MAT_DOMCMPT,Australia,NMC,145227307.503
2001,EN_MAT_DOMCMPT,Australia,COL,31472000.0
2001,EN_MAT_DOMCMPT,Australia,MEO,293765038.91032
2002,EN_MAT_DOMCMPT,Australia,GAS,18117019.77
2002,EN_MAT_DOMCMPT,Australia,PET,34491000.0
2002,EN_MAT_DOMCMPT,Australia,ONT,0.0
2002,EN_MAT_DOMCMPT,Australia,NFO,270151134.66779
2002,EN_MAT_DOMCMPT,Australia,CRO,55748732.0
2002,EN_MAT_DOMCMPT,Australia,MEO,286646947.07479
2002,EN_MAT_DOMCMPT,Australia,WOD,8210259.0
2002,EN_MAT_DOMCMPT,Australia,BIM,353277113.05
2002,EN_MAT_DOMCMPT,Australia,NMC,151427055.035
2002,EN_MAT_DOMCMPT,Australia,WCH,454215.0
2002,EN_MAT_DOMCMPT,Australia,NMM,166958959.35728
2002,EN_MAT_DOMCMPT,Australia,NMA,15531904.32228
2002,EN_MAT_DOMCMPT,Australia,COL,29731000.0
2002,EN_MAT_DOMCMPT,Australia,ALP,886175207.96806
2002,EN_MAT_DOMCMPT,Australia,FOF,82339019.77
2002,EN_MAT_DOMCMPT,Australia,CPR,58283455.05
2002,EN_MAT_DOMCMPT,Australia,GBO,230580452.0
2002,EN_MAT_DOMCMPT,Australia,FEO,16495812.407
2003,EN_MAT_DOMCMPT,Australia,COL,24111000.0
2003,EN_MAT_DOMCMPT,Australia,NFO,276622099.12274
2003,EN_MAT_DOMCMPT,Australia,CRO,48007697.0
2003,EN_MAT_DOMCMPT,Australia,GAS,17289264.46
2003,EN_MAT_DOMCMPT,Australia,PET,36500000.0
2003,EN_MAT_DOMCMPT,Australia,ALP,853962473.35278
2003,EN_MAT_DOMCMPT,Australia,WCH,428100.23
2003,EN_MAT_DOMCMPT,Australia,NMC,154068133.37
2003,EN_MAT_DOMCMPT,Australia,NMA,13590661.13204
2003,EN_MAT_DOMCMPT,Australia,ONT,0.0
2003,EN_MAT_DOMCMPT,Australia,FOF,77900264.46
2003,EN_MAT_DOMCMPT,Australia,GBO,219197267.6
2003,EN_MAT_DOMCMPT,Australia,BIM,318563428.33
2003,EN_MAT_DOMCMPT,Australia,WOD,9497868.0
2003,EN_MAT_DOMCMPT,Australia,CPR,41432495.5
2003,EN_MAT_DOMCMPT,Australia,NMM,167658794.50204
2003,EN_MAT_DOMCMPT,Australia,MEO,293584817.89174
2003,EN_MAT_DOMCMPT,Australia,FEO,16962718.769
2004,EN_MAT_DOMCMPT,Australia,WCH,461391.05
2004,EN_MAT_DOMCMPT,Australia,MEO,277773342.86641
2004,EN_MAT_DOMCMPT,Australia,GAS,17356778.18
2004,EN_MAT_DOMCMPT,Australia,FOF,67670778.18
2004,EN_MAT_DOMCMPT,Australia,GBO,225373527.7
2004,EN_MAT_DOMCMPT,Australia,NMA,13342775.69659
2004,EN_MAT_DOMCMPT,Australia,BIM,357179774.8
2004,EN_MAT_DOMCMPT,Australia,NFO,261986444.45841
2004,EN_MAT_DOMCMPT,Australia,PET,32002000.0
2004,EN_MAT_DOMCMPT,Australia,ALP,899472614.97101
2004,EN_MAT_DOMCMPT,Australia,NMC,179453201.346
2004,EN_MAT_DOMCMPT,Australia,CPR,63660061.25
2004,EN_MAT_DOMCMPT,Australia,FEO,15786898.408
2004,EN_MAT_DOMCMPT,Australia,CRO,58621304.0
2004,EN_MAT_DOMCMPT,Australia,ONT,0.0
2004,EN_MAT_DOMCMPT,Australia,NMM,192795977.04259
2004,EN_MAT_DOMCMPT,Australia,WOD,9063490.8
2004,EN_MAT_DOMCMPT,Australia,COL,18312000.0
2005,EN_MAT_DOMCMPT,Australia,MEO,283862461.65065
2005,EN_MAT_DOMCMPT,Australia,CRO,60095733.0
2005,EN_MAT_DOMCMPT,Australia,WOD,9240076.24
2005,EN_MAT_DOMCMPT,Australia,NMC,162213767.35
2005,EN_MAT_DOMCMPT,Australia,FOF,61176554.95
2005,EN_MAT_DOMCMPT,Australia,NMM,179689650.82018
2005,EN_MAT_DOMCMPT,Australia,FEO,13286867.322
2005,EN_MAT_DOMCMPT,Australia,ALP,887608027.18382
2005,EN_MAT_DOMCMPT,Australia,NFO,270575594.32865
2005,EN_MAT_DOMCMPT,Australia,GAS,16099554.95
2005,EN_MAT_DOMCMPT,Australia,GBO,227510117.0
2005,EN_MAT_DOMCMPT,Australia,NMA,17475883.47018
2005,EN_MAT_DOMCMPT,Australia,BIM,355479027.09
2005,EN_MAT_DOMCMPT,Australia,WCH,488732.28
2005,EN_MAT_DOMCMPT,Australia,ONT,0.0
2005,EN_MAT_DOMCMPT,Australia,COL,12327000.0
2005,EN_MAT_DOMCMPT,Australia,PET,32750000.0
2005,EN_MAT_DOMCMPT,Australia,CPR,58144368.57
2006,EN_MAT_DOMCMPT,Australia,ALP,905972865.29507
2006,EN_MAT_DOMCMPT,Australia,FEO,16268556.691
2006,EN_MAT_DOMCMPT,Australia,GBO,225138552.1
2006,EN_MAT_DOMCMPT,Australia,NMM,185507898.63863
2006,EN_MAT_DOMCMPT,Australia,GAS,19388889.34
