Year,SeriesCode,Страна ,Location,Value
2018,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2018,SH_SAN_DEFECT,Latvia,URBAN,0.0
2019,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2019,SH_SAN_DEFECT,Latvia,URBAN,0.0
2019,SH_SAN_DEFECT,Latvia,RURAL,0.0
2020,SH_SAN_DEFECT,Latvia,RURAL,0.0
2020,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2020,SH_SAN_DEFECT,Latvia,URBAN,0.0
2021,SH_SAN_DEFECT,Latvia,URBAN,0.0
2007,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2007,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2008,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2008,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2008,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2009,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2009,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2009,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2010,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2010,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2010,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2013,SH_SAN_DEFECT,Ireland,URBAN,0.0
2013,SH_SAN_DEFECT,Ireland,RURAL,0.0
2013,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2014,SH_SAN_DEFECT,Ireland,RURAL,0.0
2014,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2014,SH_SAN_DEFECT,Ireland,URBAN,0.0
2015,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2015,SH_SAN_DEFECT,Ireland,URBAN,0.0
2015,SH_SAN_DEFECT,Ireland,RURAL,0.0
2016,SH_SAN_DEFECT,Ireland,URBAN,0.0
2016,SH_SAN_DEFECT,Ireland,RURAL,0.0
2016,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2017,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2017,SH_SAN_DEFECT,Ireland,URBAN,0.0
2017,SH_SAN_DEFECT,Ireland,RURAL,0.0
2018,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2018,SH_SAN_DEFECT,Ireland,RURAL,0.0
2018,SH_SAN_DEFECT,Ireland,URBAN,0.0
2019,SH_SAN_DEFECT,Ireland,RURAL,0.0
2019,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2019,SH_SAN_DEFECT,Ireland,URBAN,0.0
2020,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2011,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2011,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2011,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2012,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2012,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2012,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2013,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2013,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2013,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2014,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2014,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2020,SH_SAN_DEFECT,Ireland,URBAN,0.0
2020,SH_SAN_DEFECT,Ireland,RURAL,0.0
2021,SH_SAN_DEFECT,Ireland,RURAL,0.0
2021,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2021,SH_SAN_DEFECT,Ireland,URBAN,0.0
2022,SH_SAN_DEFECT,Ireland,ALLAREA,0.0
2022,SH_SAN_DEFECT,Ireland,URBAN,0.0
2022,SH_SAN_DEFECT,Ireland,RURAL,0.0
2000,SH_SAN_DEFECT,Israel,URBAN,0.0
2000,SH_SAN_DEFECT,Israel,RURAL,0.0
2000,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2004,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2004,SH_SAN_DEFECT,Croatia,URBAN,0.0
2004,SH_SAN_DEFECT,Croatia,RURAL,0.0
2005,SH_SAN_DEFECT,Croatia,RURAL,0.0
2005,SH_SAN_DEFECT,Croatia,URBAN,0.0
2005,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2006,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2006,SH_SAN_DEFECT,Croatia,URBAN,0.0
2006,SH_SAN_DEFECT,Croatia,RURAL,0.0
2007,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2007,SH_SAN_DEFECT,Croatia,RURAL,0.0
2001,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2001,SH_SAN_DEFECT,Israel,RURAL,0.0
2001,SH_SAN_DEFECT,Israel,URBAN,0.0
2002,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2002,SH_SAN_DEFECT,Israel,URBAN,0.0
2002,SH_SAN_DEFECT,Israel,RURAL,0.0
2003,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2003,SH_SAN_DEFECT,Israel,URBAN,0.0
2003,SH_SAN_DEFECT,Israel,RURAL,0.0
2004,SH_SAN_DEFECT,Israel,URBAN,0.0
2004,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2004,SH_SAN_DEFECT,Israel,RURAL,0.0
2005,SH_SAN_DEFECT,Israel,URBAN,0.0
2005,SH_SAN_DEFECT,Israel,RURAL,0.0
2005,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2006,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2006,SH_SAN_DEFECT,Israel,URBAN,0.0
2006,SH_SAN_DEFECT,Israel,RURAL,0.0
2007,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2007,SH_SAN_DEFECT,Israel,RURAL,0.0
2007,SH_SAN_DEFECT,Israel,URBAN,0.0
2008,SH_SAN_DEFECT,Israel,URBAN,0.0
2007,SH_SAN_DEFECT,Croatia,URBAN,0.0
2008,SH_SAN_DEFECT,Croatia,RURAL,0.0
2008,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2008,SH_SAN_DEFECT,Croatia,URBAN,0.0
2009,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2009,SH_SAN_DEFECT,Croatia,URBAN,0.0
2009,SH_SAN_DEFECT,Croatia,RURAL,0.0
2010,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2010,SH_SAN_DEFECT,Croatia,URBAN,0.0
2010,SH_SAN_DEFECT,Croatia,RURAL,0.0
2011,SH_SAN_DEFECT,Croatia,RURAL,0.0
2011,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2011,SH_SAN_DEFECT,Croatia,URBAN,0.0
2012,SH_SAN_DEFECT,Croatia,RURAL,0.0
2012,SH_SAN_DEFECT,Croatia,URBAN,0.0
2012,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2013,SH_SAN_DEFECT,Croatia,RURAL,0.0
2013,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2013,SH_SAN_DEFECT,Croatia,URBAN,0.0
2014,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2014,SH_SAN_DEFECT,Croatia,RURAL,0.0
2014,SH_SAN_DEFECT,Croatia,URBAN,0.0
2008,SH_SAN_DEFECT,Israel,RURAL,0.0
2008,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2009,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2009,SH_SAN_DEFECT,Israel,RURAL,0.0
2009,SH_SAN_DEFECT,Israel,URBAN,0.0
2010,SH_SAN_DEFECT,Israel,URBAN,0.0
2010,SH_SAN_DEFECT,Israel,RURAL,0.0
2010,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2011,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2011,SH_SAN_DEFECT,Israel,RURAL,0.0
2011,SH_SAN_DEFECT,Israel,URBAN,0.0
2015,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2015,SH_SAN_DEFECT,Croatia,RURAL,0.0
2015,SH_SAN_DEFECT,Croatia,URBAN,0.0
2016,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2016,SH_SAN_DEFECT,Croatia,RURAL,0.0
2016,SH_SAN_DEFECT,Croatia,URBAN,0.0
2017,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2017,SH_SAN_DEFECT,Croatia,URBAN,0.0
2017,SH_SAN_DEFECT,Croatia,RURAL,0.0
2018,SH_SAN_DEFECT,Croatia,RURAL,0.0
2018,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2014,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2015,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2015,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2015,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2016,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2016,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2016,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2017,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2017,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2017,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2018,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2012,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2012,SH_SAN_DEFECT,Israel,URBAN,0.0
2012,SH_SAN_DEFECT,Israel,RURAL,0.0
2013,SH_SAN_DEFECT,Israel,URBAN,0.0
2013,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2013,SH_SAN_DEFECT,Israel,RURAL,0.0
2014,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2014,SH_SAN_DEFECT,Israel,RURAL,0.0
2014,SH_SAN_DEFECT,Israel,URBAN,0.0
2015,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2015,SH_SAN_DEFECT,Israel,URBAN,0.0
2015,SH_SAN_DEFECT,Israel,RURAL,0.0
2016,SH_SAN_DEFECT,Israel,URBAN,0.0
2016,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2016,SH_SAN_DEFECT,Israel,RURAL,0.0
2017,SH_SAN_DEFECT,Israel,URBAN,0.0
2017,SH_SAN_DEFECT,Israel,RURAL,0.0
2017,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2018,SH_SAN_DEFECT,Israel,URBAN,0.0
2018,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2018,SH_SAN_DEFECT,Israel,RURAL,0.0
2019,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2018,SH_SAN_DEFECT,Croatia,URBAN,0.0
2019,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2019,SH_SAN_DEFECT,Croatia,URBAN,0.0
2019,SH_SAN_DEFECT,Croatia,RURAL,0.0
2020,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2020,SH_SAN_DEFECT,Croatia,RURAL,0.0
2020,SH_SAN_DEFECT,Croatia,URBAN,0.0
2021,SH_SAN_DEFECT,Croatia,ALLAREA,0.0
2021,SH_SAN_DEFECT,Croatia,URBAN,0.0
2021,SH_SAN_DEFECT,Croatia,RURAL,0.0
2000,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2018,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2018,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2019,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2019,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2019,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2020,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2020,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2020,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2021,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2021,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2021,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2021,SH_SAN_DEFECT,Latvia,RURAL,0.0
2021,SH_SAN_DEFECT,Latvia,ALLAREA,0.0
2000,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2001,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2002,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2003,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2004,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2005,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2006,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2007,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2008,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2019,SH_SAN_DEFECT,Israel,URBAN,0.0
2019,SH_SAN_DEFECT,Israel,RURAL,0.0
2020,SH_SAN_DEFECT,Israel,URBAN,0.0
2020,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2020,SH_SAN_DEFECT,Israel,RURAL,0.0
2021,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2021,SH_SAN_DEFECT,Israel,RURAL,0.0
2021,SH_SAN_DEFECT,Israel,URBAN,0.0
2022,SH_SAN_DEFECT,Israel,ALLAREA,0.0
2022,SH_SAN_DEFECT,Israel,RURAL,0.0
2022,SH_SAN_DEFECT,Israel,URBAN,0.0
2009,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2010,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2011,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2012,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2013,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2014,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2015,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2016,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2017,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2018,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2019,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2000,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2000,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2001,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2001,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2001,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2002,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2002,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2002,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2003,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2003,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2003,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2000,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2000,SH_SAN_DEFECT,Italy,RURAL,0.0
2000,SH_SAN_DEFECT,Italy,URBAN,0.0
2001,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2001,SH_SAN_DEFECT,Italy,URBAN,0.0
2001,SH_SAN_DEFECT,Italy,RURAL,0.0
2002,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2002,SH_SAN_DEFECT,Italy,URBAN,0.0
2002,SH_SAN_DEFECT,Italy,RURAL,0.0
2003,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2003,SH_SAN_DEFECT,Italy,RURAL,0.0
2022,SH_SAN_DEFECT,New Zealand,RURAL,0.0
2022,SH_SAN_DEFECT,New Zealand,ALLAREA,0.0
2022,SH_SAN_DEFECT,New Zealand,URBAN,0.0
2000,SH_SAN_DEFECT,Norway,URBAN,0.0
2000,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2000,SH_SAN_DEFECT,Norway,RURAL,0.0
2001,SH_SAN_DEFECT,Norway,RURAL,0.0
2001,SH_SAN_DEFECT,Norway,URBAN,0.0
2001,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2002,SH_SAN_DEFECT,Norway,RURAL,0.0
2002,SH_SAN_DEFECT,Norway,URBAN,0.0
2004,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2004,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2004,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2005,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2005,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2005,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2006,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2006,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2006,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2007,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2007,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2020,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2021,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2022,SH_SAN_DEFECT,Liechtenstein,ALLAREA,0.0
2000,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2000,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2000,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2001,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2001,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2001,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2002,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2002,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2002,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2003,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2003,SH_SAN_DEFECT,Norway,URBAN,0.0
2003,SH_SAN_DEFECT,Norway,RURAL,0.0
2004,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2004,SH_SAN_DEFECT,Norway,RURAL,0.0
2004,SH_SAN_DEFECT,Norway,URBAN,0.0
2005,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2005,SH_SAN_DEFECT,Norway,RURAL,0.0
2005,SH_SAN_DEFECT,Norway,URBAN,0.0
2006,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2003,SH_SAN_DEFECT,Italy,URBAN,0.0
2004,SH_SAN_DEFECT,Italy,RURAL,0.0
2004,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2004,SH_SAN_DEFECT,Italy,URBAN,0.0
2005,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2005,SH_SAN_DEFECT,Italy,RURAL,0.0
2005,SH_SAN_DEFECT,Italy,URBAN,0.0
2006,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2006,SH_SAN_DEFECT,Italy,RURAL,0.0
2006,SH_SAN_DEFECT,Italy,URBAN,0.0
2007,SH_SAN_DEFECT,Italy,URBAN,0.0
2002,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2003,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2003,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2003,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2004,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2004,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2004,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2005,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2005,SH_SAN_DEFECT,Lithuania,URBAN,0.0
2005,SH_SAN_DEFECT,Lithuania,RURAL,0.0
2006,SH_SAN_DEFECT,Lithuania,ALLAREA,0.0
2007,SH_SAN_DEFECT,Italy,RURAL,0.0
2007,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2008,SH_SAN_DEFECT,Italy,RURAL,0.0
2008,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2008,SH_SAN_DEFECT,Italy,URBAN,0.0
2009,SH_SAN_DEFECT,Italy,RURAL,0.0
2009,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2009,SH_SAN_DEFECT,Italy,URBAN,0.0
2010,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2010,SH_SAN_DEFECT,Italy,RURAL,0.0
2010,SH_SAN_DEFECT,Italy,URBAN,0.0
2011,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2011,SH_SAN_DEFECT,Italy,RURAL,0.0
2011,SH_SAN_DEFECT,Italy,URBAN,0.0
2012,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2012,SH_SAN_DEFECT,Italy,URBAN,0.0
2012,SH_SAN_DEFECT,Italy,RURAL,0.0
2013,SH_SAN_DEFECT,Italy,URBAN,0.0
2013,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2013,SH_SAN_DEFECT,Italy,RURAL,0.0
2014,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2014,SH_SAN_DEFECT,Italy,URBAN,0.0
2006,SH_SAN_DEFECT,Norway,URBAN,0.0
2006,SH_SAN_DEFECT,Norway,RURAL,0.0
2007,SH_SAN_DEFECT,Norway,RURAL,0.0
2007,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2007,SH_SAN_DEFECT,Norway,URBAN,0.0
2008,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2008,SH_SAN_DEFECT,Norway,RURAL,0.0
2008,SH_SAN_DEFECT,Norway,URBAN,0.0
2009,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2009,SH_SAN_DEFECT,Norway,URBAN,0.0
2009,SH_SAN_DEFECT,Norway,RURAL,0.0
2014,SH_SAN_DEFECT,Italy,RURAL,0.0
2015,SH_SAN_DEFECT,Italy,URBAN,0.0
2015,SH_SAN_DEFECT,Italy,RURAL,0.0
2015,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2016,SH_SAN_DEFECT,Italy,RURAL,0.0
2016,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2016,SH_SAN_DEFECT,Italy,URBAN,0.0
2017,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2017,SH_SAN_DEFECT,Italy,URBAN,0.0
2017,SH_SAN_DEFECT,Italy,RURAL,0.0
2018,SH_SAN_DEFECT,Italy,URBAN,0.0
2010,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2010,SH_SAN_DEFECT,Norway,RURAL,0.0
2010,SH_SAN_DEFECT,Norway,URBAN,0.0
2011,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2011,SH_SAN_DEFECT,Norway,RURAL,0.0
2011,SH_SAN_DEFECT,Norway,URBAN,0.0
2012,SH_SAN_DEFECT,Norway,RURAL,0.0
2012,SH_SAN_DEFECT,Norway,URBAN,0.0
2012,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2013,SH_SAN_DEFECT,Norway,URBAN,0.0
2013,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2018,SH_SAN_DEFECT,Italy,RURAL,0.0
2018,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2019,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2019,SH_SAN_DEFECT,Italy,URBAN,0.0
2019,SH_SAN_DEFECT,Italy,RURAL,0.0
2020,SH_SAN_DEFECT,Italy,URBAN,0.0
2020,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2020,SH_SAN_DEFECT,Italy,RURAL,0.0
2021,SH_SAN_DEFECT,Italy,URBAN,0.0
2021,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2021,SH_SAN_DEFECT,Italy,RURAL,0.0
2013,SH_SAN_DEFECT,Norway,RURAL,0.0
2014,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2014,SH_SAN_DEFECT,Norway,URBAN,0.0
2014,SH_SAN_DEFECT,Norway,RURAL,0.0
2015,SH_SAN_DEFECT,Norway,RURAL,0.0
2015,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2015,SH_SAN_DEFECT,Norway,URBAN,0.0
2016,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2016,SH_SAN_DEFECT,Norway,RURAL,0.0
2016,SH_SAN_DEFECT,Norway,URBAN,0.0
2017,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2017,SH_SAN_DEFECT,Norway,RURAL,0.0
2017,SH_SAN_DEFECT,Norway,URBAN,0.0
2018,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2018,SH_SAN_DEFECT,Norway,RURAL,0.0
2018,SH_SAN_DEFECT,Norway,URBAN,0.0
2019,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2019,SH_SAN_DEFECT,Norway,RURAL,0.0
2019,SH_SAN_DEFECT,Norway,URBAN,0.0
2020,SH_SAN_DEFECT,Norway,RURAL,0.0
2020,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2020,SH_SAN_DEFECT,Norway,URBAN,0.0
2022,SH_SAN_DEFECT,Italy,URBAN,0.0
2022,SH_SAN_DEFECT,Italy,RURAL,0.0
2022,SH_SAN_DEFECT,Italy,ALLAREA,0.0
2000,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2001,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2002,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2003,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2004,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2005,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2006,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2007,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2008,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2009,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2010,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2011,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2012,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2013,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2014,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2015,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2016,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2017,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2018,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2007,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2008,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2008,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2008,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2009,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2009,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2009,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2010,SH_SAN_DEFECT,Cyprus,ALLAREA,0.0
2010,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2010,SH_SAN_DEFECT,Cyprus,URBAN,0.0
2011,SH_SAN_DEFECT,Cyprus,RURAL,0.0
2021,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2021,SH_SAN_DEFECT,Norway,URBAN,0.0
2021,SH_SAN_DEFECT,Norway,RURAL,0.0
2022,SH_SAN_DEFECT,Norway,RURAL,0.0
2022,SH_SAN_DEFECT,Norway,URBAN,0.0
2022,SH_SAN_DEFECT,Norway,ALLAREA,0.0
2000,SH_SAN_DEFECT,Poland,ALLAREA,0.0
2000,SH_SAN_DEFECT,Poland,RURAL,0.0
2000,SH_SAN_DEFECT,Poland,URBAN,0.0
2001,SH_SAN_DEFECT,Poland,ALLAREA,0.0
2001,SH_SAN_DEFECT,Poland,URBAN,0.0
2019,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2020,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2021,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2022,SH_SAN_DEFECT,Japan,ALLAREA,0.0
2000,SH_SAN_DEFECT,Казахстан,ALLAREA,0.03133
2000,SH_SAN_DEFECT,Казахстан,RURAL,0.07136
