Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2014,"SP_DYN_ADKL","Poland","15-19","","FEMALE",12.94
2014,"SP_DYN_ADKL","Poland","10-14","","FEMALE",0.09
2015,"SP_DYN_ADKL","Poland","15-19","","FEMALE",12.18
2016,"SP_DYN_ADKL","Poland","15-19","","FEMALE",11.84
2016,"SP_DYN_ADKL","Poland","10-14","","FEMALE",0.09
2017,"SP_DYN_ADKL","Poland","15-19","","FEMALE",10.89
2018,"SP_DYN_ADKL","Poland","15-19","","FEMALE",10.20
2018,"SP_DYN_ADKL","Poland","10-14","","FEMALE",0.07
2019,"SP_DYN_ADKL","Poland","10-14","","FEMALE",0.07
2019,"SP_DYN_ADKL","Poland","15-19","","FEMALE",9.23
2020,"SP_DYN_ADKL","Poland","15-19","","FEMALE",8.15
2020,"SP_DYN_ADKL","Poland","10-14","","FEMALE",0.04
2000,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",21.57
2001,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.53
2002,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.55
2002,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",20.87
2003,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",19.89
2006,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.44
2007,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.43
2007,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",16.82
2008,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",15.88
2009,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.39
2010,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.35
2011,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.36
2011,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",13.09
2012,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",11.94
2012,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.33
2013,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.32
2015,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.28
2016,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.28
2017,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.27
2017,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",7.84
2018,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",7.35
2018,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.23
2019,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.19
2020,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",6.55
2021,"SP_DYN_ADKL","Portugal","15-19","","FEMALE",5.72
2021,"SP_DYN_ADKL","Portugal","10-14","","FEMALE",0.11
2000,"SP_DYN_ADKL","Romania","10-14","","FEMALE",0.63
2001,"SP_DYN_ADKL","Romania","15-19","","FEMALE",35.61
2002,"SP_DYN_ADKL","Romania","10-14","","FEMALE",0.69
2004,"SP_DYN_ADKL","Romania","10-14","","FEMALE",0.80
2005,"SP_DYN_ADKL","Romania","15-19","","FEMALE",37.43
2006,"SP_DYN_ADKL","Romania","15-19","","FEMALE",39.29
2007,"SP_DYN_ADKL","Romania","15-19","","FEMALE",39.37
2008,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.24
2010,"SP_DYN_ADKL","Romania","15-19","","FEMALE",39.95
2010,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.37
2011,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.41
2013,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.36
2014,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.40
2015,"SP_DYN_ADKL","Romania","15-19","","FEMALE",36.32
2016,"SP_DYN_ADKL","Romania","15-19","","FEMALE",37.66
2016,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.42
2017,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.49
2017,"SP_DYN_ADKL","Romania","15-19","","FEMALE",37.87
2018,"SP_DYN_ADKL","Romania","15-19","","FEMALE",36.37
2018,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.41
2019,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.45
2019,"SP_DYN_ADKL","Romania","15-19","","FEMALE",35.88
2020,"SP_DYN_ADKL","Romania","15-19","","FEMALE",34.98
2020,"SP_DYN_ADKL","Romania","10-14","","FEMALE",1.42
2004,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",24.59
2005,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",23.09
2005,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.29
2006,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",22.78
2006,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.27
2007,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.34
2007,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",22.28
2008,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",22.04
2008,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.31
2009,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.45
2009,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",21.66
2010,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",20.01
2010,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.33
2011,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.28
2011,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",18.97
2012,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",19.17
2012,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.36
2013,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.25
2013,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",18.05
2014,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",17.88
2014,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.31
2015,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",16.39
2015,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.21
2016,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.28
2016,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",15.35
2017,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.26
2017,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",15.17
2018,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",14.00
2018,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.29
2019,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.27
2019,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",13.64
2020,"SP_DYN_ADKL","Serbia","15-19","","FEMALE",13.60
2020,"SP_DYN_ADKL","Serbia","10-14","","FEMALE",0.23
2000,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.27
2001,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.35
2001,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",21.13
2002,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",21.15
2002,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.31
2003,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",20.56
2003,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.28
2004,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.31
2005,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",20.29
2007,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",20.69
2007,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.38
2008,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",21.57
2009,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",21.82
2011,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.49
2011,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",21.96
2013,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.47
2014,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",24.29
2015,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",24.26
2016,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.37
2018,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",26.33
2019,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.28
2019,"SP_DYN_ADKL","Slovakia","15-19","","FEMALE",26.88
2020,"SP_DYN_ADKL","Slovakia","10-14","","FEMALE",0.34
2001,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",33.10
2002,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",22.40
2005,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",23.40
2006,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",31.44
2006,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.58
2009,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.57
2009,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",36.55
2011,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.19
2011,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",41.68
2012,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",45.16
2012,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.00
2013,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.30
2016,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.38
2018,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.39
2019,"SP_DYN_ADKL","Viet Nam","10-14","","FEMALE",0.16
2019,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",42.19
2020,"SP_DYN_ADKL","Viet Nam","15-19","","FEMALE",29.00
2000,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.03
2001,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.03
2001,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",6.72
2003,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.06
2006,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.03
2007,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.03
2007,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",5.12
2008,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",5.13
2008,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.07
2009,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.04
2010,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.04
2010,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",4.94
2011,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.04
2013,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",4.65
2015,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",4.53
2015,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.08
2016,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.08
2017,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.07
2019,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",4.57
2019,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.11
2020,"SP_DYN_ADKL","Slovenia","10-14","","FEMALE",0.08
2020,"SP_DYN_ADKL","Slovenia","15-19","","FEMALE",4.23
2000,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.16
2000,"SP_DYN_ADKL","Spain","15-19","","FEMALE",8.75
2001,"SP_DYN_ADKL","Spain","15-19","","FEMALE",9.64
2001,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.18
2002,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.19
2002,"SP_DYN_ADKL","Spain","15-19","","FEMALE",9.86
2003,"SP_DYN_ADKL","Spain","15-19","","FEMALE",10.57
2004,"SP_DYN_ADKL","Spain","15-19","","FEMALE",10.74
2004,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.22
2005,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.24
2005,"SP_DYN_ADKL","Spain","15-19","","FEMALE",11.36
2006,"SP_DYN_ADKL","Spain","15-19","","FEMALE",11.99
2007,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.24
2010,"SP_DYN_ADKL","Spain","15-19","","FEMALE",10.61
2011,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.23
2012,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.23
2013,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.22
2014,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.21
2015,"SP_DYN_ADKL","Spain","15-19","","FEMALE",7.72
2016,"SP_DYN_ADKL","Spain","15-19","","FEMALE",7.34
2016,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.16
2017,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.16
2017,"SP_DYN_ADKL","Spain","15-19","","FEMALE",7.05
2018,"SP_DYN_ADKL","Spain","15-19","","FEMALE",6.22
2018,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.11
2019,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.11
2019,"SP_DYN_ADKL","Spain","15-19","","FEMALE",5.96
2020,"SP_DYN_ADKL","Spain","15-19","","FEMALE",5.33
2020,"SP_DYN_ADKL","Spain","10-14","","FEMALE",0.09
2000,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.06
2001,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",6.76
2001,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.05
2002,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",6.85
2006,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",6.09
2007,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.03
2007,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",6.02
2008,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.04
2008,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",6.03
2009,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",5.92
2011,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.04
2012,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.04
2012,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",5.34
2013,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",5.32
2014,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",5.02
2014,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.03
2016,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",4.44
2017,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.02
2019,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",3.38
2019,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.02
2020,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",2.84
2020,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.03
2021,"SP_DYN_ADKL","Sweden","10-14","","FEMALE",0.01
2021,"SP_DYN_ADKL","Sweden","15-19","","FEMALE",2.43
2000,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.03
2000,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",6.01
2001,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2002,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",5.60
2003,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",5.26
2004,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2006,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",4.55
2007,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",4.32
2007,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2008,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",4.28
2009,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.03
2009,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",4.10
2010,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",3.92
2010,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2011,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2012,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",3.43
2013,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.03
2014,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",2.93
2015,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.03
2017,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",2.41
2018,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2019,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.02
2019,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",1.97
2020,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",1.66
2020,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.01
2021,"SP_DYN_ADKL","Switzerland","10-14","","FEMALE",0.01
2021,"SP_DYN_ADKL","Switzerland","15-19","","FEMALE",1.31
2005,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",38.47
2005,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.25
2008,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",33.89
2010,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.12
2010,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",47.48
2011,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",53.61
2013,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",51.54
2013,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.00
2015,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",46.30
2015,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.00
2016,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.00
2016,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",40.30
2017,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.00
2019,"SP_DYN_ADKL","Tajikistan","15-19","","FEMALE",41.74
2019,"SP_DYN_ADKL","Tajikistan","10-14","","FEMALE",0.00
2000,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2000,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",18.59
2001,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",18.34
2001,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2002,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2002,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",18.70
2003,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2006,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",33.10
2007,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",33.90
2008,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",32.30
2009,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",34.20
2016,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2017,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",6.57
2017,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2018,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",4.97
2018,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2019,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2019,"SP_DYN_ADKL","United Arab Emirates","15-19","","FEMALE",4.88
2020,"SP_DYN_ADKL","United Arab Emirates","10-14","","FEMALE",0.00
2002,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",43.03
2004,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.27
2005,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",41.03
2007,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",37.67
2008,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",35.93
2010,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.11
2011,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.12
2011,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",31.26
2012,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",29.64
2012,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.12
2013,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.10
2013,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",28.04
2014,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",26.87
2014,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.10
2015,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",24.89
2015,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.08
2016,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.08
2016,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",23.59
2017,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",21.71
2017,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.08
2018,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",19.20
2018,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.06
2019,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",17.32
2019,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.05
2020,"SP_DYN_ADKL","Türkiye","10-14","","FEMALE",0.04
2020,"SP_DYN_ADKL","Türkiye","15-19","","FEMALE",15.15
2000,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",26.14
2001,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",24.13
2004,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",19.75
2008,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",22.51
2008,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2011,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2011,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",26.20
2012,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",29.55
2012,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2013,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",28.20
2014,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",28.45
2014,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2015,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2017,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2017,"SP_DYN_ADKL","Turkmenistan","15-19","","FEMALE",27.46
2018,"SP_DYN_ADKL","Turkmenistan","10-14","","FEMALE",0.00
2000,"SP_DYN_ADKL","Ukraine","10-14","","FEMALE",0.08
2001,"SP_DYN_ADKL","Ukraine","10-14","","FEMALE",0.09
2001,"SP_DYN_ADKL","Ukraine","15-19","","FEMALE",29.13
2016,"SP_DYN_ADKL","Greece","15-19","","FEMALE",9.21
2017,"SP_DYN_ADKL","Greece","15-19","","FEMALE",8.69
2018,"SP_DYN_ADKL","Greece","15-19","","FEMALE",8.48
2018,"SP_DYN_ADKL","Greece","10-14","","FEMALE",0.40
2019,"SP_DYN_ADKL","Greece","10-14","","FEMALE",0.36
2019,"SP_DYN_ADKL","Greece","15-19","","FEMALE",8.41
2020,"SP_DYN_ADKL","Greece","15-19","","FEMALE",8.52
2020,"SP_DYN_ADKL","Greece","10-14","","FEMALE",0.42
2019,"SP_DYN_ADKL","Uzbekistan","10-14","","FEMALE",0.00
2019,"SP_DYN_ADKL","Uzbekistan","15-19","","FEMALE",26.15
2020,"SP_DYN_ADKL","Uzbekistan","15-19","","FEMALE",30.15
2020,"SP_DYN_ADKL","Uzbekistan","10-14","","FEMALE",0.00
2021,"SP_DYN_ADKL","Uzbekistan","15-19","","FEMALE",34.28
2021,"SP_DYN_ADKL","Uzbekistan","10-14","","FEMALE",0.01
2002,"SP_DYN_ADKL","Ukraine","15-19","","FEMALE",29.16
2002,"SP_DYN_ADKL","Ukraine","15-19","","FEMALE",29.16
