Year,SeriesCode,GeoAreaName,Disability status,Sex,Value
2019,"SL_TLF_UEMDIS_19ICLS","Greece","PD","FEMALE",41.16
2019,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","BOTHSEX",20.1
2019,"SL_TLF_UEMDIS_19ICLS","Greece","_T","MALE",17.07
2019,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","MALE",16.65
2019,"SL_TLF_UEMDIS_19ICLS","Greece","PD","MALE",36.89
2019,"SL_TLF_UEMDIS_19ICLS","Greece","PD","BOTHSEX",38.94
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","BOTHSEX",20.4
2020,"SL_TLF_UEMDIS_19ICLS","Greece","_T","MALE",17
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PD","MALE",26.86
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","MALE",16.76
2020,"SL_TLF_UEMDIS_19ICLS","Greece","_T","FEMALE",25.24
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","FEMALE",25.03
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PD","BOTHSEX",30.25
2020,"SL_TLF_UEMDIS_19ICLS","Greece","_T","BOTHSEX",20.62
2020,"SL_TLF_UEMDIS_19ICLS","Greece","PD","FEMALE",34.97
2021,"SL_TLF_UEMDIS_19ICLS","Greece","_T","MALE",16.06
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","MALE",15.69
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PD","BOTHSEX",34.51
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PD","MALE",32.38
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","BOTHSEX",19.64
2021,"SL_TLF_UEMDIS_19ICLS","Greece","_T","FEMALE",24.92
2021,"SL_TLF_UEMDIS_19ICLS","Greece","_T","BOTHSEX",20.02
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PWD","FEMALE",24.57
2021,"SL_TLF_UEMDIS_19ICLS","Greece","PD","FEMALE",36.51
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",11.42
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",10.88
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",11.05
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",18.56
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",11.5
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",11.34
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",27.17
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",22.77
2005,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",10.97
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",10.3
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",10.43
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",30.9
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",11.03
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",10.15
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",32.82
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",10.92
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",10.8
2006,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",31.86
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",10.13
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",10.57
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",10.52
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",27.42
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",10.62
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",22.83
2014,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",19.19
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",53.57
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",18.7
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",18.35
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",17.48
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",57.5
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","MALE",60.97
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",17.8
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",19.11
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",10.08
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",10.1
2007,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",32.31
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",11.72
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",11.53
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",29.27
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",11.1
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",33.25
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",11.02
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",11.38
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",25.99
2008,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",10.95
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",11.18
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",11.19
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",26.48
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",11.21
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",30.31
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",10.91
2015,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",19.48
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",16.61
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",16.78
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",17.51
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",17.9
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",17.3
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",18.14
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",46.56
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",39.55
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",34.19
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",10.65
2009,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",10.79
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",13.74
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",23.58
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",14.62
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",14.35
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",13.52
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",12.71
2016,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","MALE",52.83
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",16.08
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",15.34
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",16.28
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","MALE",37.47
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",30.52
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",22.18
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",14.56
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",15.48
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",12.53
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",19.73
2010,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",27.78
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",15.42
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",15.11
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",14.2
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",32.02
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",30.65
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",33.21
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",14.6
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",16.12
2011,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",15.89
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",15.39
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",15.19
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",15.15
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",15.56
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",15.27
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",15
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",29.19
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",34.77
2012,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",24.35
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",34.98
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",31.07
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",15.65
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",33.18
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",15.34
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",15.4
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",14.98
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",15.66
2013,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",15.89
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",42.67
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",47.76
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",14.77
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",15.31
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",13.42
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",52.48
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",14.2
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",12.88
2014,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",15.92
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",11.36
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",37.98
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",11.93
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",11.01
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",12.33
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",31.91
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",26.54
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",10.68
2015,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",11.73
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",32.08
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",9.92
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",9.07
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",10.42
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",36.94
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",8.54
2017,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",14.49
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",13.57
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",23.4
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",13.5
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","MALE",24.57
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",13.45
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",13.5
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",13.43
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",13.39
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",26.21
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",9.57
2016,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",10.63
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",22.06
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",7.47
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",24.8
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",27.02
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",8.13
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",6.7
2018,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",24.14
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",12.1
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",12.61
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",11.65
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",52
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",11.5
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",12.21
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",12.69
2019,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",38.18
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",7.83
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",7.2
2017,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",8.37
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",30.3
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",6.34
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",6.24
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",6.79
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",6.45
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",6.82
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",6.77
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",43.39
2018,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",21.71
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",35.06
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",5.77
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",6.49
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",43.94
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",5.95
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",5.16
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",25.48
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",5.47
2019,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",5.44
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",5.74
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",6.46
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",5.64
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",24.12
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",24.17
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",24.07
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",17.8
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",12.91
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",13.54
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",12.36
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",12.35
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",13.52
2020,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",12.89
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","BOTHSEX",12.86
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","FEMALE",27.13
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",6.18
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",6.02
2020,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",5.37
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","FEMALE",8.01
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","MALE",24.2
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","FEMALE",36.56
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","BOTHSEX",7.03
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","BOTHSEX",7.33
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PD","BOTHSEX",29.2
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","MALE",6.49
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","_T","MALE",6.75
2021,"SL_TLF_UEMDIS_19ICLS","Hungary","PWD","FEMALE",7.67
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",2.11
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",2.12
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",2.15
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",2.13
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",2.1
2004,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",2.2
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","BOTHSEX",24.28
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",13.43
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",13.33
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PD","MALE",21.66
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",12.36
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",12.29
2021,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",12.78
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PD","MALE",7.54
2006,"SL_TLF_UEMDIS_19ICLS","Chile","_T","BOTHSEX",7.4
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",2.06
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",2.19
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",2.34
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",2.19
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",2.08
2005,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",2.31
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",1.29
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",1.5
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",1.76
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",1.45
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",1.66
2006,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",1.28
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",1.12
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",1.05
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",1.07
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",1
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",1.01
2007,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",1.03
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",0.7
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",0.84
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",0.76
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",0.9
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",0.63
2008,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",0.78
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",6.9
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",4.39
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","MALE",16.65
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",6.62
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","FEMALE",25.08
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",8.49
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",8.68
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",4.78
2009,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","BOTHSEX",20.1
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","BOTHSEX",15.45
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",6.2
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",7.46
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","MALE",21.08
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",7.63
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",6.25
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",8.52
2010,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",8.79
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",5.6
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",7.79
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",9.67
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","MALE",32.67
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","BOTHSEX",22.75
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",9.01
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",5.56
2011,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",7.41
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",6.85
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","MALE",17.16
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","FEMALE",10.62
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",6.61
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",8.06
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PD","BOTHSEX",8.9
2006,"SL_TLF_UEMDIS_19ICLS","Chile","_T","FEMALE",9.44
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","MALE",6
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PD","FEMALE",10.96
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","FEMALE",9.37
2006,"SL_TLF_UEMDIS_19ICLS","Chile","_T","MALE",6.08
2006,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","BOTHSEX",7.33
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PD","MALE",8.09
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",7.76
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","FEMALE",5.24
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","BOTHSEX",14.26
2012,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",5.4
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","BOTHSEX",10.39
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","MALE",12.27
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","FEMALE",5.29
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","MALE",5.71
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","PD","FEMALE",8.54
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","BOTHSEX",10.41
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","FEMALE",12.51
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PD","BOTHSEX",8.9
2009,"SL_TLF_UEMDIS_19ICLS","Chile","_T","FEMALE",12.4
2009,"SL_TLF_UEMDIS_19ICLS","Chile","_T","MALE",8.96
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PWD","MALE",9
2009,"SL_TLF_UEMDIS_19ICLS","Chile","_T","BOTHSEX",10.34
2009,"SL_TLF_UEMDIS_19ICLS","Chile","PD","FEMALE",10.06
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","PWD","BOTHSEX",5.47
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","MALE",5.86
2013,"SL_TLF_UEMDIS_19ICLS","Iceland","_T","BOTHSEX",5.59
