Year,SeriesCode,GeoAreaName,Age,Value
2012,"FB_ATM_TOTL","Viet Nam","15+",20.6711190481023
2013,"FB_ATM_TOTL","Viet Nam","15+",21.8576149002122
2014,"FB_ATM_TOTL","Viet Nam","15+",22.6884003732977
2015,"FB_ATM_TOTL","Viet Nam","15+",23.743332903102
2016,"FB_ATM_TOTL","Viet Nam","15+",24.2435955183649
2017,"FB_ATM_TOTL","Viet Nam","15+",24.1346379050365
2018,"FB_ATM_TOTL","Viet Nam","15+",25.3210243938038
2019,"FB_ATM_TOTL","Viet Nam","15+",25.9040282417767
2020,"FB_ATM_TOTL","Viet Nam","15+",26.2647375326631
2021,"FB_ATM_TOTL","Viet Nam","15+",27.0523286090003
2004,"FB_ATM_TOTL","Slovenia","15+",81.0617750252698
2005,"FB_ATM_TOTL","Slovenia","15+",86.575911095255
2006,"FB_ATM_TOTL","Slovenia","15+",87.9751496213369
2007,"FB_ATM_TOTL","Slovenia","15+",94.3971852057836
2008,"FB_ATM_TOTL","Slovenia","15+",99.3678573970788
2009,"FB_ATM_TOTL","Slovenia","15+",101.71236699371
2010,"FB_ATM_TOTL","Slovenia","15+",102.952652563175
2011,"FB_ATM_TOTL","Slovenia","15+",104.736651186079
2012,"FB_ATM_TOTL","Slovenia","15+",101.503258146785
2013,"FB_ATM_TOTL","Slovenia","15+",100.689624657443
2014,"FB_ATM_TOTL","Slovenia","15+",96.0115486231535
2015,"FB_ATM_TOTL","Slovenia","15+",95.9784463077262
2016,"FB_ATM_TOTL","Slovenia","15+",95.2353893797767
2017,"FB_ATM_TOTL","Slovenia","15+",93.6051104068296
2018,"FB_ATM_TOTL","Slovenia","15+",89.6526131467046
2019,"FB_ATM_TOTL","Slovenia","15+",87.1443228434882
2020,"FB_ATM_TOTL","Slovenia","15+",79.5319775718702
2021,"FB_ATM_TOTL","Slovenia","15+",79.7768707452569
2004,"FB_ATM_TOTL","Spain","15+",145.717870431041
2005,"FB_ATM_TOTL","Spain","15+",148.554595309741
2006,"FB_ATM_TOTL","Spain","15+",152.085156321408
2007,"FB_ATM_TOTL","Spain","15+",157.561836209738
2008,"FB_ATM_TOTL","Spain","15+",156.706614395255
2009,"FB_ATM_TOTL","Spain","15+",152.099654412135
2010,"FB_ATM_TOTL","Spain","15+",149.443486857797
2011,"FB_ATM_TOTL","Spain","15+",147.234382618938
2012,"FB_ATM_TOTL","Spain","15+",136.144715976721
2013,"FB_ATM_TOTL","Spain","15+",130.727310461034
2014,"FB_ATM_TOTL","Spain","15+",118.664690396655
2015,"FB_ATM_TOTL","Spain","15+",116.776607352119
2016,"FB_ATM_TOTL","Spain","15+",113.044988897038
2017,"FB_ATM_TOTL","Spain","15+",111.804813364039
2018,"FB_ATM_TOTL","Spain","15+",108.496717590534
2019,"FB_ATM_TOTL","Spain","15+",106.174112828982
2020,"FB_ATM_TOTL","Spain","15+",103.37579743987
2021,"FB_ATM_TOTL","Spain","15+",96.540662390525
2004,"FB_ATM_TOTL","Sweden","15+",36.4695331548698
2005,"FB_ATM_TOTL","Sweden","15+",37.7312294843144
2006,"FB_ATM_TOTL","Sweden","15+",37.5187177232107
2007,"FB_ATM_TOTL","Sweden","15+",40.6878555653667
2008,"FB_ATM_TOTL","Sweden","15+",42.196673269568
2009,"FB_ATM_TOTL","Sweden","15+",42.795308582026
2010,"FB_ATM_TOTL","Sweden","15+",42.7969785920599
2011,"FB_ATM_TOTL","Sweden","15+",45.2032460139129
2012,"FB_ATM_TOTL","Sweden","15+",43.0426572137465
2013,"FB_ATM_TOTL","Sweden","15+",40.5459333944424
2014,"FB_ATM_TOTL","Sweden","15+",40.1866921227989
2015,"FB_ATM_TOTL","Sweden","15+",40.533112221196
2016,"FB_ATM_TOTL","Sweden","15+",34.7661627890806
2017,"FB_ATM_TOTL","Sweden","15+",31.9953261516781
2018,"FB_ATM_TOTL","Sweden","15+",31.8617543282262
2019,"FB_ATM_TOTL","Sweden","15+",29.6202408758615
2020,"FB_ATM_TOTL","Sweden","15+",28.3041156458796
2004,"FB_ATM_TOTL","Switzerland","15+",87.3749518975592
2005,"FB_ATM_TOTL","Switzerland","15+",89.1793141898713
2006,"FB_ATM_TOTL","Switzerland","15+",91.2616929044034
2007,"FB_ATM_TOTL","Switzerland","15+",93.2096678387822
2008,"FB_ATM_TOTL","Switzerland","15+",94.1522989639534
2009,"FB_ATM_TOTL","Switzerland","15+",94.9073548475973
2010,"FB_ATM_TOTL","Switzerland","15+",95.9888255767191
2011,"FB_ATM_TOTL","Switzerland","15+",98.9614766556282
2012,"FB_ATM_TOTL","Switzerland","15+",99.2824168327984
2013,"FB_ATM_TOTL","Switzerland","15+",98.963337275905
2014,"FB_ATM_TOTL","Switzerland","15+",97.6370487098954
2015,"FB_ATM_TOTL","Switzerland","15+",98.7083461690081
2016,"FB_ATM_TOTL","Switzerland","15+",98.4244515560711
2017,"FB_ATM_TOTL","Switzerland","15+",97.9312815946871
2018,"FB_ATM_TOTL","Switzerland","15+",99.2027204210049
2019,"FB_ATM_TOTL","Switzerland","15+",97.1473421921217
2020,"FB_ATM_TOTL","Switzerland","15+",93.9595487872125
2021,"FB_ATM_TOTL","Switzerland","15+",91.6457349828303
2005,"FB_ATM_TOTL","Tajikistan","15+",0.641687895841221
2006,"FB_ATM_TOTL","Tajikistan","15+",1.29115320270552
2007,"FB_ATM_TOTL","Tajikistan","15+",1.97148427226019
2008,"FB_ATM_TOTL","Tajikistan","15+",2.70261552155685
2009,"FB_ATM_TOTL","Tajikistan","15+",3.60640387013806
2010,"FB_ATM_TOTL","Tajikistan","15+",4.54374031615345
2011,"FB_ATM_TOTL","Tajikistan","15+",6.71871078230005
2012,"FB_ATM_TOTL","Tajikistan","15+",8.45182802795605
2013,"FB_ATM_TOTL","Tajikistan","15+",10.5467265212643
2014,"FB_ATM_TOTL","Tajikistan","15+",13.252316002228
2015,"FB_ATM_TOTL","Tajikistan","15+",14.0483021926229
2016,"FB_ATM_TOTL","Tajikistan","15+",14.4393710867768
2017,"FB_ATM_TOTL","Tajikistan","15+",12.138509430027
2018,"FB_ATM_TOTL","Tajikistan","15+",11.7848155259209
2019,"FB_ATM_TOTL","Tajikistan","15+",14.9685821735097
2020,"FB_ATM_TOTL","Tajikistan","15+",21.4776739996627
2021,"FB_ATM_TOTL","Tajikistan","15+",23.117469324739
2004,"FB_ATM_TOTL","United Arab Emirates","15+",18.292018531854
2005,"FB_ATM_TOTL","United Arab Emirates","15+",42.0638623380034
2006,"FB_ATM_TOTL","United Arab Emirates","15+",38.2055594740745
2007,"FB_ATM_TOTL","United Arab Emirates","15+",39.3168764395004
2008,"FB_ATM_TOTL","United Arab Emirates","15+",40.3635583380942
2009,"FB_ATM_TOTL","United Arab Emirates","15+",52.6476625037613
2010,"FB_ATM_TOTL","United Arab Emirates","15+",50.6118743968965
2011,"FB_ATM_TOTL","United Arab Emirates","15+",53.8617673631257
2012,"FB_ATM_TOTL","United Arab Emirates","15+",56.8608602597524
2013,"FB_ATM_TOTL","United Arab Emirates","15+",58.7773084806809
2014,"FB_ATM_TOTL","United Arab Emirates","15+",61.115985203047
2015,"FB_ATM_TOTL","United Arab Emirates","15+",64.382567530006
2016,"FB_ATM_TOTL","United Arab Emirates","15+",65.4201444383956
2017,"FB_ATM_TOTL","United Arab Emirates","15+",65.3668743562867
2018,"FB_ATM_TOTL","United Arab Emirates","15+",64.4780288958353
2019,"FB_ATM_TOTL","United Arab Emirates","15+",60.9142465174116
2020,"FB_ATM_TOTL","United Arab Emirates","15+",52.4852265125644
2021,"FB_ATM_TOTL","United Arab Emirates","15+",51.6981538137679
2004,"FB_ATM_TOTL","Türkiye","15+",28.4567509386956
2005,"FB_ATM_TOTL","Türkiye","15+",30.5735602375658
2006,"FB_ATM_TOTL","Türkiye","15+",33.4509380333073
2007,"FB_ATM_TOTL","Türkiye","15+",37.4568892125235
2008,"FB_ATM_TOTL","Türkiye","15+",43.0602751341866
2009,"FB_ATM_TOTL","Türkiye","15+",45.8526605669142
2010,"FB_ATM_TOTL","Türkiye","15+",52.296535523333
2011,"FB_ATM_TOTL","Türkiye","15+",60.2479549854125
2012,"FB_ATM_TOTL","Türkiye","15+",66.1093327622562
2013,"FB_ATM_TOTL","Türkiye","15+",74.8974863942889
2014,"FB_ATM_TOTL","Türkiye","15+",79.6069509849578
2015,"FB_ATM_TOTL","Türkiye","15+",82.6292395708633
2016,"FB_ATM_TOTL","Türkiye","15+",81.2268728576582
2017,"FB_ATM_TOTL","Türkiye","15+",81.937891712584
2018,"FB_ATM_TOTL","Türkiye","15+",83.7167402405632
2019,"FB_ATM_TOTL","Türkiye","15+",83.9467259359936
2020,"FB_ATM_TOTL","Türkiye","15+",82.3083900728019
2021,"FB_ATM_TOTL","Türkiye","15+",80.3662882398152
2004,"FB_ATM_TOTL","Ukraine","15+",20.0884262579627
2005,"FB_ATM_TOTL","Ukraine","15+",28.159865083289
2006,"FB_ATM_TOTL","Ukraine","15+",36.716377385286
2007,"FB_ATM_TOTL","Ukraine","15+",52.4219289311319
2008,"FB_ATM_TOTL","Ukraine","15+",70.3683567704122
2009,"FB_ATM_TOTL","Ukraine","15+",73.1425500225736
2010,"FB_ATM_TOTL","Ukraine","15+",76.5732434002003
2011,"FB_ATM_TOTL","Ukraine","15+",84.2989721794742
2012,"FB_ATM_TOTL","Ukraine","15+",92.8031362901027
2013,"FB_ATM_TOTL","Ukraine","15+",104.057083833622
2014,"FB_ATM_TOTL","Ukraine","15+",95.0922909192163
2015,"FB_ATM_TOTL","Ukraine","15+",87.1209452196543
2016,"FB_ATM_TOTL","Ukraine","15+",88.7663262131352
2017,"FB_ATM_TOTL","Ukraine","15+",97.8281376174847
2018,"FB_ATM_TOTL","Ukraine","15+",97.3869861758395
2019,"FB_ATM_TOTL","Ukraine","15+",96.2982476533098
2020,"FB_ATM_TOTL","Ukraine","15+",93.7448432379398
2021,"FB_ATM_TOTL","Ukraine","15+",91.2423840170962
2005,"FB_ATM_TOTL","North Macedonia","15+",9.65983832999238
2006,"FB_ATM_TOTL","North Macedonia","15+",18.1446181046633
2007,"FB_ATM_TOTL","North Macedonia","15+",32.0653478453783
2008,"FB_ATM_TOTL","North Macedonia","15+",45.7569865086036
2009,"FB_ATM_TOTL","North Macedonia","15+",49.6478108418407
2010,"FB_ATM_TOTL","North Macedonia","15+",51.5101849683915
2011,"FB_ATM_TOTL","North Macedonia","15+",51.5948157811814
2012,"FB_ATM_TOTL","North Macedonia","15+",49.9675386940526
2013,"FB_ATM_TOTL","North Macedonia","15+",54.3608508349944
2014,"FB_ATM_TOTL","North Macedonia","15+",55.87516590671
2015,"FB_ATM_TOTL","North Macedonia","15+",60.9313375270822
2016,"FB_ATM_TOTL","North Macedonia","15+",60.2401256055901
2017,"FB_ATM_TOTL","North Macedonia","15+",59.6345000911002
2018,"FB_ATM_TOTL","North Macedonia","15+",60.0015692718117
2019,"FB_ATM_TOTL","North Macedonia","15+",59.9568379880996
2020,"FB_ATM_TOTL","North Macedonia","15+",57.1346868085175
2021,"FB_ATM_TOTL","North Macedonia","15+",56.6918977396056
2005,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",117.648614233714
2006,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",120.937956776141
2007,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",125.802108344717
2008,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",125.562283428586
2009,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",121.152025005878
2010,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",121.921205690789
2011,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",123.415449565063
2012,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",125.92340945771
2013,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",128.513274640505
2014,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",129.513532531153
2015,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",131.285520132908
2016,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",129.497095016931
2017,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",127.937515471829
2018,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",115.442056623269
2019,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",110.276157406553
2020,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",98.8249314727311
2021,"FB_ATM_TOTL","United Kingdom of Great Britain and Northern Ireland","15+",96.279777732513
2014,"FB_ATM_TOTL","Uzbekistan","15+",8.48447110393314
2015,"FB_ATM_TOTL","Uzbekistan","15+",10.4574792649815
2016,"FB_ATM_TOTL","Uzbekistan","15+",21.7216460938767
2017,"FB_ATM_TOTL","Uzbekistan","15+",24.3262824835994
2018,"FB_ATM_TOTL","Uzbekistan","15+",29.1843851498071
2019,"FB_ATM_TOTL","Uzbekistan","15+",38.4902632348392
2020,"FB_ATM_TOTL","Uzbekistan","15+",48.4138236400926
2021,"FB_ATM_TOTL","Uzbekistan","15+",52.0124768847951
2021,"FB_ATM_TOTL","Uzbekistan","15+",52.0124768847951
