Year,SeriesCode,GeoAreaName,Type of product,Value
2010,"TM_TRF_ZERO","Sweden","TEX",51.24969
2010,"TM_TRF_ZERO","Sweden","OIL",100
2010,"TM_TRF_ZERO","Sweden","AGR",54.21403
2010,"TM_TRF_ZERO","Sweden","ALP",49.08249
2010,"TM_TRF_ZERO","Sweden","ARM",57.51634
2010,"TM_TRF_ZERO","Sweden","IND",48.51966
2010,"TM_TRF_ZERO","Sweden","CLO",55.70966
2015,"TM_TRF_ZERO","Sweden","CLO",59.76013
2015,"TM_TRF_ZERO","Sweden","IND",55.53342
2010,"TM_TRF_ZERO","Finland","OIL",50
2015,"TM_TRF_ZERO","Finland","ALP",58.34203
2015,"TM_TRF_ZERO","Finland","ARM",55.75221
2015,"TM_TRF_ZERO","Finland","OIL",100
2015,"TM_TRF_ZERO","Finland","IND",58.2438
2015,"TM_TRF_ZERO","Finland","CLO",58.81481
2015,"TM_TRF_ZERO","Finland","AGR",59.10057
2015,"TM_TRF_ZERO","Finland","TEX",59.5057
2016,"TM_TRF_ZERO","Finland","TEX",59.91338
2016,"TM_TRF_ZERO","Finland","IND",58.2902
2016,"TM_TRF_ZERO","Finland","AGR",59.86467
2016,"TM_TRF_ZERO","Finland","CLO",58.95577
2016,"TM_TRF_ZERO","Finland","OIL",100
2016,"TM_TRF_ZERO","Slovenia","CLO",52.13115
2016,"TM_TRF_ZERO","Slovenia","IND",67.30212
2016,"TM_TRF_ZERO","Slovenia","OIL",100
2016,"TM_TRF_ZERO","Slovenia","AGR",70.39523
2016,"TM_TRF_ZERO","Slovenia","ALP",67.04023
2016,"TM_TRF_ZERO","Slovenia","ARM",71.11111
2017,"TM_TRF_ZERO","Slovenia","CLO",61.32903
2017,"TM_TRF_ZERO","Slovenia","ALP",72.09565
2017,"TM_TRF_ZERO","Slovenia","AGR",75.55556
2017,"TM_TRF_ZERO","Slovenia","OIL",100
2017,"TM_TRF_ZERO","Slovenia","IND",71.94122
2017,"TM_TRF_ZERO","Slovenia","ARM",67.21311
2017,"TM_TRF_ZERO","Slovenia","TEX",80.2336
2016,"TM_TRF_ZERO","Finland","ARM",58.33333
2016,"TM_TRF_ZERO","Finland","ALP",58.45481
2017,"TM_TRF_ZERO","Finland","CLO",67.91324
2017,"TM_TRF_ZERO","Finland","AGR",66.34823
2017,"TM_TRF_ZERO","Finland","TEX",64.32856
2017,"TM_TRF_ZERO","Finland","IND",60.16358
2017,"TM_TRF_ZERO","Finland","ALP",60.8776
2017,"TM_TRF_ZERO","Finland","ARM",72.17391
2017,"TM_TRF_ZERO","Finland","OIL",100
2018,"TM_TRF_ZERO","Finland","TEX",64.74919
2018,"TM_TRF_ZERO","Finland","IND",60.77922
2018,"TM_TRF_ZERO","Finland","AGR",66.41486
2018,"TM_TRF_ZERO","Finland","CLO",68.85865
2015,"TM_TRF_ZERO","Sweden","ARM",57.14286
2015,"TM_TRF_ZERO","Sweden","ALP",55.7979
2015,"TM_TRF_ZERO","Sweden","AGR",57.14286
2015,"TM_TRF_ZERO","Sweden","OIL",50
2015,"TM_TRF_ZERO","Sweden","TEX",57.50129
2016,"TM_TRF_ZERO","Sweden","IND",56.53562
2016,"TM_TRF_ZERO","Sweden","AGR",58.40215
2016,"TM_TRF_ZERO","Sweden","CLO",60.78665
2016,"TM_TRF_ZERO","Sweden","OIL",50
2016,"TM_TRF_ZERO","Sweden","TEX",57.71692
2016,"TM_TRF_ZERO","Sweden","ALP",56.80465
2016,"TM_TRF_ZERO","Sweden","ARM",59.60265
2017,"TM_TRF_ZERO","Sweden","AGR",60.95049
2018,"TM_TRF_ZERO","Slovenia","TEX",80.33229
2018,"TM_TRF_ZERO","Slovenia","ARM",67.21311
2018,"TM_TRF_ZERO","Slovenia","IND",72.29702
2018,"TM_TRF_ZERO","Slovenia","AGR",75.41497
2018,"TM_TRF_ZERO","Slovenia","ALP",72.40756
2018,"TM_TRF_ZERO","Slovenia","CLO",61.76744
2018,"TM_TRF_ZERO","Slovenia","OIL",100
2019,"TM_TRF_ZERO","Slovenia","OIL",100
2019,"TM_TRF_ZERO","Slovenia","CLO",60.69674
2019,"TM_TRF_ZERO","Slovenia","AGR",75.8914
2019,"TM_TRF_ZERO","Slovenia","ALP",70.29386
2019,"TM_TRF_ZERO","Slovenia","IND",69.99005
2019,"TM_TRF_ZERO","Slovenia","ARM",69.23077
2018,"TM_TRF_ZERO","Finland","OIL",100
2018,"TM_TRF_ZERO","Finland","ALP",61.46024
2018,"TM_TRF_ZERO","Finland","ARM",72.80702
2019,"TM_TRF_ZERO","Finland","ALP",61.23114
2019,"TM_TRF_ZERO","Finland","CLO",73.08943
2019,"TM_TRF_ZERO","Finland","ARM",72.9927
2019,"TM_TRF_ZERO","Finland","AGR",65.67403
2019,"TM_TRF_ZERO","Finland","IND",60.46985
2019,"TM_TRF_ZERO","Finland","OIL",100
2019,"TM_TRF_ZERO","Finland","TEX",64.47493
2020,"TM_TRF_ZERO","Finland","IND",61.94655
2020,"TM_TRF_ZERO","Finland","AGR",67.08174
2020,"TM_TRF_ZERO","Finland","CLO",73.2042
2017,"TM_TRF_ZERO","Sweden","IND",59.4921
2017,"TM_TRF_ZERO","Sweden","CLO",65.56709
2017,"TM_TRF_ZERO","Sweden","ARM",71.26437
2017,"TM_TRF_ZERO","Sweden","ALP",59.93729
2017,"TM_TRF_ZERO","Sweden","TEX",63.4466
2017,"TM_TRF_ZERO","Sweden","OIL",100
2018,"TM_TRF_ZERO","Sweden","OIL",100
2018,"TM_TRF_ZERO","Sweden","TEX",64.06516
2018,"TM_TRF_ZERO","Sweden","ALP",60.7316
2018,"TM_TRF_ZERO","Sweden","CLO",66.61699
2018,"TM_TRF_ZERO","Sweden","ARM",71.83908
2018,"TM_TRF_ZERO","Sweden","IND",60.33459
2018,"TM_TRF_ZERO","Sweden","AGR",60.96981
2019,"TM_TRF_ZERO","Slovenia","TEX",77.70942
2020,"TM_TRF_ZERO","Slovenia","TEX",79.35089
2020,"TM_TRF_ZERO","Slovenia","OIL",100
2020,"TM_TRF_ZERO","Slovenia","ARM",66.66667
2020,"TM_TRF_ZERO","Slovenia","IND",71.20306
2020,"TM_TRF_ZERO","Slovenia","ALP",71.69243
2020,"TM_TRF_ZERO","Slovenia","AGR",76.62973
2020,"TM_TRF_ZERO","Slovenia","CLO",64.96425
2021,"TM_TRF_ZERO","Slovenia","ALP",72.22829
2021,"TM_TRF_ZERO","Slovenia","AGR",76.00869
2021,"TM_TRF_ZERO","Slovenia","IND",71.97558
2021,"TM_TRF_ZERO","Slovenia","CLO",64.39962
2021,"TM_TRF_ZERO","Slovenia","ARM",61.38614
2020,"TM_TRF_ZERO","Finland","ARM",70.24793
2020,"TM_TRF_ZERO","Finland","ALP",62.63126
2020,"TM_TRF_ZERO","Finland","TEX",64.88846
2021,"TM_TRF_ZERO","Finland","ALP",64.58741
2021,"TM_TRF_ZERO","Finland","ARM",76.8595
2021,"TM_TRF_ZERO","Finland","CLO",75.51701
2021,"TM_TRF_ZERO","Finland","AGR",66.6967
2021,"TM_TRF_ZERO","Finland","IND",63.94368
2021,"TM_TRF_ZERO","Finland","OIL",100
2021,"TM_TRF_ZERO","Finland","TEX",67.94131
2005,"TM_TRF_ZERO","France","TEX",32.72801
2005,"TM_TRF_ZERO","France","ALP",35.88568
2005,"TM_TRF_ZERO","France","CLO",27.35359
2005,"TM_TRF_ZERO","France","OIL",60
2005,"TM_TRF_ZERO","France","IND",37.85412
2005,"TM_TRF_ZERO","France","AGR",26.35384
2005,"TM_TRF_ZERO","France","ARM",40.26846
2010,"TM_TRF_ZERO","France","ARM",43.54354
2010,"TM_TRF_ZERO","France","AGR",32.11673
2010,"TM_TRF_ZERO","France","IND",41.08431
2010,"TM_TRF_ZERO","France","OIL",36.36364
2010,"TM_TRF_ZERO","France","CLO",30.21526
2010,"TM_TRF_ZERO","France","ALP",39.36172
2010,"TM_TRF_ZERO","France","TEX",37.33308
2015,"TM_TRF_ZERO","France","TEX",47.81913
2015,"TM_TRF_ZERO","France","ALP",46.35374
2019,"TM_TRF_ZERO","Sweden","ARM",70.39474
2019,"TM_TRF_ZERO","Sweden","CLO",61.86261
2019,"TM_TRF_ZERO","Sweden","ALP",60.35028
2019,"TM_TRF_ZERO","Sweden","OIL",66.66667
2019,"TM_TRF_ZERO","Sweden","TEX",62.88608
2019,"TM_TRF_ZERO","Sweden","AGR",62.10837
2019,"TM_TRF_ZERO","Sweden","IND",60.03414
2020,"TM_TRF_ZERO","Sweden","TEX",65.03198
2020,"TM_TRF_ZERO","Sweden","OIL",100
2020,"TM_TRF_ZERO","Sweden","CLO",62.05276
2020,"TM_TRF_ZERO","Sweden","ARM",70.06369
2020,"TM_TRF_ZERO","Sweden","IND",61.41013
2020,"TM_TRF_ZERO","Sweden","AGR",63.98131
2015,"TM_TRF_ZERO","France","ARM",38.8587
2015,"TM_TRF_ZERO","France","CLO",37.26923
2015,"TM_TRF_ZERO","France","IND",48.27831
2015,"TM_TRF_ZERO","France","OIL",100
2015,"TM_TRF_ZERO","France","AGR",36.44618
2016,"TM_TRF_ZERO","France","OIL",83.33333
2016,"TM_TRF_ZERO","France","TEX",47.39991
2016,"TM_TRF_ZERO","France","AGR",36.44137
2016,"TM_TRF_ZERO","France","ARM",37.7907
2016,"TM_TRF_ZERO","France","IND",49.44136
2016,"TM_TRF_ZERO","France","CLO",36.88174
2016,"TM_TRF_ZERO","France","ALP",47.17831
2017,"TM_TRF_ZERO","France","TEX",50.85672
2017,"TM_TRF_ZERO","France","OIL",66.66667
2017,"TM_TRF_ZERO","France","ALP",50.18287
2017,"TM_TRF_ZERO","France","CLO",45.41362
2017,"TM_TRF_ZERO","France","IND",52.01247
2017,"TM_TRF_ZERO","France","ARM",50.16611
2017,"TM_TRF_ZERO","France","AGR",39.88698
2018,"TM_TRF_ZERO","France","AGR",39.44388
2018,"TM_TRF_ZERO","France","ARM",49.66667
2018,"TM_TRF_ZERO","France","IND",52.25229
2018,"TM_TRF_ZERO","France","CLO",46.65647
2018,"TM_TRF_ZERO","France","ALP",50.32154
2018,"TM_TRF_ZERO","France","TEX",50.14034
2018,"TM_TRF_ZERO","France","OIL",75
2019,"TM_TRF_ZERO","France","CLO",44.08624
2019,"TM_TRF_ZERO","France","IND",52.37406
2019,"TM_TRF_ZERO","France","ARM",50.83612
2019,"TM_TRF_ZERO","France","AGR",40.67136
2019,"TM_TRF_ZERO","France","OIL",93.10345
2019,"TM_TRF_ZERO","France","TEX",50.2973
2019,"TM_TRF_ZERO","France","ALP",50.42347
2020,"TM_TRF_ZERO","France","ALP",52.53649
2020,"TM_TRF_ZERO","France","CLO",48.01739
2020,"TM_TRF_ZERO","France","IND",54.32014
2020,"TM_TRF_ZERO","France","ARM",48.67925
2020,"TM_TRF_ZERO","France","AGR",43.18063
2020,"TM_TRF_ZERO","France","TEX",52.94592
2020,"TM_TRF_ZERO","Sweden","ALP",61.74916
2021,"TM_TRF_ZERO","Sweden","ALP",63.6903
2021,"TM_TRF_ZERO","Sweden","AGR",65.12104
2021,"TM_TRF_ZERO","Sweden","ARM",70.45455
2021,"TM_TRF_ZERO","Sweden","CLO",66.533
2021,"TM_TRF_ZERO","Sweden","IND",63.28886
2021,"TM_TRF_ZERO","Sweden","OIL",80
2021,"TM_TRF_ZERO","Sweden","TEX",67.1017
2005,"TM_TRF_ZERO","Switzerland","TEX",37.81049
2005,"TM_TRF_ZERO","Switzerland","ALP",39.10019
2005,"TM_TRF_ZERO","Switzerland","AGR",25.54709
2005,"TM_TRF_ZERO","Switzerland","ARM",47.23618
2005,"TM_TRF_ZERO","Switzerland","OIL",75
2017,"TM_TRF_ZERO","Republic of Korea","OIL",85.71429
2017,"TM_TRF_ZERO","Republic of Korea","CLO",43.89173
2017,"TM_TRF_ZERO","Republic of Korea","ARM",66.43357
2017,"TM_TRF_ZERO","Republic of Korea","IND",50.43849
2017,"TM_TRF_ZERO","Republic of Korea","ALP",49.92384
2017,"TM_TRF_ZERO","Republic of Korea","AGR",50.94756
2017,"TM_TRF_ZERO","Republic of Korea","TEX",46.1589
2018,"TM_TRF_ZERO","Republic of Korea","AGR",51.92232
2018,"TM_TRF_ZERO","Republic of Korea","ALP",51.03072
2018,"TM_TRF_ZERO","Republic of Korea","IND",51.36265
2018,"TM_TRF_ZERO","Republic of Korea","ARM",66.43357
2018,"TM_TRF_ZERO","Republic of Korea","CLO",47.25151
2018,"TM_TRF_ZERO","Republic of Korea","OIL",85.71429
2018,"TM_TRF_ZERO","Republic of Korea","TEX",48.35255
2019,"TM_TRF_ZERO","Republic of Korea","ALP",53.17982
2019,"TM_TRF_ZERO","Republic of Korea","AGR",53.87424
2019,"TM_TRF_ZERO","Republic of Korea","OIL",80
2019,"TM_TRF_ZERO","Republic of Korea","TEX",53.9395
2019,"TM_TRF_ZERO","Republic of Korea","ARM",67.78523
2019,"TM_TRF_ZERO","Republic of Korea","IND",53.27289
2019,"TM_TRF_ZERO","Republic of Korea","CLO",47.82439
2020,"TM_TRF_ZERO","Republic of Korea","AGR",54.59846
2020,"TM_TRF_ZERO","Republic of Korea","ALP",55.86198
2020,"TM_TRF_ZERO","Republic of Korea","CLO",53.39137
2020,"TM_TRF_ZERO","Republic of Korea","IND",55.95342
2020,"TM_TRF_ZERO","Republic of Korea","ARM",70.67669
2020,"TM_TRF_ZERO","France","OIL",88
2021,"TM_TRF_ZERO","France","OIL",62.5
2021,"TM_TRF_ZERO","France","TEX",56.54501
2021,"TM_TRF_ZERO","France","AGR",47.51909
2021,"TM_TRF_ZERO","France","CLO",51.44594
2021,"TM_TRF_ZERO","France","IND",57.43819
2021,"TM_TRF_ZERO","France","ARM",50.50167
2021,"TM_TRF_ZERO","France","ALP",55.82482
2005,"TM_TRF_ZERO","Georgia","CLO",63.75
2005,"TM_TRF_ZERO","Georgia","OIL",66.66667
2005,"TM_TRF_ZERO","Georgia","IND",50.75758
2005,"TM_TRF_ZERO","Georgia","TEX",54
2005,"TM_TRF_ZERO","Georgia","ALP",54.23197
2005,"TM_TRF_ZERO","Georgia","AGR",74.04255
2005,"TM_TRF_ZERO","Georgia","ARM",50
2010,"TM_TRF_ZERO","Georgia","TEX",47.67442
2010,"TM_TRF_ZERO","Georgia","OIL",100
2010,"TM_TRF_ZERO","Georgia","IND",49.39394
2010,"TM_TRF_ZERO","Georgia","CLO",50.96154
2010,"TM_TRF_ZERO","Georgia","ALP",52.85714
2010,"TM_TRF_ZERO","Georgia","ARM",33.33333
2010,"TM_TRF_ZERO","Georgia","AGR",76.23932
2015,"TM_TRF_ZERO","Georgia","AGR",80.29376
2015,"TM_TRF_ZERO","Georgia","ARM",83.33333
2015,"TM_TRF_ZERO","Georgia","ALP",67.23691
2015,"TM_TRF_ZERO","Georgia","CLO",39.41327
2015,"TM_TRF_ZERO","Georgia","IND",69.88455
2015,"TM_TRF_ZERO","Georgia","TEX",69.15888
2015,"TM_TRF_ZERO","Georgia","OIL",100
2016,"TM_TRF_ZERO","Georgia","OIL",100
2016,"TM_TRF_ZERO","Georgia","TEX",66.96429
2016,"TM_TRF_ZERO","Georgia","ALP",66.95248
2016,"TM_TRF_ZERO","Georgia","IND",70.47244
2016,"TM_TRF_ZERO","Georgia","CLO",39.53216
2016,"TM_TRF_ZERO","Georgia","ARM",100
2016,"TM_TRF_ZERO","Georgia","AGR",79.0184
2017,"TM_TRF_ZERO","Georgia","AGR",77.82178
2017,"TM_TRF_ZERO","Georgia","ARM",100
2017,"TM_TRF_ZERO","Georgia","IND",68.71036
2020,"TM_TRF_ZERO","Republic of Korea","TEX",56.70274
2020,"TM_TRF_ZERO","Republic of Korea","OIL",88.88889
2021,"TM_TRF_ZERO","Republic of Korea","OIL",87.5
2021,"TM_TRF_ZERO","Republic of Korea","TEX",58.86702
2021,"TM_TRF_ZERO","Republic of Korea","ARM",62.85714
2021,"TM_TRF_ZERO","Republic of Korea","IND",58.4302
2021,"TM_TRF_ZERO","Republic of Korea","CLO",57.60971
2021,"TM_TRF_ZERO","Republic of Korea","AGR",56.17873
2021,"TM_TRF_ZERO","Republic of Korea","ALP",58.31669
2005,"TM_TRF_ZERO","Kyrgyzstan","IND",73.86594
2005,"TM_TRF_ZERO","Kyrgyzstan","CLO",42.08333
2005,"TM_TRF_ZERO","Kyrgyzstan","AGR",79.05138
2005,"TM_TRF_ZERO","Kyrgyzstan","ARM",50
2017,"TM_TRF_ZERO","Georgia","TEX",68.57143
2017,"TM_TRF_ZERO","Georgia","ALP",65.21872
2017,"TM_TRF_ZERO","Georgia","CLO",39.71249
2017,"TM_TRF_ZERO","Georgia","OIL",100
2018,"TM_TRF_ZERO","Georgia","IND",71.10113
2018,"TM_TRF_ZERO","Georgia","ARM",100
2018,"TM_TRF_ZERO","Georgia","OIL",100
2018,"TM_TRF_ZERO","Georgia","CLO",45.21422
2018,"TM_TRF_ZERO","Georgia","AGR",80.57769
2018,"TM_TRF_ZERO","Georgia","ALP",68.2837
2018,"TM_TRF_ZERO","Georgia","TEX",73.14286
2019,"TM_TRF_ZERO","Georgia","TEX",65.80311
2019,"TM_TRF_ZERO","Georgia","ARM",100
2005,"TM_TRF_ZERO","Kyrgyzstan","ALP",71.78406
2005,"TM_TRF_ZERO","Kyrgyzstan","TEX",74.65753
2010,"TM_TRF_ZERO","Kyrgyzstan","TEX",72.61905
2010,"TM_TRF_ZERO","Kyrgyzstan","ALP",82.02429
2010,"TM_TRF_ZERO","Kyrgyzstan","AGR",83.36222
2010,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2010,"TM_TRF_ZERO","Kyrgyzstan","CLO",83.27402
2010,"TM_TRF_ZERO","Kyrgyzstan","IND",82.32848
2015,"TM_TRF_ZERO","Kyrgyzstan","CLO",77.98742
2015,"TM_TRF_ZERO","Kyrgyzstan","ALP",76.08555
2015,"TM_TRF_ZERO","Kyrgyzstan","AGR",71.32353
2015,"TM_TRF_ZERO","Kyrgyzstan","IND",80.25114
2015,"TM_TRF_ZERO","Kyrgyzstan","TEX",56
2019,"TM_TRF_ZERO","Georgia","AGR",77.03827
2019,"TM_TRF_ZERO","Georgia","IND",71.71639
2019,"TM_TRF_ZERO","Georgia","CLO",50.94891
2019,"TM_TRF_ZERO","Georgia","ALP",68.80988
2019,"TM_TRF_ZERO","Georgia","OIL",100
2020,"TM_TRF_ZERO","Georgia","OIL",100
2020,"TM_TRF_ZERO","Georgia","ALP",69.7487
2020,"TM_TRF_ZERO","Georgia","CLO",54.85762
2020,"TM_TRF_ZERO","Georgia","AGR",75.89354
2020,"TM_TRF_ZERO","Georgia","ARM",83.33333
2020,"TM_TRF_ZERO","Georgia","TEX",70.61611
2020,"TM_TRF_ZERO","Georgia","IND",71.78929
2021,"TM_TRF_ZERO","Georgia","ALP",70.10818
2016,"TM_TRF_ZERO","Kyrgyzstan","TEX",75.88652
2016,"TM_TRF_ZERO","Kyrgyzstan","IND",83.6214
2016,"TM_TRF_ZERO","Kyrgyzstan","AGR",72.86652
2016,"TM_TRF_ZERO","Kyrgyzstan","ALP",80.8563
2016,"TM_TRF_ZERO","Kyrgyzstan","CLO",85.38813
2017,"TM_TRF_ZERO","Kyrgyzstan","CLO",87.67677
2017,"TM_TRF_ZERO","Kyrgyzstan","ALP",82.94181
2017,"TM_TRF_ZERO","Kyrgyzstan","AGR",75.47529
2017,"TM_TRF_ZERO","Kyrgyzstan","ARM",0
2017,"TM_TRF_ZERO","Kyrgyzstan","IND",85.12556
2017,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2017,"TM_TRF_ZERO","Kyrgyzstan","TEX",73.82199
2018,"TM_TRF_ZERO","Kyrgyzstan","TEX",75.39267
2021,"TM_TRF_ZERO","Georgia","CLO",54.77839
2021,"TM_TRF_ZERO","Georgia","OIL",100
2021,"TM_TRF_ZERO","Georgia","AGR",78.88648
2021,"TM_TRF_ZERO","Georgia","IND",72.26345
2021,"TM_TRF_ZERO","Georgia","TEX",64.31095
2021,"TM_TRF_ZERO","Georgia","ARM",66.66667
2005,"TM_TRF_ZERO","Germany","OIL",50
2005,"TM_TRF_ZERO","Germany","IND",38.82038
2005,"TM_TRF_ZERO","Germany","TEX",35.32271
2005,"TM_TRF_ZERO","Germany","CLO",26.2182
2005,"TM_TRF_ZERO","Germany","ARM",37.54386
2005,"TM_TRF_ZERO","Germany","ALP",37.29787
2005,"TM_TRF_ZERO","Germany","AGR",25.51187
2005,"TM_TRF_ZERO","Switzerland","IND",40.37465
2005,"TM_TRF_ZERO","Switzerland","CLO",30.84516
2010,"TM_TRF_ZERO","Switzerland","CLO",39.2557
2010,"TM_TRF_ZERO","Switzerland","IND",43.859
2010,"TM_TRF_ZERO","Switzerland","OIL",100
2010,"TM_TRF_ZERO","Switzerland","ARM",51.45631
2010,"TM_TRF_ZERO","Switzerland","AGR",27.24374
2010,"TM_TRF_ZERO","Switzerland","ALP",42.66227
2010,"TM_TRF_ZERO","Switzerland","TEX",41.73304
2015,"TM_TRF_ZERO","Switzerland","TEX",57.23379
2015,"TM_TRF_ZERO","Switzerland","ALP",55.48621
2015,"TM_TRF_ZERO","Switzerland","AGR",31.09166
2015,"TM_TRF_ZERO","Switzerland","OIL",100
2010,"TM_TRF_ZERO","Germany","AGR",34.4776
2010,"TM_TRF_ZERO","Germany","ALP",42.34187
2010,"TM_TRF_ZERO","Germany","ARM",38.52327
2010,"TM_TRF_ZERO","Germany","CLO",31.58026
2010,"TM_TRF_ZERO","Germany","OIL",75
2010,"TM_TRF_ZERO","Germany","TEX",39.98042
2010,"TM_TRF_ZERO","Germany","IND",43.63809
2015,"TM_TRF_ZERO","Germany","TEX",47.83907
2015,"TM_TRF_ZERO","Germany","OIL",77.77778
2015,"TM_TRF_ZERO","Germany","CLO",37.83138
2015,"TM_TRF_ZERO","Germany","ALP",48.32347
2015,"TM_TRF_ZERO","Germany","AGR",40.12135
2015,"TM_TRF_ZERO","Germany","ARM",41.52542
2015,"TM_TRF_ZERO","Switzerland","IND",57.05241
2015,"TM_TRF_ZERO","Switzerland","ARM",63.72549
2015,"TM_TRF_ZERO","Switzerland","CLO",53.08819
2016,"TM_TRF_ZERO","Switzerland","CLO",53.00131
2016,"TM_TRF_ZERO","Switzerland","ARM",66.66667
2016,"TM_TRF_ZERO","Switzerland","IND",59.37715
2016,"TM_TRF_ZERO","Switzerland","OIL",50
2016,"TM_TRF_ZERO","Switzerland","AGR",32.76781
2016,"TM_TRF_ZERO","Switzerland","ALP",57.65297
2016,"TM_TRF_ZERO","Switzerland","TEX",59.31521
2017,"TM_TRF_ZERO","Switzerland","TEX",59.67326
2017,"TM_TRF_ZERO","Switzerland","AGR",34.3944
2017,"TM_TRF_ZERO","Switzerland","ALP",58.07923
2015,"TM_TRF_ZERO","Germany","IND",49.5256
2016,"TM_TRF_ZERO","Germany","AGR",41.76425
2016,"TM_TRF_ZERO","Germany","ALP",50.23936
2016,"TM_TRF_ZERO","Germany","CLO",40.96683
2016,"TM_TRF_ZERO","Germany","OIL",60
2016,"TM_TRF_ZERO","Germany","TEX",48.48682
2016,"TM_TRF_ZERO","Germany","IND",51.55373
2016,"TM_TRF_ZERO","Germany","ARM",44.80769
2017,"TM_TRF_ZERO","Germany","AGR",46.26717
2017,"TM_TRF_ZERO","Germany","IND",54.66144
2017,"TM_TRF_ZERO","Germany","OIL",84.61538
2017,"TM_TRF_ZERO","Germany","TEX",53.6248
2017,"TM_TRF_ZERO","Germany","ARM",51.89394
2018,"TM_TRF_ZERO","Kyrgyzstan","IND",85.52888
2018,"TM_TRF_ZERO","Kyrgyzstan","ARM",0
2018,"TM_TRF_ZERO","Kyrgyzstan","AGR",75.61905
2018,"TM_TRF_ZERO","Kyrgyzstan","ALP",83.3939
2018,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2018,"TM_TRF_ZERO","Kyrgyzstan","CLO",88.23529
2019,"TM_TRF_ZERO","Kyrgyzstan","CLO",90.44944
2019,"TM_TRF_ZERO","Kyrgyzstan","ARM",0
2019,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2019,"TM_TRF_ZERO","Kyrgyzstan","ALP",87.09759
2019,"TM_TRF_ZERO","Kyrgyzstan","AGR",74.86979
2019,"TM_TRF_ZERO","Kyrgyzstan","IND",91.16694
2019,"TM_TRF_ZERO","Kyrgyzstan","TEX",75.74257
2017,"TM_TRF_ZERO","Germany","CLO",50.76453
2017,"TM_TRF_ZERO","Germany","ALP",53.78902
2018,"TM_TRF_ZERO","Germany","AGR",46.49016
2018,"TM_TRF_ZERO","Germany","ALP",54.38458
2018,"TM_TRF_ZERO","Germany","OIL",84.61538
2018,"TM_TRF_ZERO","Germany","CLO",52.1307
2018,"TM_TRF_ZERO","Germany","ARM",52.01536
2018,"TM_TRF_ZERO","Germany","TEX",53.99069
2018,"TM_TRF_ZERO","Germany","IND",55.28815
2019,"TM_TRF_ZERO","Germany","IND",55.4099
2019,"TM_TRF_ZERO","Germany","OIL",80
2019,"TM_TRF_ZERO","Germany","ARM",56.49718
2019,"TM_TRF_ZERO","Germany","CLO",48.67534
2020,"TM_TRF_ZERO","Kyrgyzstan","TEX",78.15534
2020,"TM_TRF_ZERO","Kyrgyzstan","IND",92.81411
2020,"TM_TRF_ZERO","Kyrgyzstan","ALP",88.39331
2020,"TM_TRF_ZERO","Kyrgyzstan","AGR",79.34322
2020,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2020,"TM_TRF_ZERO","Kyrgyzstan","ARM",33.33333
2020,"TM_TRF_ZERO","Kyrgyzstan","CLO",89.34783
2021,"TM_TRF_ZERO","Kyrgyzstan","CLO",83.62069
2021,"TM_TRF_ZERO","Kyrgyzstan","ARM",0
2021,"TM_TRF_ZERO","Kyrgyzstan","OIL",100
2021,"TM_TRF_ZERO","Kyrgyzstan","AGR",81.71369
2021,"TM_TRF_ZERO","Kyrgyzstan","ALP",88.15395
2021,"TM_TRF_ZERO","Kyrgyzstan","IND",92.2499
2019,"TM_TRF_ZERO","Germany","ALP",54.4103
2019,"TM_TRF_ZERO","Germany","AGR",47.54254
2019,"TM_TRF_ZERO","Germany","TEX",53.29553
2020,"TM_TRF_ZERO","Germany","OIL",50
2020,"TM_TRF_ZERO","Germany","TEX",56.22685
2020,"TM_TRF_ZERO","Germany","IND",57.28589
2020,"TM_TRF_ZERO","Germany","ALP",56.41811
2020,"TM_TRF_ZERO","Germany","AGR",49.57483
2020,"TM_TRF_ZERO","Germany","CLO",52.63093
2020,"TM_TRF_ZERO","Germany","ARM",61.37787
2021,"TM_TRF_ZERO","Germany","IND",59.88713
2021,"TM_TRF_ZERO","Germany","OIL",87.5
2021,"TM_TRF_ZERO","Germany","CLO",55.27244
2017,"TM_TRF_ZERO","Switzerland","IND",59.51606
2017,"TM_TRF_ZERO","Switzerland","OIL",60
2017,"TM_TRF_ZERO","Switzerland","ARM",72.98851
2017,"TM_TRF_ZERO","Switzerland","CLO",57.4952
2018,"TM_TRF_ZERO","Switzerland","CLO",58.71661
2018,"TM_TRF_ZERO","Switzerland","ARM",75.29412
2018,"TM_TRF_ZERO","Switzerland","OIL",80
2018,"TM_TRF_ZERO","Switzerland","IND",61.32478
2018,"TM_TRF_ZERO","Switzerland","AGR",35.07523
2018,"TM_TRF_ZERO","Switzerland","ALP",59.85809
2018,"TM_TRF_ZERO","Switzerland","TEX",62.45277
2019,"TM_TRF_ZERO","Switzerland","TEX",60.46233
2019,"TM_TRF_ZERO","Switzerland","OIL",100
2019,"TM_TRF_ZERO","Switzerland","ALP",59.25031
2019,"TM_TRF_ZERO","Switzerland","AGR",36.46164
2019,"TM_TRF_ZERO","Switzerland","IND",60.8298
2019,"TM_TRF_ZERO","Switzerland","ARM",68.75
