Year,SeriesCode,Country,Age,Freq,Location,Sex,Type of speed,Value
2014,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,1617653.0
2014,IT_NET_BBNDN,Colombia,,,,,10MBPS,194911.0
2015,IT_NET_BBNDN,Colombia,,,,,ANYS,5525763.0
2015,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,3915058.0
2015,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,1108819.0
2015,IT_NET_BBNDN,Colombia,,,,,10MBPS,501886.0
2020,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,284.0
2021,IT_NET_BBNDN,Greece,,,,,2MT10MBPS,8651.0
2021,IT_NET_BBNDN,Greece,,,,,ANYS,4435090.0
2021,IT_NET_BBNDN,Greece,,,,,10MBPS,4426210.0
2021,IT_NET_BBNDN,Greece,,,,,256KT2MBPS,229.0
2000,IT_NET_BBNDN,Hungary,,,,,ANYS,3400.0
2001,IT_NET_BBNDN,Hungary,,,,,ANYS,31384.0
2002,IT_NET_BBNDN,Hungary,,,,,ANYS,111458.0
2003,IT_NET_BBNDN,Hungary,,,,,ANYS,264311.0
2004,IT_NET_BBNDN,Hungary,,,,,ANYS,411111.0
2005,IT_NET_BBNDN,Hungary,,,,,ANYS,651689.0
2006,IT_NET_BBNDN,Hungary,,,,,ANYS,1199190.0
2016,IT_NET_BBNDN,Colombia,,,,,ANYS,5912968.0
2016,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,4424676.0
2016,IT_NET_BBNDN,Colombia,,,,,10MBPS,858802.0
2016,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,629490.0
2017,IT_NET_BBNDN,Colombia,,,,,10MBPS,1667314.0
2017,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,286590.0
2017,IT_NET_BBNDN,Colombia,,,,,ANYS,6331032.0
2017,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,4377128.0
2018,IT_NET_BBNDN,Colombia,,,,,ANYS,6678543.0
2018,IT_NET_BBNDN,Colombia,,,,,10MBPS,3568842.0
2018,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,2980411.0
2016,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,25500.0
2017,IT_NET_BBNDN,Romania,,,,,10MBPS,4345687.0
2017,IT_NET_BBNDN,Romania,,,,,ANYS,4754782.0
2017,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,383779.0
2017,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,25316.0
2018,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,19110.0
2018,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,344117.0
2018,IT_NET_BBNDN,Romania,,,,,ANYS,5089610.0
2018,IT_NET_BBNDN,Romania,,,,,10MBPS,4726383.0
2019,IT_NET_BBNDN,Romania,,,,,10MBPS,5026568.0
2019,IT_NET_BBNDN,Romania,,,,,ANYS,5277226.0
2007,IT_NET_BBNDN,Hungary,,,,,ANYS,1454511.0
2008,IT_NET_BBNDN,Hungary,,,,,ANYS,1770574.0
2008,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,961732.0
2008,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,530919.0
2008,IT_NET_BBNDN,Hungary,,,,,10MBPS,103852.0
2009,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,1182427.0
2009,IT_NET_BBNDN,Hungary,,,,,ANYS,1976723.0
2009,IT_NET_BBNDN,Hungary,,,,,10MBPS,325615.0
2009,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,274890.0
2010,IT_NET_BBNDN,Hungary,,,,,ANYS,2159421.0
2010,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,1236559.0
2018,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,129290.0
2019,IT_NET_BBNDN,Colombia,,,,,ANYS,6949852.0
2019,IT_NET_BBNDN,Colombia,,,,,10MBPS,4429458.0
2019,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,2329000.0
2019,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,191394.0
2020,IT_NET_BBNDN,Colombia,,,,,ANYS,7764772.0
2020,IT_NET_BBNDN,Colombia,,,,,10MBPS,5574001.0
2020,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,2032150.0
2020,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,158621.0
2021,IT_NET_BBNDN,Colombia,,,,,2MT10MBPS,1694481.0
2021,IT_NET_BBNDN,Colombia,,,,,256KT2MBPS,50168.0
2010,IT_NET_BBNDN,Hungary,,,,,10MBPS,557531.0
2010,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,263728.0
2011,IT_NET_BBNDN,Hungary,,,,,ANYS,2313092.0
2011,IT_NET_BBNDN,Hungary,,,,,10MBPS,1032143.0
2011,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,926044.0
2011,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,249905.0
2012,IT_NET_BBNDN,Hungary,,,,,ANYS,2396035.0
2012,IT_NET_BBNDN,Hungary,,,,,10MBPS,1346751.0
2012,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,738825.0
2012,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,195513.0
2013,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,154971.0
2013,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,355764.0
2019,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,235593.0
2019,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,15065.0
2020,IT_NET_BBNDN,Romania,,,,,ANYS,5684724.0
2020,IT_NET_BBNDN,Romania,,,,,10MBPS,5504497.0
2020,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,170733.0
2020,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,9494.0
2021,IT_NET_BBNDN,Romania,,,,,2MT10MBPS,120088.0
2021,IT_NET_BBNDN,Romania,,,,,10MBPS,5964274.0
2021,IT_NET_BBNDN,Romania,,,,,256KT2MBPS,14439.0
2021,IT_NET_BBNDN,Romania,,,,,ANYS,6098801.0
2013,IT_NET_BBNDN,Hungary,,,,,ANYS,2597159.0
2013,IT_NET_BBNDN,Hungary,,,,,10MBPS,1966897.0
2014,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,91567.0
2014,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,372753.0
2014,IT_NET_BBNDN,Hungary,,,,,10MBPS,2116217.0
2014,IT_NET_BBNDN,Hungary,,,,,ANYS,2580537.0
2015,IT_NET_BBNDN,Hungary,,,,,10MBPS,2335669.0
2015,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,302351.0
2015,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,80774.0
2015,IT_NET_BBNDN,Hungary,,,,,ANYS,2718794.0
2016,IT_NET_BBNDN,Hungary,,,,,ANYS,2814523.0
2016,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,247982.0
2021,IT_NET_BBNDN,Colombia,,,,,ANYS,8434168.0
2021,IT_NET_BBNDN,Colombia,,,,,10MBPS,6689519.0
2002,IT_NET_BBNDN,Costa Rica,,,,,ANYS,8989.0
2003,IT_NET_BBNDN,Costa Rica,,,,,ANYS,14878.0
2004,IT_NET_BBNDN,Costa Rica,,,,,ANYS,27931.0
2005,IT_NET_BBNDN,Costa Rica,,,,,ANYS,44914.0
2006,IT_NET_BBNDN,Costa Rica,,,,,ANYS,83327.0
2006,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,55396.0
2006,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,2964.0
2007,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,3048.0
2007,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,73719.0
2016,IT_NET_BBNDN,Hungary,,,,,10MBPS,2499004.0
2016,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,67537.0
2017,IT_NET_BBNDN,Hungary,,,,,ANYS,2956585.0
2017,IT_NET_BBNDN,Hungary,,,,,10MBPS,2697295.0
2017,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,56374.0
2017,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,202916.0
2018,IT_NET_BBNDN,Hungary,,,,,10MBPS,2872972.0
2018,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,163918.0
2018,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,42659.0
2018,IT_NET_BBNDN,Hungary,,,,,ANYS,3079549.0
2019,IT_NET_BBNDN,Hungary,,,,,ANYS,3189689.0
2007,IT_NET_BBNDN,Costa Rica,,,,,ANYS,95000.0
2008,IT_NET_BBNDN,Costa Rica,,,,,ANYS,109939.0
2008,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,97833.0
2008,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,4405.0
2009,IT_NET_BBNDN,Costa Rica,,,,,ANYS,182654.0
2009,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,17775.0
2009,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,158743.0
2010,IT_NET_BBNDN,Costa Rica,,,,,ANYS,396262.0
2010,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,71043.0
2010,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,165.0
2010,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,325054.0
2011,IT_NET_BBNDN,Costa Rica,,,,,ANYS,419782.0
2019,IT_NET_BBNDN,Hungary,,,,,10MBPS,3033819.0
2019,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,121371.0
2019,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,34499.0
2020,IT_NET_BBNDN,Hungary,,,,,ANYS,3265308.0
2020,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,124957.0
2020,IT_NET_BBNDN,Hungary,,,,,10MBPS,3107304.0
2020,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,33047.0
2021,IT_NET_BBNDN,Hungary,,,,,ANYS,3382136.0
2021,IT_NET_BBNDN,Hungary,,,,,10MBPS,3158116.0
2021,IT_NET_BBNDN,Hungary,,,,,2MT10MBPS,107026.0
2011,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,289122.0
2011,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,124374.0
2011,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,179.0
2012,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,204790.0
2012,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,2357.0
2012,IT_NET_BBNDN,Costa Rica,,,,,ANYS,448594.0
2012,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,240918.0
2013,IT_NET_BBNDN,Costa Rica,,,,,ANYS,484883.0
2013,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,401267.0
2013,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,71358.0
2013,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,1808.0
2014,IT_NET_BBNDN,Costa Rica,,,,,ANYS,516337.0
2007,IT_NET_BBNDN,Ukraine,,,,,ANYS,800000.0
2008,IT_NET_BBNDN,Ukraine,,,,,ANYS,1600000.0
2009,IT_NET_BBNDN,Ukraine,,,,,ANYS,1907697.0
2010,IT_NET_BBNDN,Ukraine,,,,,ANYS,2955862.0
2011,IT_NET_BBNDN,Ukraine,,,,,ANYS,3170384.0
2012,IT_NET_BBNDN,Ukraine,,,,,ANYS,3644976.0
2013,IT_NET_BBNDN,Ukraine,,,,,ANYS,3996550.0
2014,IT_NET_BBNDN,Ukraine,,,,,ANYS,3945575.0
2015,IT_NET_BBNDN,Ukraine,,,,,ANYS,4978813.0
2016,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,25340.0
2016,IT_NET_BBNDN,Ukraine,,,,,ANYS,5125499.0
2016,IT_NET_BBNDN,Ukraine,,,,,10MBPS,4850056.0
2021,IT_NET_BBNDN,Hungary,,,,,256KT2MBPS,24050.0
2000,IT_NET_BBNDN,Iceland,,,,,ANYS,2358.0
2001,IT_NET_BBNDN,Iceland,,,,,ANYS,10424.0
2002,IT_NET_BBNDN,Iceland,,,,,ANYS,24270.0
2003,IT_NET_BBNDN,Iceland,,,,,ANYS,41571.0
2004,IT_NET_BBNDN,Iceland,,,,,ANYS,55764.0
2005,IT_NET_BBNDN,Iceland,,,,,ANYS,78017.0
2006,IT_NET_BBNDN,Iceland,,,,,ANYS,87738.0
2007,IT_NET_BBNDN,Iceland,,,,,ANYS,100026.0
2008,IT_NET_BBNDN,Iceland,,,,,ANYS,106017.0
2008,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,55768.0
2008,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,28055.0
2008,IT_NET_BBNDN,Iceland,,,,,10MBPS,14939.0
2014,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,283734.0
2014,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,210955.0
2014,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,5157.0
2015,IT_NET_BBNDN,Costa Rica,,,,,ANYS,558656.0
2015,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,290802.0
2015,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,256598.0
2015,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,11256.0
2016,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,220713.0
2016,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,375441.0
2016,IT_NET_BBNDN,Costa Rica,,,,,ANYS,639087.0
2016,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,39933.0
2017,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,65474.0
2009,IT_NET_BBNDN,Iceland,,,,,ANYS,107072.0
2009,IT_NET_BBNDN,Iceland,,,,,10MBPS,40306.0
2009,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,17253.0
2009,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,40303.0
2010,IT_NET_BBNDN,Iceland,,,,,ANYS,109212.0
2010,IT_NET_BBNDN,Iceland,,,,,10MBPS,58883.0
2010,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,28960.0
2010,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,7605.0
2011,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,15252.0
2011,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,0.0
2011,IT_NET_BBNDN,Iceland,,,,,ANYS,111584.0
2011,IT_NET_BBNDN,Iceland,,,,,10MBPS,77493.0
2016,IT_NET_BBNDN,Ukraine,,,,,2MT10MBPS,250103.0
2017,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,20014.0
2017,IT_NET_BBNDN,Ukraine,,,,,ANYS,5239743.0
2017,IT_NET_BBNDN,Ukraine,,,,,2MT10MBPS,218832.0
2017,IT_NET_BBNDN,Ukraine,,,,,10MBPS,5000897.0
2018,IT_NET_BBNDN,Ukraine,,,,,10MBPS,5174032.0
2018,IT_NET_BBNDN,Ukraine,,,,,ANYS,5405125.0
2018,IT_NET_BBNDN,Ukraine,,,,,2MT10MBPS,215385.0
2018,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,15708.0
2019,IT_NET_BBNDN,Ukraine,,,,,10MBPS,6272651.0
2019,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,130708.0
2005,IT_NET_BBNDN,Serbia,,,,,ANYS,33486.0
2006,IT_NET_BBNDN,Serbia,,,,,ANYS,121727.0
2007,IT_NET_BBNDN,Serbia,,,,,ANYS,325730.0
2008,IT_NET_BBNDN,Serbia,,,,,ANYS,457181.0
2009,IT_NET_BBNDN,Serbia,,,,,ANYS,590586.0
2010,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,527110.0
2010,IT_NET_BBNDN,Serbia,,,,,ANYS,859892.0
2010,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,153833.0
2010,IT_NET_BBNDN,Serbia,,,,,10MBPS,4553.0
2011,IT_NET_BBNDN,Serbia,,,,,ANYS,970407.0
2011,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,471375.0
2017,IT_NET_BBNDN,Costa Rica,,,,,ANYS,744041.0
2017,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,474042.0
2017,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,204525.0
2018,IT_NET_BBNDN,Costa Rica,,,,,ANYS,834784.0
2018,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,440366.0
2018,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,197315.0
2018,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,197103.0
2019,IT_NET_BBNDN,Costa Rica,,,,,ANYS,904734.0
2019,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,231085.0
2019,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,161404.0
2019,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,512245.0
2020,IT_NET_BBNDN,Costa Rica,,,,,ANYS,992725.0
2011,IT_NET_BBNDN,Serbia,,,,,10MBPS,308.0
2011,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,346803.0
2012,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,326057.0
2012,IT_NET_BBNDN,Serbia,,,,,ANYS,1063977.0
2012,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,548480.0
2012,IT_NET_BBNDN,Serbia,,,,,10MBPS,24114.0
2013,IT_NET_BBNDN,Serbia,,,,,ANYS,1173635.0
2013,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,721880.0
2013,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,196875.0
2013,IT_NET_BBNDN,Serbia,,,,,10MBPS,175001.0
2014,IT_NET_BBNDN,Serbia,,,,,ANYS,1191078.0
2020,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,516303.0
2020,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,309675.0
2020,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,166746.0
2021,IT_NET_BBNDN,Costa Rica,,,,,2MT10MBPS,230297.0
2021,IT_NET_BBNDN,Costa Rica,,,,,256KT2MBPS,22791.0
2021,IT_NET_BBNDN,Costa Rica,,,,,ANYS,1058767.0
2021,IT_NET_BBNDN,Costa Rica,,,,,10MBPS,805679.0
2003,IT_NET_BBNDN,Croatia,,,,,ANYS,3400.0
2004,IT_NET_BBNDN,Croatia,,,,,ANYS,26200.0
2005,IT_NET_BBNDN,Croatia,,,,,ANYS,116200.0
2006,IT_NET_BBNDN,Croatia,,,,,ANYS,251800.0
2007,IT_NET_BBNDN,Croatia,,,,,ANYS,387050.0
2014,IT_NET_BBNDN,Serbia,,,,,10MBPS,858906.0
2014,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,294790.0
2014,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,37382.0
2015,IT_NET_BBNDN,Serbia,,,,,ANYS,1320230.0
2015,IT_NET_BBNDN,Serbia,,,,,10MBPS,1080146.0
2015,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,220020.0
2015,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,20064.0
2016,IT_NET_BBNDN,Serbia,,,,,ANYS,1450958.0
2016,IT_NET_BBNDN,Serbia,,,,,10MBPS,1288623.0
2016,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,150512.0
2016,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,11823.0
2008,IT_NET_BBNDN,Croatia,,,,,ANYS,527989.0
2009,IT_NET_BBNDN,Croatia,,,,,ANYS,717354.0
2010,IT_NET_BBNDN,Croatia,,,,,ANYS,837862.0
2010,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,734669.0
2010,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,40428.0
2010,IT_NET_BBNDN,Croatia,,,,,10MBPS,28726.0
2011,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,49641.0
2011,IT_NET_BBNDN,Croatia,,,,,ANYS,892835.0
2011,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,726286.0
2011,IT_NET_BBNDN,Croatia,,,,,10MBPS,85349.0
2012,IT_NET_BBNDN,Croatia,,,,,ANYS,919222.0
2012,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,690838.0
2012,IT_NET_BBNDN,Iceland,,,,,ANYS,113420.0
2012,IT_NET_BBNDN,Iceland,,,,,10MBPS,79504.0
2012,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,9619.0
2013,IT_NET_BBNDN,Iceland,,,,,10MBPS,112407.0
2013,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,3419.0
2013,IT_NET_BBNDN,Iceland,,,,,ANYS,117467.0
2014,IT_NET_BBNDN,Iceland,,,,,ANYS,119647.0
2014,IT_NET_BBNDN,Iceland,,,,,10MBPS,115793.0
2014,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,3854.0
2015,IT_NET_BBNDN,Iceland,,,,,ANYS,124436.0
2015,IT_NET_BBNDN,Iceland,,,,,10MBPS,123167.0
2015,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,1028.0
2017,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,6832.0
2017,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,98092.0
2017,IT_NET_BBNDN,Serbia,,,,,ANYS,1480754.0
2017,IT_NET_BBNDN,Serbia,,,,,10MBPS,1375830.0
2018,IT_NET_BBNDN,Serbia,,,,,ANYS,1552160.0
2018,IT_NET_BBNDN,Serbia,,,,,10MBPS,1435662.0
2018,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,112201.0
2018,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,4297.0
2019,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,77124.0
2019,IT_NET_BBNDN,Serbia,,,,,ANYS,1623790.0
2019,IT_NET_BBNDN,Serbia,,,,,10MBPS,1543530.0
2012,IT_NET_BBNDN,Croatia,,,,,10MBPS,100352.0
2012,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,99134.0
2013,IT_NET_BBNDN,Croatia,,,,,ANYS,954720.0
2013,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,695996.0
2013,IT_NET_BBNDN,Croatia,,,,,10MBPS,150417.0
2013,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,76513.0
2014,IT_NET_BBNDN,Croatia,,,,,ANYS,984485.0
2014,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,66095.0
2014,IT_NET_BBNDN,Croatia,,,,,10MBPS,212146.0
2014,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,673432.0
2015,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,608805.0
2015,IT_NET_BBNDN,Croatia,,,,,ANYS,986215.0
2015,IT_NET_BBNDN,Croatia,,,,,10MBPS,360866.0
2015,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,16544.0
2016,IT_NET_BBNDN,Croatia,,,,,10MBPS,545712.0
2016,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,478469.0
2016,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,19614.0
2016,IT_NET_BBNDN,Croatia,,,,,ANYS,1043795.0
2017,IT_NET_BBNDN,Croatia,,,,,ANYS,1095881.0
2017,IT_NET_BBNDN,Croatia,,,,,10MBPS,714490.0
2017,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,355094.0
2017,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,26297.0
2018,IT_NET_BBNDN,Croatia,,,,,ANYS,1127591.0
2018,IT_NET_BBNDN,Croatia,,,,,10MBPS,824404.0
2018,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,285090.0
2018,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,18097.0
2019,IT_NET_BBNDN,Croatia,,,,,ANYS,1154773.0
2019,IT_NET_BBNDN,Croatia,,,,,10MBPS,892005.0
2019,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,247340.0
2019,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,15428.0
2020,IT_NET_BBNDN,Croatia,,,,,ANYS,1030973.0
2020,IT_NET_BBNDN,Croatia,,,,,10MBPS,848051.0
2020,IT_NET_BBNDN,Croatia,,,,,2MT10MBPS,172816.0
2020,IT_NET_BBNDN,Croatia,,,,,256KT2MBPS,10106.0
2021,IT_NET_BBNDN,Croatia,,,,,10MBPS,904041.0
2019,IT_NET_BBNDN,Ukraine,,,,,2MT10MBPS,380826.0
2019,IT_NET_BBNDN,Ukraine,,,,,ANYS,6784185.0
2020,IT_NET_BBNDN,Ukraine,,,,,10MBPS,7323064.0
2020,IT_NET_BBNDN,Ukraine,,,,,ANYS,7769401.0
2020,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,78816.0
2020,IT_NET_BBNDN,Ukraine,,,,,2MT10MBPS,367521.0
2021,IT_NET_BBNDN,Ukraine,,,,,ANYS,7566286.0
2021,IT_NET_BBNDN,Ukraine,,,,,10MBPS,7504127.0
2021,IT_NET_BBNDN,Ukraine,,,,,256KT2MBPS,62159.0
2005,IT_NET_BBNDN,North Macedonia,,,,,ANYS,12436.0
2006,IT_NET_BBNDN,North Macedonia,,,,,ANYS,36485.0
2015,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,241.0
2016,IT_NET_BBNDN,Iceland,,,,,ANYS,128023.0
2016,IT_NET_BBNDN,Iceland,,,,,10MBPS,126730.0
2016,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,879.0
2016,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,414.0
2017,IT_NET_BBNDN,Iceland,,,,,10MBPS,133906.0
2017,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,501.0
2017,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,217.0
2017,IT_NET_BBNDN,Iceland,,,,,ANYS,134624.0
2018,IT_NET_BBNDN,Iceland,,,,,ANYS,137989.0
2018,IT_NET_BBNDN,Iceland,,,,,10MBPS,137562.0
2018,IT_NET_BBNDN,Iceland,,,,,2MT10MBPS,268.0
2018,IT_NET_BBNDN,Iceland,,,,,256KT2MBPS,159.0
2019,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,3136.0
2020,IT_NET_BBNDN,Serbia,,,,,ANYS,1730496.0
2020,IT_NET_BBNDN,Serbia,,,,,10MBPS,1659501.0
2020,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,65547.0
2020,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,5449.0
2021,IT_NET_BBNDN,Serbia,,,,,ANYS,1799834.0
2021,IT_NET_BBNDN,Serbia,,,,,10MBPS,1748241.0
2021,IT_NET_BBNDN,Serbia,,,,,2MT10MBPS,48769.0
2021,IT_NET_BBNDN,Serbia,,,,,256KT2MBPS,2824.0
2002,IT_NET_BBNDN,Slovakia,,,,,ANYS,4083.0
2003,IT_NET_BBNDN,Slovakia,,,,,ANYS,22461.0
2004,IT_NET_BBNDN,Slovakia,,,,,ANYS,78764.0
2005,IT_NET_BBNDN,Slovakia,,,,,ANYS,181538.0
2006,IT_NET_BBNDN,Slovakia,,,,,ANYS,304615.0
2007,IT_NET_BBNDN,Slovakia,,,,,256KT2MBPS,298963.0
2007,IT_NET_BBNDN,Slovakia,,,,,2MT10MBPS,149817.0
2007,IT_NET_BBNDN,Slovakia,,,,,10MBPS,23240.0
2007,IT_NET_BBNDN,Slovakia,,,,,ANYS,546664.0
