Year,SeriesCode,Country,Value
2001,BN_KLT_PTXL_CD,Finland,5609219167.51939
2002,BN_KLT_PTXL_CD,Finland,4443971763.4554
2003,BN_KLT_PTXL_CD,Finland,1904639820.85233
2004,BN_KLT_PTXL_CD,Finland,11387180063.383
2005,BN_KLT_PTXL_CD,Finland,7485368344.23323
2006,BN_KLT_PTXL_CD,Finland,11428788906.4216
2007,BN_KLT_PTXL_CD,Finland,5618074463.53387
2008,BN_KLT_PTXL_CD,Finland,191582442.36891
2009,BN_KLT_PTXL_CD,Finland,9835041974.62748
2010,BN_KLT_PTXL_CD,Finland,13540875526.5108
2011,BN_KLT_PTXL_CD,Finland,-10893639730.0597
2012,BN_KLT_PTXL_CD,Finland,-12062048737.577
2013,BN_KLT_PTXL_CD,Finland,-4433931669.7978
2014,BN_KLT_PTXL_CD,Finland,5242410422.90035
2015,BN_KLT_PTXL_CD,Finland,618494105.50871
2016,BN_KLT_PTXL_CD,Finland,4310875885.56077
2017,BN_KLT_PTXL_CD,Finland,-3154351263.5589
2018,BN_KLT_PTXL_CD,Finland,-24611541884.8813
2019,BN_KLT_PTXL_CD,Finland,-28373260159.5775
2020,BN_KLT_PTXL_CD,Finland,-139211524.54402
2021,BN_KLT_PTXL_CD,Finland,23736645779.7259
2000,BN_KLT_PTXL_CD,France,-34892656440.9639
2001,BN_KLT_PTXL_CD,France,-21419954257.822
2002,BN_KLT_PTXL_CD,France,7858505771.12999
2003,BN_KLT_PTXL_CD,France,-6171553259.58679
2004,BN_KLT_PTXL_CD,France,66232035338.4201
2005,BN_KLT_PTXL_CD,France,18334993725.4404
2006,BN_KLT_PTXL_CD,France,134236601113.726
2007,BN_KLT_PTXL_CD,France,168453277617.747
2008,BN_KLT_PTXL_CD,France,-27102965131.828
2009,BN_KLT_PTXL_CD,France,-327358091470.207
2010,BN_KLT_PTXL_CD,France,-153619006848.257
2011,BN_KLT_PTXL_CD,France,-335111206831.063
2012,BN_KLT_PTXL_CD,France,-52613022393.4492
2013,BN_KLT_PTXL_CD,France,-79782483832.9784
2014,BN_KLT_PTXL_CD,France,-26765450439.1015
2015,BN_KLT_PTXL_CD,France,42635898465.6275
2016,BN_KLT_PTXL_CD,France,-169240236.29336
2017,BN_KLT_PTXL_CD,France,25219875130.8407
2018,BN_KLT_PTXL_CD,France,18859193994.187
2019,BN_KLT_PTXL_CD,France,-69492047430.7293
2020,BN_KLT_PTXL_CD,France,-34619636307.4333
2021,BN_KLT_PTXL_CD,France,793160776.65192
2000,BN_KLT_PTXL_CD,Georgia,-2747885.0
2001,BN_KLT_PTXL_CD,Georgia,8105.0
2002,BN_KLT_PTXL_CD,Georgia,-1000.0
2003,BN_KLT_PTXL_CD,Georgia,-609596.44
2004,BN_KLT_PTXL_CD,Georgia,13626683.13
2005,BN_KLT_PTXL_CD,Georgia,-15484794.41
2006,BN_KLT_PTXL_CD,Georgia,-140250388.11
2007,BN_KLT_PTXL_CD,Georgia,-21052517.7
2008,BN_KLT_PTXL_CD,Georgia,-623193765.72
2009,BN_KLT_PTXL_CD,Georgia,-10543114.74
2010,BN_KLT_PTXL_CD,Georgia,-250504891.43
2015,BN_KLT_PTXL_CD,Uzbekistan,-601406.05605
2016,BN_KLT_PTXL_CD,Uzbekistan,-2042851.94743
2017,BN_KLT_PTXL_CD,Uzbekistan,-3149642.25948
2018,BN_KLT_PTXL_CD,Uzbekistan,-13020591.7822
2019,BN_KLT_PTXL_CD,Uzbekistan,-1345720707.27858
2020,BN_KLT_PTXL_CD,Uzbekistan,-1389601665.99359
