Year,SeriesCode,Country,Age,Location,Sex,Type of skill,Value
2018,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,EPRS,13.34314
2018,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,EPRS,14.32126
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,EPRS,19.15401
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,EPRS,0.09271
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,EPRS,0.08663
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,EPRS,0.10629
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,CMFL,27.27584
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,CMFL,26.89747
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,INST,0.54135
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,INST,10.41318
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,CMFL,1.26542
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,CMFL,1.31211
2018,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,CMFL,1.16117
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,CMFL,27.72985
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,CMFL,28.77841
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,EPRS,28.65745
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,EPRS,30.79141
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,EPRS,19.20077
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,SOFT,18.03106
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,SOFT,17.38647
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,SOFT,18.75233
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EMAIL,47.25063
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,SOFT,19.25779
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,SOFT,21.74427
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,SOFT,20.41397
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,EMAIL,74.17357
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,EMAIL,73.28902
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,SOFT,11.52924
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,PCPR,8.00162
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,TRAF,14.7818
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,TRAF,21.96437
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,TRAF,22.6684
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,TRAF,22.29174
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,ARSP,72.04205
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,COPA,22.2233
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,PCPR,7.90404
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,PCPR,8.52328
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,COPA,17.25511
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,COPA,17.26383
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,COPA,17.36433
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,COPA,17.15137
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,EPRS,21.16358
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,SOFT,24.01035
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,SOFT,23.22998
2018,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EPRS,18.7175
2018,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,SOFT,24.7587
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,EPRS,18.32885
2018,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,EPRS,18.78928
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,TRAF,10.17455
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,TRAF,20.21035
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,TRAF,0.40443
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,TRAF,0.16077
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,TRAF,0.95299
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,ARSP,75.78667
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,ARSP,72.63287
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,ARSP,38.94142
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,TRAF,9.85678
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,ARSP,39.01446
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,EMAIL,44.61737
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,EMAIL,43.95634
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,EMAIL,56.56881
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,EMAIL,57.98212
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,EMAIL,57.22657
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,ARSP,39.69182
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,ARSP,22.80928
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,COPA,5.96904
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,COPA,5.63041
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,COPA,14.0908
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,COPA,15.41618
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,COPA,15.41031
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,SCRTY,21.23257
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,SCRTY,20.23662
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,SCRTY,22.18585
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,ARSP,0.22324
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,ARSP,0.09293
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,ARSP,0.51661
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,ARSP,36.54417
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,EMAIL,27.13801
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,COPA,15.9966
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,ARSP,36.31189
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,EMAIL,26.13066
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,EMAIL,26.64824
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EMAIL,51.26995
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,INST,17.95339
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,EPRS,30.73652
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,EPRS,29.24718
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,EPRS,32.16206
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,EPRS,19.03545
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,EPRS,19.07112
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,EPRS,19.18019
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,SOFT,17.53738
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,EMAIL,51.70932
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,TRAF,19.56973
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,ARSP,39.88833
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,INST,15.50312
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,INST,16.7189
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,INST,14.16882
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,INST,5.72495
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,INST,22.94898
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,SOFT,12.75271
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,SOFT,12.46877
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,SOFT,20.28658
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,SOFT,22.12967
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,SOFT,21.14437
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,SOFT,11.86278
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,SOFT,11.75124
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,SOFT,11.80855
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,EPRS,0.11053
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,EPRS,0.10348
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,SOFT,25.51184
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,SOFT,25.21558
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,SOFT,25.7954
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,SOFT,18.16307
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,SOFT,17.76646
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,SCRTY,7.39435
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,SCRTY,6.76114
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,SCRTY,10.64042
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,SCRTY,13.02546
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,SCRTY,11.75043
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,SCRTY,8.94081
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,SCRTY,7.05594
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,SCRTY,7.75306
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,SCRTY,10.58286
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,SCRTY,7.41412
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,INST,14.68573
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,TRAF,15.3738
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,TRAF,16.94516
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,TRAF,16.16106
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,TRAF,21.37187
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,TRAF,22.7117
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,TRAF,21.99544
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,ARSP,74.17525
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,TRAF,10.02006
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,TRAF,21.24809
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,EMAIL,52.18489
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,EMAIL,2.83637
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,EMAIL,2.35884
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,EMAIL,3.91144
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,EMAIL,43.29263
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,COPA,0.2185
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,COPA,0.11089
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,COPA,0.46077
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,COPA,11.66514
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,COPA,12.36071
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,COPA,12.01362
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,COPA,15.4052
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,COPA,5.79505
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,COPA,13.91245
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,COPA,16.01138
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,COPA,15.98339
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,ARSP,23.1352
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,ARSP,22.50087
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,ARSP,40.10103
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,ARSP,36.08055
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,ARSP,41.78261
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,ARSP,43.18099
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,ARSP,42.43343
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,COPA,18.51101
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,COPA,18.23769
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,COPA,18.77261
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,INST,0.22576
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,INST,0.67447
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,INST,9.32469
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,INST,10.86012
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,INST,10.09395
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,INST,17.38648
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,INST,18.60456
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,EPRS,18.99556
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EPRS,18.65694
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,INST,0.36377
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,INST,15.24526
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,INST,5.65302
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,INST,5.80096
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,COPA,13.9981
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,PCPR,6.31627
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,EPRS,13.78952
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,SCRTY,9.67608
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,INST,22.57586
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,INST,23.30612
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,INST,16.07706
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,SCRTY,7.45038
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,EPRS,13.16333
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,EPRS,19.74656
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,SOFT,1.30094
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,SOFT,0.98259
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,SOFT,2.01765
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,SOFT,12.18368
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,EPRS,0.12642
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,EPRS,15.66945
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,EPRS,16.13231
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,EPRS,15.90135
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,EPRS,20.64135
2019,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,EPRS,14.38206
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,EPRS,22.51532
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,SCRTY,8.15397
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,SCRTY,8.83835
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,CMFL,24.70861
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,TRAF,28.99182
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,TRAF,26.66521
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,TRAF,31.21875
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,TRAF,21.10387
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,TRAF,20.9749
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,TRAF,18.97789
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,ARSP,38.85974
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,EMAIL,87.23575
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,EMAIL,82.94395
2019,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,EMAIL,91.34369
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,EMAIL,53.21624
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,EMAIL,54.38128
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,EMAIL,51.91338
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,SOFT,18.06223
2019,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,SOFT,18.60661
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,SOFT,17.0525
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,EPRS,21.51351
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,SCRTY,0.45181
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,SCRTY,0.47462
2019,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,SCRTY,0.40045
2019,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,SCRTY,6.12537
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,INST,16.82941
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,SCRTY,12.33307
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,SCRTY,13.71405
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,SCRTY,11.12812
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,SCRTY,13.41988
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,SCRTY,14.81978
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,SCRTY,0.42666
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,SCRTY,8.70944
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,SCRTY,9.37101
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,SCRTY,9.04126
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,SCRTY,7.33965
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,SOFT,19.5491
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,SOFT,17.11558
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,SOFT,11.67806
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,SOFT,11.07531
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,SOFT,12.2483
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,PCPR,5.55114
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,ARSP,41.1426
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,COPA,17.59184
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,TRAF,22.33285
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,EMAIL,54.72768
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,SOFT,17.6942
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,SOFT,19.11074
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,SOFT,23.38678
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Female,SOFT,22.1159
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,EPRS,22.65651
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EPRS,20.49946
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,EPRS,1.30242
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,EPRS,17.06522
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,EPRS,16.57737
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,EPRS,16.82053
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,EPRS,22.72986
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,SCRTY,14.13591
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,TRAF,23.96329
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Female,TRAF,23.0612
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,TRAF,24.97218
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,TRAF,21.14754
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,TRAF,0.71625
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,TRAF,16.83464
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Male,TRAF,18.83405
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,TRAF,17.83748
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,TRAF,23.94861
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,EMAIL,54.02326
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,EMAIL,43.4574
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,EMAIL,43.09987
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,EMAIL,43.79566
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,EMAIL,55.48904
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,EMAIL,60.03802
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,EMAIL,61.80187
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,TRAF,28.52875
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,TRAF,25.46095
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,ARSP,54.89643
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,COPA,11.73414
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,COPA,11.18017
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,COPA,12.25823
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Male,COPA,17.60286
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,COPA,0.81957
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,COPA,22.15608
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,ARSP,43.68503
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,ARSP,45.25748
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Male,ARSP,54.16101
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Both sexes,ARSP,43.29582
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,ARSP,29.08313
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Both sexes,ARSP,3.34635
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Female,ARSP,3.20723
2020,SE_ADT_ACTS,Kazakhstan,75+,All areas,Male,ARSP,3.66322
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Female,ARSP,37.72506
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,EMAIL,63.24199
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,INST,16.44726
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,INST,10.2626
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Female,INST,10.47844
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Male,INST,10.05841
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,INST,10.72289
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,INST,20.40249
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Male,INST,21.85353
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Both sexes,INST,21.07863
2020,SE_ADT_ACTS,Kazakhstan,15-24,All areas,Both sexes,EPRS,30.52277
2020,SE_ADT_ACTS,Kazakhstan,25-74,All areas,Male,SCRTY,12.92222
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Female,SCRTY,10.17578
2020,SE_ADT_ACTS,Kazakhstan,<15Y,All areas,Both sexes,SCRTY,6.79281
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,All areas,Both sexes,EPRS,21.47126
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Rural,Both sexes,SOFT,13.62297
2020,SE_ADT_ACTS,Kazakhstan,ALLAGE,Urban,Female,SOFT,19.70105
