Year,SeriesCode,Country,Activity,Value
2001,ER_H2O_WUEYST,Czechia,ISIC4_GTT,87.62
2002,ER_H2O_WUEYST,Czechia,ISIC4_GTT,94.48
2002,ER_H2O_WUEYST,Czechia,INDUSTRIES,28.38
2003,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.71
2003,ER_H2O_WUEYST,Czechia,INDUSTRIES,29.38
2003,ER_H2O_WUEYST,Czechia,ISIC4_GTT,102.37
2019,ER_H2O_WUEYST,Ireland,ISIC4_GTT,220.61
2019,ER_H2O_WUEYST,Ireland,TOTAL,224.8
2019,ER_H2O_WUEYST,Ireland,ISIC4_A01_A0210_A0322,0.0
2020,ER_H2O_WUEYST,Ireland,ISIC4_GTT,223.21
2020,ER_H2O_WUEYST,Ireland,TOTAL,236.17
2020,ER_H2O_WUEYST,Ireland,INDUSTRIES,278.15
2020,ER_H2O_WUEYST,Ireland,ISIC4_A01_A0210_A0322,0.0
2000,ER_H2O_WUEYST,Israel,TOTAL,83.8
2000,ER_H2O_WUEYST,Israel,INDUSTRIES,316.79
2000,ER_H2O_WUEYST,Israel,ISIC4_GTT,182.07
2000,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.24
2003,ER_H2O_WUEYST,Czechia,TOTAL,56.39
2004,ER_H2O_WUEYST,Czechia,ISIC4_GTT,107.28
2004,ER_H2O_WUEYST,Czechia,TOTAL,60.02
2004,ER_H2O_WUEYST,Czechia,INDUSTRIES,32.67
2004,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.63
2005,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.53
2005,ER_H2O_WUEYST,Czechia,TOTAL,65.66
2005,ER_H2O_WUEYST,Czechia,INDUSTRIES,35.81
2005,ER_H2O_WUEYST,Czechia,ISIC4_GTT,117.96
2006,ER_H2O_WUEYST,Czechia,TOTAL,72.44
2006,ER_H2O_WUEYST,Czechia,INDUSTRIES,39.72
2012,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,8.92
2012,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.21
2012,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,31.23
2012,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.75
2013,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,30.98
2013,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.24
2013,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,9.23
2013,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.79
2014,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.98
2014,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,8.66
2014,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,35.13
2001,ER_H2O_WUEYST,Israel,INDUSTRIES,294.42
2001,ER_H2O_WUEYST,Israel,ISIC4_GTT,183.36
2001,ER_H2O_WUEYST,Israel,TOTAL,86.06
2001,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.48
2002,ER_H2O_WUEYST,Israel,TOTAL,87.44
2002,ER_H2O_WUEYST,Israel,ISIC4_GTT,179.0
2002,ER_H2O_WUEYST,Israel,INDUSTRIES,289.82
2002,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.57
2003,ER_H2O_WUEYST,Israel,INDUSTRIES,308.72
2003,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.5
2003,ER_H2O_WUEYST,Israel,TOTAL,87.23
2014,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.26
2015,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.24
2015,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,52.54
2015,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,37.8
2015,ER_H2O_WUEYST,Azerbaijan,TOTAL,4.1
2016,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.95
2016,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,35.64
2016,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.2
2016,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,53.48
2017,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,54.66
2017,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.91
2006,ER_H2O_WUEYST,Czechia,ISIC4_GTT,130.61
2006,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.56
2007,ER_H2O_WUEYST,Czechia,ISIC4_GTT,142.29
2007,ER_H2O_WUEYST,Czechia,INDUSTRIES,42.92
2007,ER_H2O_WUEYST,Czechia,TOTAL,77.49
2007,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.6
2008,ER_H2O_WUEYST,Czechia,TOTAL,82.97
2008,ER_H2O_WUEYST,Czechia,ISIC4_GTT,155.44
2008,ER_H2O_WUEYST,Czechia,INDUSTRIES,43.44
2008,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.36
2009,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,0.97
2003,ER_H2O_WUEYST,Israel,ISIC4_GTT,178.44
2004,ER_H2O_WUEYST,Israel,TOTAL,87.08
2004,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.43
2004,ER_H2O_WUEYST,Israel,ISIC4_GTT,185.13
2004,ER_H2O_WUEYST,Israel,INDUSTRIES,324.92
2005,ER_H2O_WUEYST,Israel,INDUSTRIES,334.63
2005,ER_H2O_WUEYST,Israel,TOTAL,91.69
2005,ER_H2O_WUEYST,Israel,ISIC4_GTT,192.35
2005,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.83
2006,ER_H2O_WUEYST,Israel,ISIC4_GTT,203.87
2006,ER_H2O_WUEYST,Israel,TOTAL,98.64
2017,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.19
2017,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,42.48
2018,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,50.52
2018,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.93
2018,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.18
2018,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,47.52
2019,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.83
2019,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,51.34
2019,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,45.07
2019,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.19
2020,ER_H2O_WUEYST,Azerbaijan,ISIC4_A01_A0210_A0322,0.23
2009,ER_H2O_WUEYST,Czechia,TOTAL,80.41
2009,ER_H2O_WUEYST,Czechia,INDUSTRIES,40.74
2009,ER_H2O_WUEYST,Czechia,ISIC4_GTT,153.07
2010,ER_H2O_WUEYST,Czechia,TOTAL,84.55
2010,ER_H2O_WUEYST,Czechia,INDUSTRIES,43.94
2010,ER_H2O_WUEYST,Czechia,ISIC4_GTT,157.85
2010,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,0.95
2011,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.15
2011,ER_H2O_WUEYST,Czechia,ISIC4_GTT,163.44
2011,ER_H2O_WUEYST,Czechia,TOTAL,87.98
2011,ER_H2O_WUEYST,Czechia,INDUSTRIES,46.91
2012,ER_H2O_WUEYST,Czechia,INDUSTRIES,46.62
2012,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.15
2012,ER_H2O_WUEYST,Czechia,TOTAL,83.17
2012,ER_H2O_WUEYST,Czechia,ISIC4_GTT,162.7
2013,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.16
2013,ER_H2O_WUEYST,Czechia,INDUSTRIES,47.34
2013,ER_H2O_WUEYST,Czechia,TOTAL,92.3
2013,ER_H2O_WUEYST,Czechia,ISIC4_GTT,167.39
2014,ER_H2O_WUEYST,Czechia,INDUSTRIES,53.07
2014,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.25
2014,ER_H2O_WUEYST,Czechia,TOTAL,95.25
2014,ER_H2O_WUEYST,Czechia,ISIC4_GTT,172.84
2015,ER_H2O_WUEYST,Czechia,ISIC4_GTT,177.98
2015,ER_H2O_WUEYST,Czechia,TOTAL,103.27
2015,ER_H2O_WUEYST,Czechia,INDUSTRIES,59.91
2015,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.21
2016,ER_H2O_WUEYST,Czechia,INDUSTRIES,58.14
2016,ER_H2O_WUEYST,Czechia,TOTAL,103.34
2016,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.47
2016,ER_H2O_WUEYST,Czechia,ISIC4_GTT,185.47
2017,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.51
2017,ER_H2O_WUEYST,Czechia,INDUSTRIES,60.99
2020,ER_H2O_WUEYST,Azerbaijan,INDUSTRIES,36.3
2020,ER_H2O_WUEYST,Azerbaijan,TOTAL,3.63
2020,ER_H2O_WUEYST,Azerbaijan,ISIC4_GTT,56.42
2006,ER_H2O_WUEYST,Israel,INDUSTRIES,357.1
2006,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.95
2007,ER_H2O_WUEYST,Israel,INDUSTRIES,375.68
2007,ER_H2O_WUEYST,Israel,TOTAL,105.73
2007,ER_H2O_WUEYST,Israel,ISIC4_GTT,216.04
2007,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.0
2008,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.16
2008,ER_H2O_WUEYST,Israel,ISIC4_GTT,226.29
2008,ER_H2O_WUEYST,Israel,TOTAL,110.76
2008,ER_H2O_WUEYST,Israel,INDUSTRIES,370.55
2009,ER_H2O_WUEYST,Israel,ISIC4_GTT,233.06
2017,ER_H2O_WUEYST,Czechia,TOTAL,109.27
2017,ER_H2O_WUEYST,Czechia,ISIC4_GTT,193.07
2018,ER_H2O_WUEYST,Czechia,ISIC4_GTT,192.67
2018,ER_H2O_WUEYST,Czechia,INDUSTRIES,66.61
2018,ER_H2O_WUEYST,Czechia,TOTAL,116.09
2018,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.33
2019,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.48
2019,ER_H2O_WUEYST,Czechia,TOTAL,126.72
2019,ER_H2O_WUEYST,Czechia,ISIC4_GTT,201.41
2019,ER_H2O_WUEYST,Czechia,INDUSTRIES,74.42
2020,ER_H2O_WUEYST,Czechia,TOTAL,132.47
2009,ER_H2O_WUEYST,Israel,TOTAL,113.39
2009,ER_H2O_WUEYST,Israel,INDUSTRIES,346.43
2009,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.63
2010,ER_H2O_WUEYST,Israel,TOTAL,114.11
2010,ER_H2O_WUEYST,Israel,ISIC4_GTT,245.86
2010,ER_H2O_WUEYST,Israel,INDUSTRIES,363.1
2010,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.15
2011,ER_H2O_WUEYST,Israel,ISIC4_GTT,244.16
2011,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.27
2011,ER_H2O_WUEYST,Israel,TOTAL,117.74
2011,ER_H2O_WUEYST,Israel,INDUSTRIES,395.58
2003,ER_H2O_WUEYST,Belgium,ISIC4_GTT,349.64
2004,ER_H2O_WUEYST,Belgium,ISIC4_GTT,360.38
2004,ER_H2O_WUEYST,Belgium,TOTAL,53.36
2004,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.61
2004,ER_H2O_WUEYST,Belgium,INDUSTRIES,14.15
2005,ER_H2O_WUEYST,Belgium,INDUSTRIES,14.61
2005,ER_H2O_WUEYST,Belgium,TOTAL,55.74
2005,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.66
2005,ER_H2O_WUEYST,Belgium,ISIC4_GTT,370.88
2006,ER_H2O_WUEYST,Belgium,ISIC4_GTT,384.56
2006,ER_H2O_WUEYST,Belgium,ISIC4_A01_A0210_A0322,0.95
2020,ER_H2O_WUEYST,Czechia,INDUSTRIES,80.01
2020,ER_H2O_WUEYST,Czechia,ISIC4_GTT,198.81
2020,ER_H2O_WUEYST,Czechia,ISIC4_A01_A0210_A0322,1.53
2000,ER_H2O_WUEYST,Denmark,INDUSTRIES,632.75
2000,ER_H2O_WUEYST,Denmark,ISIC4_GTT,355.65
2001,ER_H2O_WUEYST,Denmark,INDUSTRIES,724.04
2001,ER_H2O_WUEYST,Denmark,ISIC4_GTT,370.71
2012,ER_H2O_WUEYST,Israel,INDUSTRIES,425.27
2012,ER_H2O_WUEYST,Israel,TOTAL,119.25
2012,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.86
2012,ER_H2O_WUEYST,Israel,ISIC4_GTT,238.99
2013,ER_H2O_WUEYST,Israel,TOTAL,122.24
2013,ER_H2O_WUEYST,Israel,ISIC4_GTT,241.07
2013,ER_H2O_WUEYST,Israel,INDUSTRIES,433.2
2013,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.9
2014,ER_H2O_WUEYST,Israel,ISIC4_GTT,240.14
2014,ER_H2O_WUEYST,Israel,INDUSTRIES,455.93
2014,ER_H2O_WUEYST,Israel,TOTAL,124.69
2014,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.81
2015,ER_H2O_WUEYST,Israel,ISIC4_GTT,235.51
2015,ER_H2O_WUEYST,Israel,TOTAL,125.87
2015,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.86
2015,ER_H2O_WUEYST,Israel,INDUSTRIES,486.43
2016,ER_H2O_WUEYST,Israel,INDUSTRIES,1017.77
2016,ER_H2O_WUEYST,Israel,TOTAL,123.82
2016,ER_H2O_WUEYST,Israel,ISIC4_GTT,237.74
2016,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,1.74
2017,ER_H2O_WUEYST,Israel,TOTAL,126.45
2017,ER_H2O_WUEYST,Israel,INDUSTRIES,532.68
2002,ER_H2O_WUEYST,Denmark,INDUSTRIES,880.4
2002,ER_H2O_WUEYST,Denmark,ISIC4_GTT,384.7
2003,ER_H2O_WUEYST,Denmark,ISIC4_GTT,396.96
2003,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,3.75
2003,ER_H2O_WUEYST,Denmark,TOTAL,342.48
2003,ER_H2O_WUEYST,Denmark,INDUSTRIES,933.28
2004,ER_H2O_WUEYST,Denmark,TOTAL,342.49
2004,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,3.76
2004,ER_H2O_WUEYST,Denmark,ISIC4_GTT,411.86
2017,ER_H2O_WUEYST,Israel,ISIC4_GTT,233.39
2017,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.48
2018,ER_H2O_WUEYST,Israel,TOTAL,133.58
2018,ER_H2O_WUEYST,Israel,INDUSTRIES,543.33
2018,ER_H2O_WUEYST,Israel,ISIC4_GTT,243.91
2018,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.13
2019,ER_H2O_WUEYST,Israel,INDUSTRIES,560.17
2019,ER_H2O_WUEYST,Israel,ISIC4_GTT,255.12
2019,ER_H2O_WUEYST,Israel,TOTAL,136.46
2019,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.09
2020,ER_H2O_WUEYST,Israel,ISIC4_A01_A0210_A0322,2.12
2004,ER_H2O_WUEYST,Denmark,INDUSTRIES,1047.26
2005,ER_H2O_WUEYST,Denmark,ISIC4_GTT,425.42
2005,ER_H2O_WUEYST,Denmark,TOTAL,366.69
2005,ER_H2O_WUEYST,Denmark,INDUSTRIES,1186.45
2005,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,3.37
2006,ER_H2O_WUEYST,Denmark,INDUSTRIES,1337.3
2006,ER_H2O_WUEYST,Denmark,TOTAL,351.98
2006,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,2.62
2006,ER_H2O_WUEYST,Denmark,ISIC4_GTT,443.42
2007,ER_H2O_WUEYST,Denmark,ISIC4_GTT,454.9
2007,ER_H2O_WUEYST,Denmark,TOTAL,432.79
2020,ER_H2O_WUEYST,Israel,ISIC4_GTT,247.91
2020,ER_H2O_WUEYST,Israel,TOTAL,134.15
2020,ER_H2O_WUEYST,Israel,INDUSTRIES,554.14
2000,ER_H2O_WUEYST,Italy,TOTAL,35.66
2000,ER_H2O_WUEYST,Italy,INDUSTRIES,25.33
2000,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.78
2000,ER_H2O_WUEYST,Italy,ISIC4_GTT,131.04
2001,ER_H2O_WUEYST,Italy,ISIC4_GTT,135.78
2001,ER_H2O_WUEYST,Italy,INDUSTRIES,26.61
2001,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.83
2001,ER_H2O_WUEYST,Italy,TOTAL,38.03
2007,ER_H2O_WUEYST,Denmark,INDUSTRIES,1405.49
2007,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,5.3
2008,ER_H2O_WUEYST,Denmark,ISIC4_GTT,464.78
2008,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.78
2008,ER_H2O_WUEYST,Denmark,TOTAL,362.14
2008,ER_H2O_WUEYST,Denmark,INDUSTRIES,1578.75
2009,ER_H2O_WUEYST,Denmark,ISIC4_GTT,488.42
2009,ER_H2O_WUEYST,Denmark,TOTAL,367.65
2009,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.96
2009,ER_H2O_WUEYST,Denmark,INDUSTRIES,1427.99
2010,ER_H2O_WUEYST,Denmark,TOTAL,337.28
2015,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.42
2015,ER_H2O_WUEYST,Australia,ISIC4_GTT,219.3
2015,ER_H2O_WUEYST,Australia,INDUSTRIES,89.32
2015,ER_H2O_WUEYST,Australia,TOTAL,65.3
2016,ER_H2O_WUEYST,Australia,INDUSTRIES,75.04
2016,ER_H2O_WUEYST,Australia,TOTAL,68.05
2016,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.44
2016,ER_H2O_WUEYST,Australia,ISIC4_GTT,226.35
2002,ER_H2O_WUEYST,Italy,INDUSTRIES,27.68
2002,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.89
2002,ER_H2O_WUEYST,Italy,ISIC4_GTT,137.13
2002,ER_H2O_WUEYST,Italy,TOTAL,39.75
2003,ER_H2O_WUEYST,Italy,ISIC4_GTT,139.5
2003,ER_H2O_WUEYST,Italy,INDUSTRIES,28.31
2003,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,1.01
2003,ER_H2O_WUEYST,Italy,TOTAL,41.66
2004,ER_H2O_WUEYST,Italy,TOTAL,44.0
2004,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,1.07
2004,ER_H2O_WUEYST,Italy,ISIC4_GTT,141.61
2010,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,3.01
2010,ER_H2O_WUEYST,Denmark,ISIC4_GTT,467.48
2010,ER_H2O_WUEYST,Denmark,INDUSTRIES,749.12
2011,ER_H2O_WUEYST,Denmark,ISIC4_GTT,477.97
2011,ER_H2O_WUEYST,Denmark,INDUSTRIES,536.66
2011,ER_H2O_WUEYST,Denmark,TOTAL,329.74
2011,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,3.04
2012,ER_H2O_WUEYST,Denmark,TOTAL,342.47
2012,ER_H2O_WUEYST,Denmark,INDUSTRIES,413.5
2012,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,4.63
2012,ER_H2O_WUEYST,Denmark,ISIC4_GTT,476.68
2017,ER_H2O_WUEYST,Australia,ISIC4_GTT,347.02
2017,ER_H2O_WUEYST,Australia,INDUSTRIES,104.27
2017,ER_H2O_WUEYST,Australia,TOTAL,68.55
2017,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.38
2018,ER_H2O_WUEYST,Australia,INDUSTRIES,103.87
2018,ER_H2O_WUEYST,Australia,TOTAL,68.65
2018,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.33
2018,ER_H2O_WUEYST,Australia,ISIC4_GTT,399.04
2019,ER_H2O_WUEYST,Australia,ISIC4_GTT,393.15
2019,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.33
2019,ER_H2O_WUEYST,Australia,TOTAL,78.06
2019,ER_H2O_WUEYST,Australia,INDUSTRIES,106.7
2020,ER_H2O_WUEYST,Australia,INDUSTRIES,109.28
2020,ER_H2O_WUEYST,Australia,TOTAL,90.26
2020,ER_H2O_WUEYST,Australia,ISIC4_A01_A0210_A0322,0.36
2020,ER_H2O_WUEYST,Australia,ISIC4_GTT,403.0
2000,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.34
2000,ER_H2O_WUEYST,Austria,ISIC4_GTT,293.01
2000,ER_H2O_WUEYST,Austria,TOTAL,74.96
2000,ER_H2O_WUEYST,Austria,INDUSTRIES,27.3
2001,ER_H2O_WUEYST,Austria,TOTAL,76.61
2001,ER_H2O_WUEYST,Austria,INDUSTRIES,27.65
2004,ER_H2O_WUEYST,Italy,INDUSTRIES,30.0
2005,ER_H2O_WUEYST,Italy,ISIC4_GTT,144.07
2005,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.99
2005,ER_H2O_WUEYST,Italy,TOTAL,46.46
2005,ER_H2O_WUEYST,Italy,INDUSTRIES,31.52
2006,ER_H2O_WUEYST,Italy,ISIC4_GTT,144.69
2006,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,1.07
2006,ER_H2O_WUEYST,Italy,TOTAL,49.23
2006,ER_H2O_WUEYST,Italy,INDUSTRIES,33.94
2007,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,1.18
2007,ER_H2O_WUEYST,Italy,TOTAL,52.52
2013,ER_H2O_WUEYST,Denmark,ISIC4_GTT,487.9
2013,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.87
2013,ER_H2O_WUEYST,Denmark,TOTAL,299.7
2013,ER_H2O_WUEYST,Denmark,INDUSTRIES,544.91
2014,ER_H2O_WUEYST,Denmark,INDUSTRIES,799.12
2014,ER_H2O_WUEYST,Denmark,TOTAL,310.27
2014,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.56
2014,ER_H2O_WUEYST,Denmark,ISIC4_GTT,504.11
2015,ER_H2O_WUEYST,Denmark,ISIC4_GTT,528.38
2015,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,0.78
2015,ER_H2O_WUEYST,Denmark,TOTAL,320.35
2007,ER_H2O_WUEYST,Italy,ISIC4_GTT,145.71
2007,ER_H2O_WUEYST,Italy,INDUSTRIES,37.01
2008,ER_H2O_WUEYST,Italy,INDUSTRIES,38.18
2008,ER_H2O_WUEYST,Italy,ISIC4_GTT,145.3
2008,ER_H2O_WUEYST,Italy,TOTAL,32.67
2008,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,1.07
2009,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.9
2009,ER_H2O_WUEYST,Italy,TOTAL,49.33
2009,ER_H2O_WUEYST,Italy,ISIC4_GTT,140.61
2009,ER_H2O_WUEYST,Italy,INDUSTRIES,35.04
2010,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.84
2015,ER_H2O_WUEYST,Denmark,INDUSTRIES,1548.7
2016,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,0.97
2016,ER_H2O_WUEYST,Denmark,TOTAL,302.85
2016,ER_H2O_WUEYST,Denmark,INDUSTRIES,1510.65
2016,ER_H2O_WUEYST,Denmark,ISIC4_GTT,543.09
2017,ER_H2O_WUEYST,Denmark,TOTAL,307.92
2017,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.31
2017,ER_H2O_WUEYST,Denmark,INDUSTRIES,1731.2
2017,ER_H2O_WUEYST,Denmark,ISIC4_GTT,560.31
2018,ER_H2O_WUEYST,Denmark,INDUSTRIES,1309.37
2018,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,0.8
2001,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.33
2001,ER_H2O_WUEYST,Austria,ISIC4_GTT,301.21
2002,ER_H2O_WUEYST,Austria,INDUSTRIES,27.5
2002,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.14
2002,ER_H2O_WUEYST,Austria,ISIC4_GTT,312.93
2002,ER_H2O_WUEYST,Austria,TOTAL,78.5
2003,ER_H2O_WUEYST,Austria,TOTAL,80.15
2003,ER_H2O_WUEYST,Austria,INDUSTRIES,27.98
2003,ER_H2O_WUEYST,Austria,ISIC4_GTT,320.26
2003,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.04
2004,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.32
2018,ER_H2O_WUEYST,Denmark,TOTAL,254.57
2018,ER_H2O_WUEYST,Denmark,ISIC4_GTT,547.85
2019,ER_H2O_WUEYST,Denmark,ISIC4_GTT,572.18
2019,ER_H2O_WUEYST,Denmark,TOTAL,304.82
2019,ER_H2O_WUEYST,Denmark,INDUSTRIES,1271.94
2019,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.65
2020,ER_H2O_WUEYST,Denmark,INDUSTRIES,1320.4
2020,ER_H2O_WUEYST,Denmark,ISIC4_A01_A0210_A0322,1.32
2020,ER_H2O_WUEYST,Denmark,TOTAL,288.42
2020,ER_H2O_WUEYST,Denmark,ISIC4_GTT,540.49
2000,ER_H2O_WUEYST,Estonia,INDUSTRIES,2.22
2010,ER_H2O_WUEYST,Italy,ISIC4_GTT,140.54
2010,ER_H2O_WUEYST,Italy,INDUSTRIES,38.4
2010,ER_H2O_WUEYST,Italy,TOTAL,49.78
2011,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.92
2011,ER_H2O_WUEYST,Italy,TOTAL,49.88
2011,ER_H2O_WUEYST,Italy,INDUSTRIES,41.46
2011,ER_H2O_WUEYST,Italy,ISIC4_GTT,139.73
2012,ER_H2O_WUEYST,Italy,ISIC4_GTT,135.13
2012,ER_H2O_WUEYST,Italy,INDUSTRIES,42.12
2012,ER_H2O_WUEYST,Italy,TOTAL,48.2
2012,ER_H2O_WUEYST,Italy,ISIC4_A01_A0210_A0322,0.95
2004,ER_H2O_WUEYST,Austria,ISIC4_GTT,332.33
2004,ER_H2O_WUEYST,Austria,INDUSTRIES,28.79
2004,ER_H2O_WUEYST,Austria,TOTAL,82.91
2005,ER_H2O_WUEYST,Austria,INDUSTRIES,29.53
2005,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.25
2005,ER_H2O_WUEYST,Austria,TOTAL,85.51
2005,ER_H2O_WUEYST,Austria,ISIC4_GTT,343.85
2006,ER_H2O_WUEYST,Austria,ISIC4_A01_A0210_A0322,2.6
2006,ER_H2O_WUEYST,Austria,ISIC4_GTT,360.18
2006,ER_H2O_WUEYST,Austria,INDUSTRIES,31.07
