Year,SeriesCode,Country,Value
2007,DC_ODA_SIDSG,Hungary,0.00248
2008,DC_ODA_SIDSG,Hungary,0.00328
2009,DC_ODA_SIDSG,Hungary,0.00384
2010,DC_ODA_SIDSG,Hungary,0.00522
2011,DC_ODA_SIDSG,Hungary,0.00293
2012,DC_ODA_SIDSG,Hungary,0.00252
2013,DC_ODA_SIDSG,Hungary,0.00233
2014,DC_ODA_SIDSG,Hungary,0.00228
2015,DC_ODA_SIDSG,Hungary,0.00244
2016,DC_ODA_SIDSG,Hungary,0.00328
2017,DC_ODA_SIDSG,Hungary,0.00164
2018,DC_ODA_SIDSG,Hungary,0.00284
2019,DC_ODA_SIDSG,Hungary,0.00211
2020,DC_ODA_SIDSG,Hungary,0.00229
2021,DC_ODA_SIDSG,Hungary,0.00829
2000,DC_ODA_SIDSG,Iceland,0.00109
2020,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.01223
2021,DC_ODA_SIDSG,United Kingdom of Great Britain and Northern Ireland,0.00904
2001,DC_ODA_SIDSG,Iceland,0.00163
2002,DC_ODA_SIDSG,Iceland,0.00084
2003,DC_ODA_SIDSG,Iceland,0.00028
2004,DC_ODA_SIDSG,Iceland,0.00017
2005,DC_ODA_SIDSG,Iceland,0.00103
2006,DC_ODA_SIDSG,Iceland,0.00182
2007,DC_ODA_SIDSG,Iceland,0.00159
2008,DC_ODA_SIDSG,Iceland,0.00404
2009,DC_ODA_SIDSG,Iceland,0.01352
2010,DC_ODA_SIDSG,Iceland,0.01385
2011,DC_ODA_SIDSG,Iceland,0.00086
2012,DC_ODA_SIDSG,Iceland,0.0021
2013,DC_ODA_SIDSG,Iceland,0.00177
2014,DC_ODA_SIDSG,Iceland,0.00108
2015,DC_ODA_SIDSG,Iceland,0.00156
2016,DC_ODA_SIDSG,Iceland,0.00177
2017,DC_ODA_SIDSG,Iceland,0.00129
2018,DC_ODA_SIDSG,Iceland,0.00151
2019,DC_ODA_SIDSG,Iceland,0.00077
2020,DC_ODA_SIDSG,Iceland,0.00106
2021,DC_ODA_SIDSG,Iceland,0.0022
2000,DC_ODA_SIDSG,Ireland,0.0075
2001,DC_ODA_SIDSG,Ireland,0.00716
2002,DC_ODA_SIDSG,Ireland,0.00892
2003,DC_ODA_SIDSG,Ireland,0.00801
2004,DC_ODA_SIDSG,Ireland,0.00961
2005,DC_ODA_SIDSG,Ireland,0.00882
2006,DC_ODA_SIDSG,Ireland,0.0121
2007,DC_ODA_SIDSG,Ireland,0.01218
2008,DC_ODA_SIDSG,Ireland,0.01315
2009,DC_ODA_SIDSG,Ireland,0.01251
2010,DC_ODA_SIDSG,Ireland,0.01736
2011,DC_ODA_SIDSG,Ireland,0.01081
2012,DC_ODA_SIDSG,Ireland,0.00987
2013,DC_ODA_SIDSG,Ireland,0.00652
2014,DC_ODA_SIDSG,Ireland,0.00531
2015,DC_ODA_SIDSG,Ireland,0.00468
2016,DC_ODA_SIDSG,Ireland,0.00532
2017,DC_ODA_SIDSG,Ireland,0.00371
2018,DC_ODA_SIDSG,Ireland,0.00418
2019,DC_ODA_SIDSG,Ireland,0.00345
2020,DC_ODA_SIDSG,Ireland,0.00441
