Year,SeriesCode,Страна ,Migratory status,Sex,Value
2021,SL_EMP_INJUR,Mexico,_T,FEMALE,2721.0
2021,SL_EMP_INJUR,Mexico,_T,BOTHSEX,2529.0
2000,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,77.0
2002,SL_EMP_INJUR,Ukraine,_T,FEMALE,74.0
2002,SL_EMP_INJUR,Ukraine,_T,MALE,362.0
2003,SL_EMP_INJUR,Ukraine,_T,MALE,341.0
2003,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,205.0
2003,SL_EMP_INJUR,Ukraine,_T,FEMALE,75.0
2004,SL_EMP_INJUR,Ukraine,_T,FEMALE,69.0
2004,SL_EMP_INJUR,Ukraine,_T,MALE,306.0
2004,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,186.0
2001,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,77.9
2002,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,73.0
2003,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,81.0
2004,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,88.0
2005,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,82.0
2006,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,82.0
2005,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,172.0
2005,SL_EMP_INJUR,Ukraine,_T,FEMALE,69.0
2005,SL_EMP_INJUR,Ukraine,_T,MALE,279.0
2006,SL_EMP_INJUR,Ukraine,_T,MALE,258.0
2006,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,160.0
2006,SL_EMP_INJUR,Ukraine,_T,FEMALE,66.0
2007,SL_EMP_INJUR,Ukraine,_T,FEMALE,60.0
2007,SL_EMP_INJUR,Ukraine,_T,MALE,257.0
2007,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,71.0
2008,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,66.1
2009,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,102.1
2010,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,89.5
2013,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,96.4
2014,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,85.0
2015,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,70.3
2015,SL_EMP_INJUR,Republic of Moldova,_T,FEMALE,29.4
2015,SL_EMP_INJUR,Republic of Moldova,_T,MALE,121.6
2007,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,155.0
2008,SL_EMP_INJUR,Ukraine,_T,MALE,223.0
2008,SL_EMP_INJUR,Ukraine,_T,FEMALE,55.0
2008,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,135.0
2009,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,112.63
2009,SL_EMP_INJUR,Ukraine,_T,FEMALE,43.6
2009,SL_EMP_INJUR,Ukraine,_T,MALE,190.14
2016,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,57.55
2017,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,67.95
2018,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,75.85
2019,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,73.1
2019,SL_EMP_INJUR,Republic of Moldova,_T,MALE,105.6
2010,SL_EMP_INJUR,Ukraine,_T,MALE,185.54
2010,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,112.19
2010,SL_EMP_INJUR,Ukraine,_T,FEMALE,46.84
2011,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,100.53
2011,SL_EMP_INJUR,Ukraine,_T,MALE,168.59
2011,SL_EMP_INJUR,Ukraine,_T,FEMALE,38.74
2019,SL_EMP_INJUR,Republic of Moldova,_T,FEMALE,43.4
2020,SL_EMP_INJUR,Republic of Moldova,_T,MALE,92.1
2020,SL_EMP_INJUR,Republic of Moldova,_T,BOTHSEX,64.5
2020,SL_EMP_INJUR,Republic of Moldova,_T,FEMALE,39.5
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,2599.44
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,2504.33
2012,SL_EMP_INJUR,Ukraine,_T,MALE,150.94
2012,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,91.76
2012,SL_EMP_INJUR,Ukraine,_T,FEMALE,38.86
2013,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,85.42
2013,SL_EMP_INJUR,Ukraine,_T,MALE,141.13
2013,SL_EMP_INJUR,Ukraine,_T,FEMALE,34.86
2014,SL_EMP_INJUR,Ukraine,_T,MALE,82.1
2014,SL_EMP_INJUR,Ukraine,_T,FEMALE,23.8
2014,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,51.2
2015,SL_EMP_INJUR,Ukraine,_T,MALE,79.9
2015,SL_EMP_INJUR,Ukraine,_T,FEMALE,26.2
2015,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,51.1
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,2231.21
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,2148.52
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,1706.88
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,1773.63
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,2399.3
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,1627.09
2016,SL_EMP_INJUR,Ukraine,_T,MALE,80.0
2016,SL_EMP_INJUR,Ukraine,_T,FEMALE,27.5
2016,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,51.8
2017,SL_EMP_INJUR,Ukraine,_T,FEMALE,27.8
2017,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,53.5
2017,SL_EMP_INJUR,Ukraine,_T,MALE,83.6
2018,SL_EMP_INJUR,Ukraine,_T,FEMALE,25.6
2018,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,49.1
2018,SL_EMP_INJUR,Ukraine,_T,MALE,76.8
2019,SL_EMP_INJUR,Ukraine,_T,MALE,81.9
2019,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,53.5
2019,SL_EMP_INJUR,Ukraine,_T,FEMALE,29.1
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,2495.44
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,2113.34
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,2030.46
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,1561.94
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,2020.12
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,2724.8
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,2391.99
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,2036.97
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,2692.1
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,2382.92
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,3025.01
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,1574.67
2020,SL_EMP_INJUR,Ukraine,_T,MALE,81.6
2020,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,85.1
2020,SL_EMP_INJUR,Ukraine,_T,FEMALE,88.1
2021,SL_EMP_INJUR,Ukraine,_T,BOTHSEX,166.0
2021,SL_EMP_INJUR,Ukraine,_T,MALE,106.5
2021,SL_EMP_INJUR,Ukraine,_T,FEMALE,217.7
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,2316.66
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,2317.17
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,2987.88
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,1533.32
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,2197.24
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,1513.04
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,945.6
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,645.2
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,333.9
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,319.5
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,623.3
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,922.1
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,614.47
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,901.9
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,1533.62
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,2805.19
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,2158.81
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,2750.84
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,1494.51
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,993.12
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,320.18
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,630.0
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,347.0
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,906.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,585.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,327.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,841.0
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,323.6
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,1268.48
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,1246.77
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,973.15
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,1517.22
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,FEMALE,786.15
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,1269.27
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,798.0
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,562.0
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,301.38
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,723.48
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,514.57
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,0.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,0.0
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,769.95
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,1032.32
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,MALE,1300.59
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,BOTHSEX,1056.75
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,FEMALE,4500.0
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,5200.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,912.84
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,1120.96
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,677.16
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,1094.94
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,1196.82
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,747.03
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,906.02
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,987.32
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,687.89
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,656.92
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,MALE,5700.0
2017,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,1284.13
2018,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,1217.93
2019,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,1216.39
2020,SL_EMP_INJUR,Netherlands (Kingdom of the),_T,BOTHSEX,997.1
2015,SL_EMP_INJUR,New Zealand,_T,BOTHSEX,1200.0
2000,SL_EMP_INJUR,Norway,_T,BOTHSEX,1399.8
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,864.71
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,1044.88
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,916.31
2001,SL_EMP_INJUR,Norway,_T,BOTHSEX,1259.6
2002,SL_EMP_INJUR,Norway,_T,BOTHSEX,1179.0
2003,SL_EMP_INJUR,Norway,_T,BOTHSEX,1047.0
2004,SL_EMP_INJUR,Norway,_T,BOTHSEX,993.0
2005,SL_EMP_INJUR,Norway,_T,BOTHSEX,899.0
2006,SL_EMP_INJUR,Norway,_T,BOTHSEX,780.0
2007,SL_EMP_INJUR,Norway,_T,BOTHSEX,781.0
2008,SL_EMP_INJUR,Norway,_T,BOTHSEX,661.5
2009,SL_EMP_INJUR,Norway,NONMIG,MALE,2307.3
2009,SL_EMP_INJUR,Norway,NONMIG,FEMALE,1753.67
2009,SL_EMP_INJUR,Norway,_T,BOTHSEX,2067.64
2009,SL_EMP_INJUR,Norway,_T,FEMALE,1737.78
2009,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,2043.94
2009,SL_EMP_INJUR,Norway,_T,MALE,2364.07
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,776.27
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,614.55
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,994.31
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,831.52
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,0.0
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.0
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,645.85
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,0.0
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,632.83
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,999.45
2010,SL_EMP_INJUR,Norway,_T,BOTHSEX,1430.22
2010,SL_EMP_INJUR,Norway,NONMIG,MALE,1567.64
2010,SL_EMP_INJUR,Norway,NONMIG,FEMALE,1264.82
2010,SL_EMP_INJUR,Norway,_T,FEMALE,1247.86
2010,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,1427.62
2010,SL_EMP_INJUR,Norway,_T,MALE,1585.87
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,1.35
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,827.14
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.29
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,2.29
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,MALE,908.51
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,FEMALE,0.0
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,759.59
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,FEMALE,589.31
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,BOTHSEX,0.0
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,MALE,0.0
2016,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,721.87
2017,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,710.6
2011,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,674.96
2011,SL_EMP_INJUR,Norway,_T,FEMALE,116.29
2011,SL_EMP_INJUR,Norway,_T,BOTHSEX,682.66
2011,SL_EMP_INJUR,Norway,NONMIG,MALE,1196.08
2011,SL_EMP_INJUR,Norway,NONMIG,FEMALE,92.77
2011,SL_EMP_INJUR,Norway,_T,MALE,1188.17
2012,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,1786.49
2012,SL_EMP_INJUR,Norway,NONMIG,FEMALE,1637.3
2012,SL_EMP_INJUR,Norway,NONMIG,MALE,1919.37
2012,SL_EMP_INJUR,Norway,_T,MALE,1916.15
2012,SL_EMP_INJUR,Norway,_T,FEMALE,1592.56
2012,SL_EMP_INJUR,Norway,_T,BOTHSEX,1764.53
2018,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,_T,BOTHSEX,691.65
2009,SL_EMP_INJUR,Узбекистан,_T,FEMALE,22.2
2009,SL_EMP_INJUR,Узбекистан,_T,MALE,58.9
2009,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,50.0
2010,SL_EMP_INJUR,Узбекистан,_T,MALE,84.7
2010,SL_EMP_INJUR,Узбекистан,_T,FEMALE,51.8
2010,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,76.8
2011,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,40.1
2011,SL_EMP_INJUR,Узбекистан,_T,MALE,47.4
2011,SL_EMP_INJUR,Узбекистан,_T,FEMALE,17.1
2012,SL_EMP_INJUR,Узбекистан,_T,MALE,50.1
2012,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,55.1
2012,SL_EMP_INJUR,Узбекистан,_T,FEMALE,16.4
2013,SL_EMP_INJUR,Узбекистан,_T,FEMALE,15.0
2013,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,41.9
2013,SL_EMP_INJUR,Узбекистан,_T,MALE,49.9
2013,SL_EMP_INJUR,Norway,NONMIG,MALE,939.32
2013,SL_EMP_INJUR,Norway,_T,FEMALE,801.75
2013,SL_EMP_INJUR,Norway,NONMIG,FEMALE,811.52
2013,SL_EMP_INJUR,Norway,_T,MALE,944.19
2013,SL_EMP_INJUR,Norway,_T,BOTHSEX,876.84
2013,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,878.15
2014,SL_EMP_INJUR,Узбекистан,_T,MALE,53.7
2014,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,45.1
2014,SL_EMP_INJUR,Узбекистан,_T,FEMALE,15.3
2015,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,38.0
2015,SL_EMP_INJUR,Узбекистан,_T,MALE,44.0
2015,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,44.0
2015,SL_EMP_INJUR,Узбекистан,_T,FEMALE,17.0
2015,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,17.0
2014,SL_EMP_INJUR,Norway,_T,FEMALE,235.27
2014,SL_EMP_INJUR,Norway,NONMIG,FEMALE,183.65
2014,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,216.35
2014,SL_EMP_INJUR,Norway,_T,BOTHSEX,283.43
2014,SL_EMP_INJUR,Norway,_T,MALE,324.56
2014,SL_EMP_INJUR,Norway,NONMIG,MALE,245.04
2016,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,38.0
2016,SL_EMP_INJUR,Узбекистан,_T,MALE,44.0
2016,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,38.0
2016,SL_EMP_INJUR,Узбекистан,_T,FEMALE,16.0
2016,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,44.0
2016,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,16.0
2017,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,33.0
2017,SL_EMP_INJUR,Узбекистан,_T,MALE,36.0
2015,SL_EMP_INJUR,Norway,NONMIG,FEMALE,255.09
2015,SL_EMP_INJUR,Norway,NONMIG,MALE,345.44
2015,SL_EMP_INJUR,Norway,_T,BOTHSEX,397.78
2015,SL_EMP_INJUR,Norway,_T,MALE,459.3
2015,SL_EMP_INJUR,Norway,_T,FEMALE,327.58
2015,SL_EMP_INJUR,Norway,NONMIG,BOTHSEX,302.86
2017,SL_EMP_INJUR,Узбекистан,_T,FEMALE,18.0
2017,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,33.0
2017,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,36.0
2017,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,18.0
2018,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,34.0
2018,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,10.0
2018,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,34.0
2018,SL_EMP_INJUR,Узбекистан,_T,FEMALE,10.0
2018,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,41.0
2018,SL_EMP_INJUR,Узбекистан,_T,MALE,41.0
2019,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,36.0
2019,SL_EMP_INJUR,Узбекистан,_T,FEMALE,9.0
2019,SL_EMP_INJUR,Узбекистан,_T,MALE,43.0
2019,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,43.0
2019,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,36.0
2019,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,9.0
2020,SL_EMP_INJUR,Узбекистан,_T,FEMALE,3.9
2020,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,3.9
2020,SL_EMP_INJUR,Узбекистан,MIGPER,MALE,0.0
2020,SL_EMP_INJUR,Узбекистан,MIGPER,BOTHSEX,0.0
2020,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,10.2
2020,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,12.2
2020,SL_EMP_INJUR,Узбекистан,_T,MALE,12.2
2020,SL_EMP_INJUR,Узбекистан,MIGPER,FEMALE,0.0
2020,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,10.2
2021,SL_EMP_INJUR,Узбекистан,_T,BOTHSEX,27.3
2021,SL_EMP_INJUR,Узбекистан,NONMIG,FEMALE,12.6
2021,SL_EMP_INJUR,Узбекистан,_T,MALE,32.0
2021,SL_EMP_INJUR,Узбекистан,_T,FEMALE,12.6
2021,SL_EMP_INJUR,Узбекистан,NONMIG,MALE,32.0
2021,SL_EMP_INJUR,Узбекистан,NONMIG,BOTHSEX,27.3
2021,SL_EMP_INJUR,Узбекистан,MIGPER,MALE,0.0
2016,SL_EMP_INJUR,Norway,_T,BOTHSEX,373.85
2017,SL_EMP_INJUR,Norway,_T,BOTHSEX,361.36
2018,SL_EMP_INJUR,Norway,_T,BOTHSEX,372.49
2019,SL_EMP_INJUR,Norway,_T,BOTHSEX,326.94
2020,SL_EMP_INJUR,Norway,_T,BOTHSEX,341.59
2010,SL_EMP_INJUR,Poland,_T,BOTHSEX,701.87
2010,SL_EMP_INJUR,Poland,_T,MALE,933.05
2010,SL_EMP_INJUR,Poland,_T,FEMALE,446.47
2010,SL_EMP_INJUR,Poland,NONMIG,FEMALE,442.43
2010,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,684.75
2010,SL_EMP_INJUR,Poland,NONMIG,MALE,904.1
2011,SL_EMP_INJUR,Poland,NONMIG,MALE,659.63
2011,SL_EMP_INJUR,Poland,_T,BOTHSEX,543.96
2011,SL_EMP_INJUR,Poland,NONMIG,FEMALE,372.26
2011,SL_EMP_INJUR,Poland,_T,FEMALE,374.19
2011,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,530.64
2011,SL_EMP_INJUR,Poland,_T,MALE,682.16
2012,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,554.99
2012,SL_EMP_INJUR,Poland,_T,MALE,694.82
2012,SL_EMP_INJUR,Poland,_T,BOTHSEX,570.17
2012,SL_EMP_INJUR,Poland,NONMIG,FEMALE,415.33
2012,SL_EMP_INJUR,Poland,NONMIG,MALE,668.93
2012,SL_EMP_INJUR,Poland,_T,FEMALE,417.25
2013,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,498.89
2013,SL_EMP_INJUR,Poland,NONMIG,FEMALE,384.51
2013,SL_EMP_INJUR,Poland,NONMIG,MALE,593.29
2013,SL_EMP_INJUR,Poland,_T,BOTHSEX,512.23
2013,SL_EMP_INJUR,Poland,_T,MALE,615.93
2013,SL_EMP_INJUR,Poland,_T,FEMALE,386.43
2014,SL_EMP_INJUR,Poland,_T,MALE,608.35
2014,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,493.31
2014,SL_EMP_INJUR,Poland,NONMIG,FEMALE,381.42
2014,SL_EMP_INJUR,Poland,_T,FEMALE,383.41
2014,SL_EMP_INJUR,Poland,_T,BOTHSEX,507.02
2014,SL_EMP_INJUR,Poland,NONMIG,MALE,585.07
2015,SL_EMP_INJUR,Poland,NONMIG,BOTHSEX,496.34
2015,SL_EMP_INJUR,Poland,_T,MALE,589.3
2015,SL_EMP_INJUR,Poland,_T,BOTHSEX,509.09
2015,SL_EMP_INJUR,Poland,_T,FEMALE,410.55
2015,SL_EMP_INJUR,Poland,NONMIG,FEMALE,409.13
2015,SL_EMP_INJUR,Poland,NONMIG,MALE,567.39
2016,SL_EMP_INJUR,Poland,_T,BOTHSEX,532.04
