Year,SeriesCode,Страна ,Location,Value
2013,SH_SAN_SAFE,North Macedonia,RURAL,17.41772
2014,SH_SAN_SAFE,North Macedonia,ALLAREA,12.54328
2014,SH_SAN_SAFE,North Macedonia,RURAL,17.48532
2014,SH_SAN_SAFE,North Macedonia,URBAN,8.85807
2015,SH_SAN_SAFE,North Macedonia,ALLAREA,12.48559
2015,SH_SAN_SAFE,North Macedonia,RURAL,17.55291
2015,SH_SAN_SAFE,North Macedonia,URBAN,8.72605
2016,SH_SAN_SAFE,North Macedonia,URBAN,8.59333
2016,SH_SAN_SAFE,North Macedonia,RURAL,17.62051
2016,SH_SAN_SAFE,North Macedonia,ALLAREA,12.42419
2017,SH_SAN_SAFE,North Macedonia,RURAL,17.68812
2017,SH_SAN_SAFE,North Macedonia,ALLAREA,12.359
2017,SH_SAN_SAFE,North Macedonia,URBAN,8.45989
2018,SH_SAN_SAFE,North Macedonia,RURAL,17.75573
2018,SH_SAN_SAFE,North Macedonia,ALLAREA,12.20574
2018,SH_SAN_SAFE,North Macedonia,URBAN,8.18067
2019,SH_SAN_SAFE,North Macedonia,RURAL,17.82334
2019,SH_SAN_SAFE,North Macedonia,ALLAREA,12.19233
2019,SH_SAN_SAFE,North Macedonia,URBAN,8.1494
2020,SH_SAN_SAFE,North Macedonia,URBAN,8.16823
2020,SH_SAN_SAFE,North Macedonia,RURAL,17.89096
2020,SH_SAN_SAFE,North Macedonia,ALLAREA,12.20491
2021,SH_SAN_SAFE,North Macedonia,ALLAREA,12.2143
2021,SH_SAN_SAFE,North Macedonia,RURAL,17.95859
2021,SH_SAN_SAFE,North Macedonia,URBAN,8.18706
2002,SH_SAN_SAFE,Armenia,URBAN,5.90333
2003,SH_SAN_SAFE,Armenia,URBAN,5.55688
2003,SH_SAN_SAFE,Armenia,ALLAREA,14.36556
2004,SH_SAN_SAFE,Armenia,ALLAREA,14.18851
2004,SH_SAN_SAFE,Armenia,URBAN,5.20159
2005,SH_SAN_SAFE,Armenia,ALLAREA,14.01107
2005,SH_SAN_SAFE,Armenia,URBAN,4.84379
2006,SH_SAN_SAFE,Armenia,ALLAREA,13.81329
2006,SH_SAN_SAFE,Armenia,URBAN,4.48348
2007,SH_SAN_SAFE,Armenia,ALLAREA,13.59097
2008,SH_SAN_SAFE,Montenegro,RURAL,33.37529
2008,SH_SAN_SAFE,Montenegro,ALLAREA,28.55996
2009,SH_SAN_SAFE,Montenegro,ALLAREA,30.826
2009,SH_SAN_SAFE,Montenegro,URBAN,28.82535
2009,SH_SAN_SAFE,Montenegro,RURAL,34.35324
2010,SH_SAN_SAFE,Montenegro,ALLAREA,33.06549
2010,SH_SAN_SAFE,Montenegro,RURAL,35.28103
2010,SH_SAN_SAFE,Montenegro,URBAN,31.8268
2011,SH_SAN_SAFE,Montenegro,ALLAREA,35.27822
2011,SH_SAN_SAFE,Montenegro,URBAN,34.79323
2022,SH_SAN_SAFE,North Macedonia,RURAL,17.95859
2022,SH_SAN_SAFE,North Macedonia,ALLAREA,12.18185
2022,SH_SAN_SAFE,North Macedonia,URBAN,8.18706
2000,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.73614
2000,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2000,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2001,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2001,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.7415
2001,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2002,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2020,SH_SAN_SAFE,Georgia,ALLAREA,25.11743
2021,SH_SAN_SAFE,Georgia,URBAN,14.24453
2021,SH_SAN_SAFE,Georgia,RURAL,39.93228
2021,SH_SAN_SAFE,Georgia,ALLAREA,24.55251
2022,SH_SAN_SAFE,Georgia,ALLAREA,24.07785
2022,SH_SAN_SAFE,Georgia,RURAL,39.16789
2022,SH_SAN_SAFE,Georgia,URBAN,14.14171
2000,SH_SAN_SAFE,Germany,RURAL,90.63955
2000,SH_SAN_SAFE,Germany,URBAN,97.62809
2000,SH_SAN_SAFE,Germany,ALLAREA,95.87851
2011,SH_SAN_SAFE,Montenegro,RURAL,36.15833
2012,SH_SAN_SAFE,Montenegro,ALLAREA,37.46407
2012,SH_SAN_SAFE,Montenegro,RURAL,36.9848
2012,SH_SAN_SAFE,Montenegro,URBAN,37.72438
2013,SH_SAN_SAFE,Montenegro,ALLAREA,39.62295
2013,SH_SAN_SAFE,Montenegro,URBAN,40.62
2013,SH_SAN_SAFE,Montenegro,RURAL,37.7601
2014,SH_SAN_SAFE,Montenegro,ALLAREA,41.7548
2014,SH_SAN_SAFE,Montenegro,URBAN,43.47985
2014,SH_SAN_SAFE,Montenegro,RURAL,38.4839
2002,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.75741
2002,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2003,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.7731
2003,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2003,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2004,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2004,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2004,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.78868
2005,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2001,SH_SAN_SAFE,Germany,URBAN,97.62809
2001,SH_SAN_SAFE,Germany,ALLAREA,95.89283
2001,SH_SAN_SAFE,Germany,RURAL,90.63955
2002,SH_SAN_SAFE,Germany,ALLAREA,95.90709
2002,SH_SAN_SAFE,Germany,RURAL,90.63955
2002,SH_SAN_SAFE,Germany,URBAN,97.62809
2003,SH_SAN_SAFE,Germany,ALLAREA,95.92128
2003,SH_SAN_SAFE,Germany,RURAL,90.63955
2003,SH_SAN_SAFE,Germany,URBAN,97.62809
2004,SH_SAN_SAFE,Germany,RURAL,90.68981
2015,SH_SAN_SAFE,Montenegro,ALLAREA,43.85956
2015,SH_SAN_SAFE,Montenegro,URBAN,46.30369
2015,SH_SAN_SAFE,Montenegro,RURAL,39.15586
2016,SH_SAN_SAFE,Montenegro,URBAN,49.09126
2016,SH_SAN_SAFE,Montenegro,RURAL,39.77563
2016,SH_SAN_SAFE,Montenegro,ALLAREA,45.93708
2017,SH_SAN_SAFE,Montenegro,RURAL,40.3429
2017,SH_SAN_SAFE,Montenegro,ALLAREA,47.98737
2017,SH_SAN_SAFE,Montenegro,URBAN,51.84233
2018,SH_SAN_SAFE,Montenegro,URBAN,54.55237
2005,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.80406
2005,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2006,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.50986
2006,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.88331
2006,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.81931
2007,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.84524
2007,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.51999
2007,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.89437
2008,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.53012
2018,SH_SAN_SAFE,Montenegro,RURAL,40.8573
2018,SH_SAN_SAFE,Montenegro,ALLAREA,50.00739
2019,SH_SAN_SAFE,Montenegro,RURAL,41.31852
2019,SH_SAN_SAFE,Montenegro,URBAN,56.82465
2019,SH_SAN_SAFE,Montenegro,ALLAREA,51.73089
2020,SH_SAN_SAFE,Montenegro,ALLAREA,53.4151
2020,SH_SAN_SAFE,Montenegro,RURAL,41.70282
2020,SH_SAN_SAFE,Montenegro,URBAN,59.05743
2021,SH_SAN_SAFE,Montenegro,URBAN,61.57929
2021,SH_SAN_SAFE,Montenegro,RURAL,42.377
2004,SH_SAN_SAFE,Germany,ALLAREA,95.9902
2004,SH_SAN_SAFE,Germany,URBAN,97.68435
2005,SH_SAN_SAFE,Germany,RURAL,90.74007
2005,SH_SAN_SAFE,Germany,URBAN,97.74062
2005,SH_SAN_SAFE,Germany,ALLAREA,96.05909
2006,SH_SAN_SAFE,Germany,URBAN,97.79688
2006,SH_SAN_SAFE,Germany,RURAL,90.79033
2006,SH_SAN_SAFE,Germany,ALLAREA,96.12785
2007,SH_SAN_SAFE,Germany,ALLAREA,96.19664
2007,SH_SAN_SAFE,Germany,RURAL,90.84059
2007,SH_SAN_SAFE,Armenia,URBAN,4.12067
2008,SH_SAN_SAFE,Armenia,ALLAREA,13.3673
2008,SH_SAN_SAFE,Armenia,URBAN,3.75536
2009,SH_SAN_SAFE,Armenia,URBAN,3.38753
2009,SH_SAN_SAFE,Armenia,ALLAREA,13.14279
2010,SH_SAN_SAFE,Armenia,ALLAREA,12.9172
2010,SH_SAN_SAFE,Armenia,URBAN,3.01721
2011,SH_SAN_SAFE,Armenia,ALLAREA,12.69054
2011,SH_SAN_SAFE,Armenia,URBAN,2.64437
2012,SH_SAN_SAFE,Armenia,URBAN,2.26903
2008,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.87106
2008,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.90543
2009,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.89667
2009,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.91648
2009,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.54025
2010,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.92212
2010,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.55038
2010,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.92754
2011,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9386
2011,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.56051
2011,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.94741
2012,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.94966
2012,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.97267
2012,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57065
2013,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2013,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2013,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,97.99297
2014,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2014,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.00712
2014,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2015,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2015,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.02116
2015,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2016,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2016,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2016,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.03514
2017,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.04897
2012,SH_SAN_SAFE,Armenia,ALLAREA,12.4628
2013,SH_SAN_SAFE,Armenia,ALLAREA,12.22731
2013,SH_SAN_SAFE,Armenia,URBAN,1.89119
2014,SH_SAN_SAFE,Armenia,ALLAREA,11.98383
2014,SH_SAN_SAFE,Armenia,URBAN,1.51084
2015,SH_SAN_SAFE,Armenia,URBAN,1.12798
2015,SH_SAN_SAFE,Armenia,ALLAREA,11.73186
2016,SH_SAN_SAFE,Armenia,URBAN,0.7416
2016,SH_SAN_SAFE,Armenia,ALLAREA,11.46074
2017,SH_SAN_SAFE,Armenia,ALLAREA,11.16768
2021,SH_SAN_SAFE,Montenegro,ALLAREA,55.40115
2022,SH_SAN_SAFE,Montenegro,URBAN,64.10116
2022,SH_SAN_SAFE,Montenegro,RURAL,43.05118
2022,SH_SAN_SAFE,Montenegro,ALLAREA,57.39968
2000,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.4207
2000,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.44691
2000,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44082
2001,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44109
2001,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.44691
2001,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.4207
2007,SH_SAN_SAFE,Germany,URBAN,97.85315
2008,SH_SAN_SAFE,Germany,RURAL,90.89085
2008,SH_SAN_SAFE,Germany,URBAN,97.90941
2008,SH_SAN_SAFE,Germany,ALLAREA,96.26531
2009,SH_SAN_SAFE,Germany,URBAN,97.96568
2009,SH_SAN_SAFE,Germany,RURAL,90.94111
2009,SH_SAN_SAFE,Germany,ALLAREA,96.33394
2010,SH_SAN_SAFE,Germany,ALLAREA,96.40252
2010,SH_SAN_SAFE,Germany,URBAN,98.02194
2010,SH_SAN_SAFE,Germany,RURAL,90.99136
2017,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2017,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2018,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.06269
2018,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2018,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2019,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2019,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2019,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.07635
2020,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2002,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.42038
2002,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44136
2002,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.44691
2003,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44163
2003,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.44691
2003,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.42006
2004,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44517
2004,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4502
2004,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.423
2005,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.44871
2017,SH_SAN_SAFE,Armenia,URBAN,0.35313
2018,SH_SAN_SAFE,Armenia,ALLAREA,10.92667
2018,SH_SAN_SAFE,Armenia,URBAN,0.05999
2019,SH_SAN_SAFE,Armenia,ALLAREA,10.86277
2019,SH_SAN_SAFE,Armenia,URBAN,0.0
2020,SH_SAN_SAFE,Armenia,ALLAREA,10.8295
2020,SH_SAN_SAFE,Armenia,URBAN,0.0
2021,SH_SAN_SAFE,Armenia,ALLAREA,10.79483
2021,SH_SAN_SAFE,Armenia,URBAN,0.0
2022,SH_SAN_SAFE,Armenia,URBAN,0.0
2020,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2020,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.08986
2021,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.10325
2021,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2021,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2022,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,URBAN,98.9558
2022,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,RURAL,93.57627
2022,SH_SAN_SAFE,United Kingdom of Great Britain and Northern Ireland,ALLAREA,98.11648
2000,SH_SAN_SAFE,Узбекистан,URBAN,66.06338
2011,SH_SAN_SAFE,Germany,RURAL,91.04162
2011,SH_SAN_SAFE,Germany,ALLAREA,96.47105
2011,SH_SAN_SAFE,Germany,URBAN,98.07821
2012,SH_SAN_SAFE,Germany,RURAL,91.09188
2012,SH_SAN_SAFE,Germany,URBAN,98.13447
2012,SH_SAN_SAFE,Germany,ALLAREA,96.52665
2013,SH_SAN_SAFE,Germany,ALLAREA,96.58225
2013,SH_SAN_SAFE,Germany,RURAL,91.14214
2013,SH_SAN_SAFE,Germany,URBAN,98.19074
2014,SH_SAN_SAFE,Germany,ALLAREA,96.63785
2005,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4535
2005,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.42593
2006,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.45223
2006,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4568
2006,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.42887
2007,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.45573
2007,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.4318
2007,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4601
2008,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.45922
2008,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4634
2000,SH_SAN_SAFE,Узбекистан,RURAL,81.10567
2000,SH_SAN_SAFE,Узбекистан,ALLAREA,74.16727
2001,SH_SAN_SAFE,Узбекистан,URBAN,65.92441
2001,SH_SAN_SAFE,Узбекистан,RURAL,81.36339
2001,SH_SAN_SAFE,Узбекистан,ALLAREA,74.1679
2002,SH_SAN_SAFE,Узбекистан,ALLAREA,74.15045
2002,SH_SAN_SAFE,Узбекистан,URBAN,65.78545
2002,SH_SAN_SAFE,Узбекистан,RURAL,81.59473
2003,SH_SAN_SAFE,Узбекистан,ALLAREA,74.12574
2003,SH_SAN_SAFE,Узбекистан,URBAN,65.64648
2014,SH_SAN_SAFE,Germany,RURAL,91.1924
2014,SH_SAN_SAFE,Germany,URBAN,98.247
2015,SH_SAN_SAFE,Germany,ALLAREA,96.69345
2015,SH_SAN_SAFE,Germany,URBAN,98.30327
2015,SH_SAN_SAFE,Germany,RURAL,91.24266
2016,SH_SAN_SAFE,Germany,ALLAREA,96.75004
2016,SH_SAN_SAFE,Germany,RURAL,91.29292
2016,SH_SAN_SAFE,Germany,URBAN,98.35953
2017,SH_SAN_SAFE,Germany,ALLAREA,96.80756
2017,SH_SAN_SAFE,Germany,RURAL,91.34318
2022,SH_SAN_SAFE,Armenia,ALLAREA,10.75311
2000,SH_SAN_SAFE,Belgium,ALLAREA,68.65744
2001,SH_SAN_SAFE,Belgium,ALLAREA,68.65752
2002,SH_SAN_SAFE,Belgium,ALLAREA,68.6576
2003,SH_SAN_SAFE,Belgium,ALLAREA,68.65768
2004,SH_SAN_SAFE,Belgium,ALLAREA,69.94577
2005,SH_SAN_SAFE,Belgium,ALLAREA,71.24562
2006,SH_SAN_SAFE,Belgium,ALLAREA,72.55721
2007,SH_SAN_SAFE,Belgium,ALLAREA,73.88055
2008,SH_SAN_SAFE,Belgium,ALLAREA,75.21564
2003,SH_SAN_SAFE,Узбекистан,RURAL,81.81932
2004,SH_SAN_SAFE,Узбекистан,ALLAREA,74.09751
2004,SH_SAN_SAFE,Узбекистан,RURAL,82.04392
2004,SH_SAN_SAFE,Узбекистан,URBAN,65.50752
2005,SH_SAN_SAFE,Узбекистан,URBAN,65.38914
2005,SH_SAN_SAFE,Узбекистан,ALLAREA,74.07088
2005,SH_SAN_SAFE,Узбекистан,RURAL,82.25901
2006,SH_SAN_SAFE,Узбекистан,URBAN,65.27077
2006,SH_SAN_SAFE,Узбекистан,ALLAREA,74.04085
2006,SH_SAN_SAFE,Узбекистан,RURAL,82.47409
2007,SH_SAN_SAFE,Узбекистан,RURAL,82.68918
2007,SH_SAN_SAFE,Узбекистан,ALLAREA,74.0076
2007,SH_SAN_SAFE,Узбекистан,URBAN,65.15239
2008,SH_SAN_SAFE,Узбекистан,ALLAREA,73.97111
2008,SH_SAN_SAFE,Узбекистан,RURAL,82.90427
2008,SH_SAN_SAFE,Узбекистан,URBAN,65.03402
2009,SH_SAN_SAFE,Узбекистан,ALLAREA,73.93158
2009,SH_SAN_SAFE,Узбекистан,RURAL,83.11936
2009,SH_SAN_SAFE,Узбекистан,URBAN,64.91564
2010,SH_SAN_SAFE,Узбекистан,ALLAREA,73.88864
2008,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.43474
2009,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.43768
2009,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.4667
2009,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.46272
2010,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.44061
2010,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.46621
2010,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.46999
2011,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.46969
2011,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.44355
2011,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.47329
2009,SH_SAN_SAFE,Belgium,ALLAREA,76.77413
2010,SH_SAN_SAFE,Belgium,ALLAREA,78.36242
2011,SH_SAN_SAFE,Belgium,ALLAREA,79.96244
2012,SH_SAN_SAFE,Belgium,ALLAREA,81.57423
2013,SH_SAN_SAFE,Belgium,ALLAREA,83.19775
2014,SH_SAN_SAFE,Belgium,ALLAREA,84.83304
2015,SH_SAN_SAFE,Belgium,ALLAREA,86.48007
2016,SH_SAN_SAFE,Belgium,ALLAREA,88.13886
2017,SH_SAN_SAFE,Belgium,ALLAREA,89.80939
2018,SH_SAN_SAFE,Belgium,ALLAREA,91.49167
2017,SH_SAN_SAFE,Germany,URBAN,98.4158
2018,SH_SAN_SAFE,Germany,RURAL,91.39344
2018,SH_SAN_SAFE,Germany,ALLAREA,96.86607
2018,SH_SAN_SAFE,Germany,URBAN,98.47206
2019,SH_SAN_SAFE,Germany,RURAL,91.39344
2019,SH_SAN_SAFE,Germany,ALLAREA,96.8706
2019,SH_SAN_SAFE,Germany,URBAN,98.47206
2020,SH_SAN_SAFE,Germany,URBAN,98.47206
2020,SH_SAN_SAFE,Germany,ALLAREA,96.87605
2020,SH_SAN_SAFE,Germany,RURAL,91.39344
2010,SH_SAN_SAFE,Узбекистан,RURAL,83.33445
2010,SH_SAN_SAFE,Узбекистан,URBAN,64.79727
2011,SH_SAN_SAFE,Узбекистан,RURAL,83.54954
2011,SH_SAN_SAFE,Узбекистан,ALLAREA,73.8972
2011,SH_SAN_SAFE,Узбекистан,URBAN,64.6789
2012,SH_SAN_SAFE,Узбекистан,URBAN,64.56052
2012,SH_SAN_SAFE,Узбекистан,ALLAREA,73.96093
2012,SH_SAN_SAFE,Узбекистан,RURAL,83.76462
2013,SH_SAN_SAFE,Узбекистан,ALLAREA,74.02532
2013,SH_SAN_SAFE,Узбекистан,URBAN,64.44215
2013,SH_SAN_SAFE,Узбекистан,RURAL,83.97971
2014,SH_SAN_SAFE,Узбекистан,ALLAREA,74.09038
2014,SH_SAN_SAFE,Узбекистан,URBAN,64.32377
2014,SH_SAN_SAFE,Узбекистан,RURAL,84.1948
2015,SH_SAN_SAFE,Узбекистан,URBAN,64.2054
2015,SH_SAN_SAFE,Узбекистан,RURAL,84.40989
2015,SH_SAN_SAFE,Узбекистан,ALLAREA,74.15611
2016,SH_SAN_SAFE,Узбекистан,URBAN,64.08702
2016,SH_SAN_SAFE,Узбекистан,ALLAREA,74.2225
2016,SH_SAN_SAFE,Узбекистан,RURAL,84.62498
2017,SH_SAN_SAFE,Узбекистан,ALLAREA,74.28956
2017,SH_SAN_SAFE,Узбекистан,RURAL,84.84007
2017,SH_SAN_SAFE,Узбекистан,URBAN,63.96865
2018,SH_SAN_SAFE,Узбекистан,RURAL,85.05516
2018,SH_SAN_SAFE,Узбекистан,ALLAREA,74.35136
2018,SH_SAN_SAFE,Узбекистан,URBAN,63.85027
2019,SH_SAN_SAFE,Узбекистан,RURAL,85.27024
2019,SH_SAN_SAFE,Узбекистан,ALLAREA,74.40781
2019,SH_SAN_SAFE,Узбекистан,URBAN,63.7319
2020,SH_SAN_SAFE,Узбекистан,RURAL,85.48533
2012,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.47316
2012,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.44648
2012,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.47659
2013,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.47659
2013,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.47989
2013,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.44942
2014,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.48001
2014,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.48319
2014,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.45236
2015,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.48649
2021,SH_SAN_SAFE,Germany,ALLAREA,96.88249
2021,SH_SAN_SAFE,Germany,RURAL,91.39344
2021,SH_SAN_SAFE,Germany,URBAN,98.47206
2022,SH_SAN_SAFE,Germany,ALLAREA,96.88985
2022,SH_SAN_SAFE,Germany,RURAL,91.39344
2022,SH_SAN_SAFE,Germany,URBAN,98.47206
2000,SH_SAN_SAFE,Greece,ALLAREA,77.10524
2000,SH_SAN_SAFE,Greece,URBAN,85.38702
2001,SH_SAN_SAFE,Greece,ALLAREA,77.76414
2001,SH_SAN_SAFE,Greece,URBAN,85.94172
2015,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.45529
2015,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.48342
2016,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.48978
2016,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.45823
2016,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.48683
2017,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.46116
2017,SH_SAN_SAFE,Netherlands (Kingdom of the),URBAN,97.49308
2017,SH_SAN_SAFE,Netherlands (Kingdom of the),ALLAREA,97.49024
2018,SH_SAN_SAFE,Netherlands (Kingdom of the),RURAL,97.46442
