Year,SeriesCode,Страна ,Age,Freq,Location,Sex,Type of speed,Value
2012,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,5.21366
2012,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,5.10622
2013,IT_NET_BBND,Republic of Moldova,,,,,ANYS,13.73812
2013,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,6.65754
2013,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,5.35139
2013,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,1.66201
2014,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,1.22333
2014,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,9.08617
2014,IT_NET_BBND,Republic of Moldova,,,,,ANYS,15.25296
2014,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,4.89232
2015,IT_NET_BBND,Republic of Moldova,,,,,ANYS,16.30545
2015,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,13.61587
2015,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,1.60341
2015,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.71377
2016,IT_NET_BBND,Republic of Moldova,,,,,ANYS,17.28315
2016,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,15.53122
2016,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,1.01308
2009,IT_NET_BBND,Romania,,,,,10MBPS,7.52456
2009,IT_NET_BBND,Romania,,,,,ANYS,13.74258
2010,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.09835
2010,IT_NET_BBND,Romania,,,,,2MT10MBPS,5.75357
2010,IT_NET_BBND,Romania,,,,,10MBPS,8.90082
2010,IT_NET_BBND,Romania,,,,,ANYS,14.75569
2011,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.31651
2011,IT_NET_BBND,Romania,,,,,2MT10MBPS,5.27688
2011,IT_NET_BBND,Romania,,,,,10MBPS,10.54387
2021,IT_NET_BBND,United Kingdom of Great Britain and Northern Ireland,,,,,ANYS,41.22814
2021,IT_NET_BBND,United Kingdom of Great Britain and Northern Ireland,,,,,10MBPS,40.77736
2021,IT_NET_BBND,United Kingdom of Great Britain and Northern Ireland,,,,,2MT10MBPS,0.45079
2021,IT_NET_BBND,United Kingdom of Great Britain and Northern Ireland,,,,,256KT2MBPS,0.0
2003,IT_NET_BBND,Узбекистан,,,,,ANYS,0.01064
2004,IT_NET_BBND,Узбекистан,,,,,ANYS,0.02102
2005,IT_NET_BBND,Узбекистан,,,,,ANYS,0.03113
2006,IT_NET_BBND,Узбекистан,,,,,ANYS,0.03208
2007,IT_NET_BBND,Узбекистан,,,,,ANYS,0.07023
2008,IT_NET_BBND,Узбекистан,,,,,ANYS,0.23789
2009,IT_NET_BBND,Узбекистан,,,,,ANYS,0.31502
2010,IT_NET_BBND,Узбекистан,,,,,ANYS,0.41238
2011,IT_NET_BBND,Узбекистан,,,,,ANYS,0.50851
2012,IT_NET_BBND,Узбекистан,,,,,ANYS,0.74763
2012,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,0.04678
2012,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,0.67426
2013,IT_NET_BBND,Узбекистан,,,,,ANYS,1.02225
2014,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,1.59633
2016,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.73886
2017,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,16.51344
2017,IT_NET_BBND,Republic of Moldova,,,,,ANYS,18.37223
2017,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.67106
2017,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,0.82537
2018,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.60032
2018,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,0.26621
2018,IT_NET_BBND,Republic of Moldova,,,,,ANYS,19.83346
2018,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,18.96693
2014,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,0.17429
2014,IT_NET_BBND,Узбекистан,,,,,10MBPS,0.00457
2014,IT_NET_BBND,Узбекистан,,,,,ANYS,2.69472
2015,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,5.23439
2015,IT_NET_BBND,Узбекистан,,,,,ANYS,5.77648
2015,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,0.52707
2015,IT_NET_BBND,Узбекистан,,,,,10MBPS,0.01502
2016,IT_NET_BBND,Узбекистан,,,,,ANYS,8.73147
2016,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,4.88537
2019,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,20.83479
2019,IT_NET_BBND,Republic of Moldova,,,,,ANYS,21.56398
2019,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.48133
2019,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,0.24785
2020,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,0.23239
2020,IT_NET_BBND,Republic of Moldova,,,,,ANYS,23.30751
2020,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,22.69886
2020,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.37626
2021,IT_NET_BBND,Republic of Moldova,,,,,ANYS,24.90059
2016,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,3.06574
2016,IT_NET_BBND,Узбекистан,,,,,10MBPS,0.78036
2017,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,5.82025
2017,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,3.64805
2017,IT_NET_BBND,Узбекистан,,,,,10MBPS,0.92154
2017,IT_NET_BBND,Узбекистан,,,,,ANYS,10.3933
2018,IT_NET_BBND,Узбекистан,,,,,ANYS,12.70743
2018,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,3.68515
2018,IT_NET_BBND,Узбекистан,,,,,10MBPS,1.6246
2021,IT_NET_BBND,Republic of Moldova,,,,,10MBPS,24.4317
2021,IT_NET_BBND,Republic of Moldova,,,,,256KT2MBPS,0.27111
2021,IT_NET_BBND,Republic of Moldova,,,,,2MT10MBPS,0.19778
2005,IT_NET_BBND,Montenegro,,,,,ANYS,1.21114
2007,IT_NET_BBND,Montenegro,,,,,ANYS,2.82503
2008,IT_NET_BBND,Montenegro,,,,,ANYS,6.29472
2009,IT_NET_BBND,Montenegro,,,,,ANYS,9.39967
2010,IT_NET_BBND,Montenegro,,,,,ANYS,10.2473
2011,IT_NET_BBND,Montenegro,,,,,ANYS,10.24268
2018,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,7.11616
2019,IT_NET_BBND,Узбекистан,,,,,10MBPS,0.95285
2019,IT_NET_BBND,Узбекистан,,,,,ANYS,10.55151
2019,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,5.64162
2019,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,2.83968
2020,IT_NET_BBND,Узбекистан,,,,,10MBPS,3.9973
2020,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,0.43027
2020,IT_NET_BBND,Узбекистан,,,,,ANYS,15.8352
2020,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,9.45196
2012,IT_NET_BBND,Montenegro,,,,,ANYS,13.86429
2013,IT_NET_BBND,Montenegro,,,,,ANYS,15.09924
2014,IT_NET_BBND,Montenegro,,,,,10MBPS,1.4982
2014,IT_NET_BBND,Montenegro,,,,,ANYS,16.37458
2014,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,9.21891
2014,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,5.65747
2015,IT_NET_BBND,Montenegro,,,,,10MBPS,1.82975
2015,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,10.79143
2015,IT_NET_BBND,Montenegro,,,,,ANYS,17.72871
2015,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,5.10753
2016,IT_NET_BBND,Montenegro,,,,,ANYS,18.13588
2016,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,9.46935
2016,IT_NET_BBND,Montenegro,,,,,10MBPS,5.58866
2016,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,3.07786
2017,IT_NET_BBND,Montenegro,,,,,10MBPS,11.24569
2017,IT_NET_BBND,Montenegro,,,,,ANYS,21.72956
2017,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,8.75706
2017,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,1.72681
2018,IT_NET_BBND,Montenegro,,,,,ANYS,25.18453
2018,IT_NET_BBND,Montenegro,,,,,10MBPS,18.97079
2018,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,5.29919
2018,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,0.91455
2019,IT_NET_BBND,Montenegro,,,,,ANYS,28.36011
2019,IT_NET_BBND,Montenegro,,,,,10MBPS,22.22016
2019,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,5.7099
2019,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,0.43005
2020,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,0.41014
2011,IT_NET_BBND,Romania,,,,,ANYS,16.23691
2012,IT_NET_BBND,Romania,,,,,ANYS,17.58613
2012,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.29796
2012,IT_NET_BBND,Romania,,,,,2MT10MBPS,4.30052
2012,IT_NET_BBND,Romania,,,,,10MBPS,12.87175
2013,IT_NET_BBND,Romania,,,,,10MBPS,15.04494
2013,IT_NET_BBND,Romania,,,,,ANYS,18.8885
2013,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.21927
2013,IT_NET_BBND,Romania,,,,,2MT10MBPS,3.46846
2014,IT_NET_BBND,Greece,,,,,2MT10MBPS,7.23284
2015,IT_NET_BBND,Greece,,,,,ANYS,31.82334
2015,IT_NET_BBND,Greece,,,,,10MBPS,25.89095
2015,IT_NET_BBND,Greece,,,,,2MT10MBPS,5.34327
2015,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.00367
2016,IT_NET_BBND,Greece,,,,,10MBPS,29.56305
2016,IT_NET_BBND,Greece,,,,,2MT10MBPS,4.06204
2016,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.00389
2016,IT_NET_BBND,Greece,,,,,ANYS,33.62898
2014,IT_NET_BBND,Romania,,,,,2MT10MBPS,3.08784
2014,IT_NET_BBND,Romania,,,,,ANYS,20.08613
2014,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.16003
2014,IT_NET_BBND,Romania,,,,,10MBPS,16.83559
2015,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.15355
2015,IT_NET_BBND,Romania,,,,,2MT10MBPS,2.74438
2015,IT_NET_BBND,Romania,,,,,10MBPS,18.51328
2015,IT_NET_BBND,Romania,,,,,ANYS,21.41121
2016,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.1288
2016,IT_NET_BBND,Romania,,,,,2MT10MBPS,2.32349
2016,IT_NET_BBND,Romania,,,,,ANYS,22.4747
2016,IT_NET_BBND,Romania,,,,,10MBPS,20.02241
2017,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.12852
2017,IT_NET_BBND,Romania,,,,,2MT10MBPS,1.94823
2017,IT_NET_BBND,Romania,,,,,10MBPS,22.06061
2017,IT_NET_BBND,Romania,,,,,ANYS,24.13735
2018,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.09747
2018,IT_NET_BBND,Romania,,,,,2MT10MBPS,1.75509
2017,IT_NET_BBND,Greece,,,,,ANYS,35.33658
2017,IT_NET_BBND,Greece,,,,,10MBPS,32.71506
2017,IT_NET_BBND,Greece,,,,,2MT10MBPS,2.61803
2017,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.00344
2018,IT_NET_BBND,Greece,,,,,ANYS,37.25913
2018,IT_NET_BBND,Greece,,,,,2MT10MBPS,1.6221
2018,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.00359
2018,IT_NET_BBND,Greece,,,,,10MBPS,35.63344
2019,IT_NET_BBND,Greece,,,,,10MBPS,38.74537
2019,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.0032
2019,IT_NET_BBND,Greece,,,,,2MT10MBPS,0.14181
2019,IT_NET_BBND,Greece,,,,,ANYS,38.88092
2020,IT_NET_BBND,Greece,,,,,ANYS,40.49593
2020,IT_NET_BBND,Greece,,,,,10MBPS,40.39945
2020,IT_NET_BBND,Greece,,,,,2MT10MBPS,0.09378
2020,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.0027
2021,IT_NET_BBND,Greece,,,,,ANYS,42.45989
2021,IT_NET_BBND,Greece,,,,,10MBPS,42.37487
2018,IT_NET_BBND,Romania,,,,,10MBPS,24.10586
2018,IT_NET_BBND,Romania,,,,,ANYS,25.95841
2019,IT_NET_BBND,Romania,,,,,2MT10MBPS,1.20667
2019,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.07716
2019,IT_NET_BBND,Romania,,,,,10MBPS,25.74531
2019,IT_NET_BBND,Romania,,,,,ANYS,27.02914
2020,IT_NET_BBND,Romania,,,,,ANYS,29.23934
2020,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.04883
2020,IT_NET_BBND,Romania,,,,,2MT10MBPS,0.87816
2020,IT_NET_BBND,Romania,,,,,10MBPS,28.31235
2021,IT_NET_BBND,Romania,,,,,256KT2MBPS,0.0747
2021,IT_NET_BBND,Romania,,,,,2MT10MBPS,0.6213
2021,IT_NET_BBND,Romania,,,,,10MBPS,30.85731
2021,IT_NET_BBND,Romania,,,,,ANYS,31.55331
2005,IT_NET_BBND,Serbia,,,,,ANYS,0.44796
2006,IT_NET_BBND,Serbia,,,,,ANYS,1.63755
2007,IT_NET_BBND,Serbia,,,,,ANYS,4.4045
2008,IT_NET_BBND,Serbia,,,,,ANYS,6.21193
2009,IT_NET_BBND,Serbia,,,,,ANYS,8.06268
2010,IT_NET_BBND,Serbia,,,,,256KT2MBPS,7.2307
2010,IT_NET_BBND,Serbia,,,,,ANYS,11.79568
2010,IT_NET_BBND,Serbia,,,,,10MBPS,0.06246
2010,IT_NET_BBND,Serbia,,,,,2MT10MBPS,2.11022
2011,IT_NET_BBND,Serbia,,,,,256KT2MBPS,6.52958
2011,IT_NET_BBND,Serbia,,,,,ANYS,13.44227
2011,IT_NET_BBND,Serbia,,,,,2MT10MBPS,4.80399
2011,IT_NET_BBND,Serbia,,,,,10MBPS,0.00427
2012,IT_NET_BBND,Serbia,,,,,256KT2MBPS,4.5387
2012,IT_NET_BBND,Serbia,,,,,ANYS,14.81052
2012,IT_NET_BBND,Serbia,,,,,2MT10MBPS,7.63482
2012,IT_NET_BBND,Serbia,,,,,10MBPS,0.33567
2013,IT_NET_BBND,Serbia,,,,,ANYS,16.41636
2013,IT_NET_BBND,Serbia,,,,,10MBPS,2.44785
2013,IT_NET_BBND,Serbia,,,,,2MT10MBPS,10.09738
2013,IT_NET_BBND,Serbia,,,,,256KT2MBPS,2.75381
2014,IT_NET_BBND,Serbia,,,,,2MT10MBPS,4.14357
2014,IT_NET_BBND,Serbia,,,,,ANYS,16.74181
2014,IT_NET_BBND,Serbia,,,,,10MBPS,12.07279
2014,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.52544
2015,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.28354
2015,IT_NET_BBND,Serbia,,,,,2MT10MBPS,3.10922
2015,IT_NET_BBND,Serbia,,,,,10MBPS,15.26412
2015,IT_NET_BBND,Serbia,,,,,ANYS,18.65688
2016,IT_NET_BBND,Serbia,,,,,2MT10MBPS,2.13787
2016,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.16793
2016,IT_NET_BBND,Serbia,,,,,ANYS,20.6094
2016,IT_NET_BBND,Serbia,,,,,10MBPS,18.3036
2017,IT_NET_BBND,Serbia,,,,,2MT10MBPS,1.40103
2017,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.09758
2017,IT_NET_BBND,Serbia,,,,,ANYS,21.14927
2017,IT_NET_BBND,Serbia,,,,,10MBPS,19.65066
2018,IT_NET_BBND,Serbia,,,,,ANYS,22.2891
2018,IT_NET_BBND,Serbia,,,,,10MBPS,20.61618
2018,IT_NET_BBND,Serbia,,,,,2MT10MBPS,1.61121
2018,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.06171
2019,IT_NET_BBND,Serbia,,,,,2MT10MBPS,1.11343
2019,IT_NET_BBND,Serbia,,,,,10MBPS,22.28376
2019,IT_NET_BBND,Serbia,,,,,ANYS,23.44246
2019,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.04527
2020,IT_NET_BBND,Serbia,,,,,10MBPS,24.15033
2020,IT_NET_BBND,Serbia,,,,,ANYS,25.1835
2020,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.0793
2020,IT_NET_BBND,Serbia,,,,,2MT10MBPS,0.95389
2021,IT_NET_BBND,Serbia,,,,,256KT2MBPS,0.0411
2021,IT_NET_BBND,Serbia,,,,,2MT10MBPS,0.70972
2021,IT_NET_BBND,Serbia,,,,,10MBPS,25.44174
2021,IT_NET_BBND,Serbia,,,,,ANYS,26.19256
2002,IT_NET_BBND,Slovakia,,,,,ANYS,0.07596
2003,IT_NET_BBND,Slovakia,,,,,ANYS,0.41793
2004,IT_NET_BBND,Slovakia,,,,,ANYS,1.4654
2005,IT_NET_BBND,Slovakia,,,,,ANYS,3.37667
2006,IT_NET_BBND,Slovakia,,,,,ANYS,5.6649
2007,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,5.5586
2007,IT_NET_BBND,Slovakia,,,,,ANYS,10.1641
2007,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,2.78554
2007,IT_NET_BBND,Slovakia,,,,,10MBPS,0.4321
2008,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,7.31701
2008,IT_NET_BBND,Slovakia,,,,,10MBPS,1.77164
2008,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.57167
2008,IT_NET_BBND,Slovakia,,,,,ANYS,11.23614
2009,IT_NET_BBND,Slovakia,,,,,10MBPS,2.85654
2009,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.40084
2009,IT_NET_BBND,Slovakia,,,,,ANYS,14.38238
2009,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,8.39099
2010,IT_NET_BBND,Slovakia,,,,,ANYS,16.25063
2010,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,8.49533
2010,IT_NET_BBND,Slovakia,,,,,10MBPS,3.87534
2010,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.49737
2011,IT_NET_BBND,Slovakia,,,,,10MBPS,5.08462
2011,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,8.3821
2011,IT_NET_BBND,Slovakia,,,,,ANYS,17.64121
2011,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.35469
2012,IT_NET_BBND,Slovakia,,,,,ANYS,19.3277
2012,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,7.27466
2012,IT_NET_BBND,Slovakia,,,,,10MBPS,7.23168
2012,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.25323
2013,IT_NET_BBND,Slovakia,,,,,ANYS,20.48224
2013,IT_NET_BBND,Slovakia,,,,,10MBPS,7.91554
2013,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,7.52956
2013,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.17886
2014,IT_NET_BBND,Slovakia,,,,,ANYS,21.9799
2014,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.73061
2014,IT_NET_BBND,Slovakia,,,,,10MBPS,10.4726
2014,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,10.77669
2015,IT_NET_BBND,Slovakia,,,,,ANYS,23.48281
2015,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.74079
2015,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,8.93163
2015,IT_NET_BBND,Slovakia,,,,,10MBPS,13.81039
2016,IT_NET_BBND,Slovakia,,,,,ANYS,24.60856
2016,IT_NET_BBND,Slovakia,,,,,10MBPS,15.22633
2016,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,8.66692
2016,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.71531
2017,IT_NET_BBND,Slovakia,,,,,ANYS,25.84141
2017,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,7.01219
2017,IT_NET_BBND,Slovakia,,,,,10MBPS,18.44376
2017,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.36945
2018,IT_NET_BBND,Slovakia,,,,,ANYS,27.67752
2018,IT_NET_BBND,Slovakia,,,,,10MBPS,20.83908
2018,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,6.18898
2018,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.64945
2019,IT_NET_BBND,Slovakia,,,,,ANYS,29.16346
2019,IT_NET_BBND,Slovakia,,,,,10MBPS,24.38996
2019,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,4.45067
2019,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.32283
2020,IT_NET_BBND,Slovakia,,,,,ANYS,31.18308
2020,IT_NET_BBND,Slovakia,,,,,10MBPS,27.04331
2020,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,3.84268
2020,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.29709
2021,IT_NET_BBND,Slovakia,,,,,ANYS,32.57697
2021,IT_NET_BBND,Slovakia,,,,,10MBPS,29.55482
2021,IT_NET_BBND,Slovakia,,,,,2MT10MBPS,2.63498
2021,IT_NET_BBND,Slovakia,,,,,256KT2MBPS,0.38716
2002,IT_NET_BBND,Viet Nam,,,,,ANYS,0.00133
2003,IT_NET_BBND,Viet Nam,,,,,ANYS,0.01127
2004,IT_NET_BBND,Viet Nam,,,,,ANYS,0.06404
2005,IT_NET_BBND,Viet Nam,,,,,ANYS,0.25261
2006,IT_NET_BBND,Viet Nam,,,,,ANYS,0.61532
2007,IT_NET_BBND,Viet Nam,,,,,ANYS,1.52675
2008,IT_NET_BBND,Viet Nam,,,,,ANYS,2.39371
2009,IT_NET_BBND,Viet Nam,,,,,ANYS,3.71655
2010,IT_NET_BBND,Viet Nam,,,,,ANYS,4.19778
2011,IT_NET_BBND,Viet Nam,,,,,ANYS,4.34436
2012,IT_NET_BBND,Viet Nam,,,,,ANYS,5.34748
2013,IT_NET_BBND,Viet Nam,,,,,ANYS,5.7081
2014,IT_NET_BBND,Viet Nam,,,,,ANYS,6.57696
2015,IT_NET_BBND,Viet Nam,,,,,ANYS,8.30622
2015,IT_NET_BBND,Viet Nam,,,,,10MBPS,3.18737
2015,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,4.79474
2015,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.01691
2016,IT_NET_BBND,Viet Nam,,,,,ANYS,9.76981
2016,IT_NET_BBND,Viet Nam,,,,,10MBPS,5.83462
2016,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,3.54456
2016,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.02541
2017,IT_NET_BBND,Viet Nam,,,,,ANYS,11.98508
2017,IT_NET_BBND,Viet Nam,,,,,10MBPS,9.47173
2017,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,1.47941
2017,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.01448
2018,IT_NET_BBND,Viet Nam,,,,,ANYS,13.69072
2018,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,0.47443
2018,IT_NET_BBND,Viet Nam,,,,,10MBPS,13.20387
2018,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.01241
2019,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.01504
2019,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,0.19996
2019,IT_NET_BBND,Viet Nam,,,,,ANYS,15.45509
2019,IT_NET_BBND,Viet Nam,,,,,10MBPS,15.2401
2020,IT_NET_BBND,Viet Nam,,,,,ANYS,17.2783
2020,IT_NET_BBND,Viet Nam,,,,,10MBPS,17.188
2020,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,0.06747
2020,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.02283
2021,IT_NET_BBND,Viet Nam,,,,,ANYS,19.83029
2021,IT_NET_BBND,Viet Nam,,,,,10MBPS,19.74955
2020,IT_NET_BBND,Montenegro,,,,,10MBPS,24.57682
2020,IT_NET_BBND,Montenegro,,,,,ANYS,29.27853
2020,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,4.29156
2021,IT_NET_BBND,Montenegro,,,,,ANYS,29.98858
2021,IT_NET_BBND,Montenegro,,,,,10MBPS,26.01125
2021,IT_NET_BBND,Montenegro,,,,,2MT10MBPS,3.8566
2021,IT_NET_BBND,Montenegro,,,,,256KT2MBPS,0.12073
2021,IT_NET_BBND,Узбекистан,,,,,ANYS,21.99865
2021,IT_NET_BBND,Узбекистан,,,,,256KT2MBPS,0.19165
2021,IT_NET_BBND,Узбекистан,,,,,10MBPS,6.85623
2021,IT_NET_BBND,Узбекистан,,,,,2MT10MBPS,14.95078
2021,IT_NET_BBND,Viet Nam,,,,,256KT2MBPS,0.00939
2021,IT_NET_BBND,Viet Nam,,,,,2MT10MBPS,0.07135
2001,IT_NET_BBND,Slovenia,,,,,ANYS,0.27743
2002,IT_NET_BBND,Slovenia,,,,,ANYS,2.85996
2003,IT_NET_BBND,Slovenia,,,,,ANYS,2.91503
2004,IT_NET_BBND,Slovenia,,,,,ANYS,5.7629
2005,IT_NET_BBND,Slovenia,,,,,ANYS,9.80907
2006,IT_NET_BBND,Slovenia,,,,,ANYS,13.89641
2007,IT_NET_BBND,Slovenia,,,,,ANYS,17.03599
2008,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,3.96115
2008,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,12.82201
2008,IT_NET_BBND,Slovenia,,,,,ANYS,20.9089
2008,IT_NET_BBND,Slovenia,,,,,10MBPS,3.41927
2009,IT_NET_BBND,Slovenia,,,,,ANYS,21.95125
2009,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,13.08305
2009,IT_NET_BBND,Slovenia,,,,,10MBPS,4.71021
2009,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,4.15799
2010,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,12.89226
2021,IT_NET_BBND,Greece,,,,,2MT10MBPS,0.08282
2021,IT_NET_BBND,Greece,,,,,256KT2MBPS,0.00219
2010,IT_NET_BBND,Slovenia,,,,,10MBPS,5.37144
2010,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,4.56086
2010,IT_NET_BBND,Slovenia,,,,,ANYS,22.87123
2011,IT_NET_BBND,Slovenia,,,,,ANYS,23.93528
2011,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,12.12146
2011,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,3.98072
2011,IT_NET_BBND,Slovenia,,,,,10MBPS,7.76711
2012,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,4.09268
2012,IT_NET_BBND,Slovenia,,,,,ANYS,24.61329
2012,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,11.77126
2012,IT_NET_BBND,Slovenia,,,,,10MBPS,8.92288
2013,IT_NET_BBND,Slovenia,,,,,ANYS,25.31498
2013,IT_NET_BBND,Slovenia,,,,,2MT10MBPS,11.39621
2013,IT_NET_BBND,Slovenia,,,,,256KT2MBPS,2.71278
2013,IT_NET_BBND,Slovenia,,,,,10MBPS,11.4089
2014,IT_NET_BBND,Slovenia,,,,,ANYS,26.78734
