Year,SeriesCode,Страна ,IHR Capacity,Value
2015,SH_IHR_CAPS,Georgia,IHR08,96
2015,SH_IHR_CAPS,Georgia,IHR12,38
2015,SH_IHR_CAPS,Georgia,IHR13,62
2015,SH_IHR_CAPS,Georgia,IHR09,94
2015,SH_IHR_CAPS,Georgia,IHR05,92
2015,SH_IHR_CAPS,Georgia,IHR04,64
2015,SH_IHR_CAPS,Georgia,IHR03,90
2015,SH_IHR_CAPS,Georgia,IHR02,100
2015,SH_IHR_CAPS,Georgia,IHR01,100
2015,SH_IHR_CAPS,Georgia,IHR10,100
2015,SH_IHR_CAPS,Georgia,IHR11,87
2016,SH_IHR_CAPS,Georgia,IHR11,60
2016,SH_IHR_CAPS,Georgia,IHR03,95
2016,SH_IHR_CAPS,Georgia,IHR02,100
2016,SH_IHR_CAPS,Georgia,IHR08,100
2016,SH_IHR_CAPS,Georgia,IHR09,94
2016,SH_IHR_CAPS,Georgia,IHR10,100
2016,SH_IHR_CAPS,Georgia,IHR12,77
2016,SH_IHR_CAPS,Georgia,IHR13,54
2016,SH_IHR_CAPS,Georgia,IHR01,100
2016,SH_IHR_CAPS,Georgia,IHR07,60
2016,SH_IHR_CAPS,Georgia,IHR06,71
2016,SH_IHR_CAPS,Georgia,IHR05,80
2016,SH_IHR_CAPS,Georgia,IHR04,70
2017,SH_IHR_CAPS,Georgia,IHR01,75
2017,SH_IHR_CAPS,Georgia,IHR12,31
2017,SH_IHR_CAPS,Georgia,IHR13,69
2017,SH_IHR_CAPS,Georgia,IHR09,83
2017,SH_IHR_CAPS,Georgia,IHR10,100
2017,SH_IHR_CAPS,Georgia,IHR08,100
2017,SH_IHR_CAPS,Georgia,IHR07,40
2017,SH_IHR_CAPS,Georgia,IHR06,57
2017,SH_IHR_CAPS,Georgia,IHR05,83
2017,SH_IHR_CAPS,Georgia,IHR04,82
2017,SH_IHR_CAPS,Georgia,IHR03,70
2017,SH_IHR_CAPS,Georgia,IHR02,73
2017,SH_IHR_CAPS,Georgia,IHR11,93
2018,SH_IHR_CAPS,Georgia,SPAR13,40
2018,SH_IHR_CAPS,Georgia,SPAR01,80
2018,SH_IHR_CAPS,Georgia,SPAR06,80
2018,SH_IHR_CAPS,Georgia,SPAR03,80
2018,SH_IHR_CAPS,Georgia,SPAR02,80
2018,SH_IHR_CAPS,Georgia,SPAR07,60
2018,SH_IHR_CAPS,Georgia,SPAR08,67
2018,SH_IHR_CAPS,Georgia,SPAR10,20
2018,SH_IHR_CAPS,Georgia,SPAR11,40
2018,SH_IHR_CAPS,Georgia,SPAR09,60
2018,SH_IHR_CAPS,Georgia,SPAR12,100
2018,SH_IHR_CAPS,Georgia,SPAR04,60
2018,SH_IHR_CAPS,Georgia,SPAR05,93
2019,SH_IHR_CAPS,Georgia,SPAR08,60
2019,SH_IHR_CAPS,Georgia,SPAR02,80
2019,SH_IHR_CAPS,Georgia,SPAR01,67
2019,SH_IHR_CAPS,Georgia,SPAR11,40
2019,SH_IHR_CAPS,Georgia,SPAR12,20
2019,SH_IHR_CAPS,Georgia,SPAR10,20
2019,SH_IHR_CAPS,Georgia,SPAR13,40
2019,SH_IHR_CAPS,Georgia,SPAR06,70
2019,SH_IHR_CAPS,Georgia,SPAR07,60
2019,SH_IHR_CAPS,Georgia,SPAR09,60
2019,SH_IHR_CAPS,Georgia,SPAR05,93
2019,SH_IHR_CAPS,Georgia,SPAR04,60
2019,SH_IHR_CAPS,Georgia,SPAR03,80
2020,SH_IHR_CAPS,Georgia,SPAR10,40
2020,SH_IHR_CAPS,Georgia,SPAR05,93
2020,SH_IHR_CAPS,Georgia,SPAR11,50
2020,SH_IHR_CAPS,Georgia,SPAR12,20
2020,SH_IHR_CAPS,Georgia,SPAR13,40
2020,SH_IHR_CAPS,Georgia,SPAR03,80
2020,SH_IHR_CAPS,Georgia,SPAR01,80
2020,SH_IHR_CAPS,Georgia,SPAR02,80
2020,SH_IHR_CAPS,Georgia,SPAR04,40
2020,SH_IHR_CAPS,Georgia,SPAR09,60
2020,SH_IHR_CAPS,Georgia,SPAR08,60
2020,SH_IHR_CAPS,Georgia,SPAR06,70
2020,SH_IHR_CAPS,Georgia,SPAR07,60
2021,SH_IHR_CAPS,Georgia,SPAR2-C02,73
2021,SH_IHR_CAPS,Georgia,SPAR2-C05,90
2021,SH_IHR_CAPS,Georgia,SPAR2-C04,84
2021,SH_IHR_CAPS,Georgia,SPAR2-C08,67
2021,SH_IHR_CAPS,Georgia,SPAR2-C09,60
2021,SH_IHR_CAPS,Georgia,SPAR2-C03,70
2021,SH_IHR_CAPS,Georgia,SPAR2-C06,40
2021,SH_IHR_CAPS,Georgia,SPAR2-C01,40
2021,SH_IHR_CAPS,Georgia,SPAR2-C10,40
2021,SH_IHR_CAPS,Georgia,SPAR2-C11,47
2021,SH_IHR_CAPS,Georgia,SPAR2-C07,67
2021,SH_IHR_CAPS,Georgia,SPAR2-C15,40
2021,SH_IHR_CAPS,Georgia,SPAR2-C14,100
2021,SH_IHR_CAPS,Georgia,SPAR2-C13,40
2021,SH_IHR_CAPS,Georgia,SPAR2-C12,80
2022,SH_IHR_CAPS,Georgia,SPAR2-C15,40
2022,SH_IHR_CAPS,Georgia,SPAR2-C14,100
2022,SH_IHR_CAPS,Georgia,SPAR2-C11,47
2022,SH_IHR_CAPS,Georgia,SPAR2-C12,80
2022,SH_IHR_CAPS,Georgia,SPAR2-C13,60
2022,SH_IHR_CAPS,Georgia,SPAR2-C09,80
2022,SH_IHR_CAPS,Georgia,SPAR2-C01,50
2022,SH_IHR_CAPS,Georgia,SPAR2-C02,80
2022,SH_IHR_CAPS,Georgia,SPAR2-C08,93
2022,SH_IHR_CAPS,Georgia,SPAR2-C06,40
2022,SH_IHR_CAPS,Georgia,SPAR2-C07,80
2022,SH_IHR_CAPS,Georgia,SPAR2-C04,92
2022,SH_IHR_CAPS,Georgia,SPAR2-C03,70
2022,SH_IHR_CAPS,Georgia,SPAR2-C05,100
2022,SH_IHR_CAPS,Georgia,SPAR2-C10,53
2010,SH_IHR_CAPS,Germany,IHR01,100
2010,SH_IHR_CAPS,Germany,IHR04,89
2010,SH_IHR_CAPS,Germany,IHR11,100
2010,SH_IHR_CAPS,Germany,IHR10,84
2010,SH_IHR_CAPS,Germany,IHR12,85
2010,SH_IHR_CAPS,Germany,IHR13,80
2010,SH_IHR_CAPS,Germany,IHR03,60
2010,SH_IHR_CAPS,Germany,IHR02,100
2010,SH_IHR_CAPS,Germany,IHR06,70
2010,SH_IHR_CAPS,Germany,IHR05,78
2010,SH_IHR_CAPS,Germany,IHR07,33
2010,SH_IHR_CAPS,Germany,IHR08,100
2010,SH_IHR_CAPS,Germany,IHR09,70
2011,SH_IHR_CAPS,Germany,IHR11,92
2011,SH_IHR_CAPS,Germany,IHR03,100
2011,SH_IHR_CAPS,Germany,IHR02,100
2011,SH_IHR_CAPS,Germany,IHR13,100
2011,SH_IHR_CAPS,Germany,IHR12,100
2011,SH_IHR_CAPS,Germany,IHR01,100
2011,SH_IHR_CAPS,Germany,IHR10,100
2011,SH_IHR_CAPS,Germany,IHR09,30
2011,SH_IHR_CAPS,Germany,IHR08,100
2011,SH_IHR_CAPS,Germany,IHR07,25
2011,SH_IHR_CAPS,Germany,IHR06,100
2011,SH_IHR_CAPS,Germany,IHR05,75
2011,SH_IHR_CAPS,Germany,IHR04,100
2012,SH_IHR_CAPS,Germany,IHR08,100
2012,SH_IHR_CAPS,Germany,IHR07,100
2012,SH_IHR_CAPS,Germany,IHR13,100
2012,SH_IHR_CAPS,Germany,IHR12,100
2012,SH_IHR_CAPS,Germany,IHR11,100
2012,SH_IHR_CAPS,Germany,IHR03,100
2012,SH_IHR_CAPS,Germany,IHR10,100
2012,SH_IHR_CAPS,Germany,IHR09,27
2012,SH_IHR_CAPS,Germany,IHR01,100
2012,SH_IHR_CAPS,Germany,IHR06,100
2012,SH_IHR_CAPS,Germany,IHR05,80
2012,SH_IHR_CAPS,Germany,IHR04,94
2012,SH_IHR_CAPS,Germany,IHR02,100
2014,SH_IHR_CAPS,Germany,IHR11,100
2014,SH_IHR_CAPS,Germany,IHR10,100
2014,SH_IHR_CAPS,Germany,IHR09,100
2014,SH_IHR_CAPS,Germany,IHR08,96
2014,SH_IHR_CAPS,Germany,IHR07,100
2014,SH_IHR_CAPS,Germany,IHR05,100
2014,SH_IHR_CAPS,Germany,IHR06,100
2014,SH_IHR_CAPS,Germany,IHR02,100
2014,SH_IHR_CAPS,Germany,IHR03,95
2014,SH_IHR_CAPS,Germany,IHR04,100
2014,SH_IHR_CAPS,Germany,IHR12,100
2014,SH_IHR_CAPS,Germany,IHR01,100
2014,SH_IHR_CAPS,Germany,IHR13,100
2017,SH_IHR_CAPS,Germany,IHR12,100
2017,SH_IHR_CAPS,Germany,IHR07,60
2017,SH_IHR_CAPS,Germany,IHR08,100
2017,SH_IHR_CAPS,Germany,IHR09,100
2017,SH_IHR_CAPS,Germany,IHR04,100
2017,SH_IHR_CAPS,Germany,IHR01,100
2017,SH_IHR_CAPS,Germany,IHR13,100
2017,SH_IHR_CAPS,Germany,IHR02,100
2017,SH_IHR_CAPS,Germany,IHR03,95
2017,SH_IHR_CAPS,Germany,IHR06,100
2017,SH_IHR_CAPS,Germany,IHR05,100
2017,SH_IHR_CAPS,Germany,IHR10,100
2017,SH_IHR_CAPS,Germany,IHR11,100
2018,SH_IHR_CAPS,Germany,SPAR09,100
2018,SH_IHR_CAPS,Germany,SPAR10,60
2018,SH_IHR_CAPS,Germany,SPAR12,100
2018,SH_IHR_CAPS,Germany,SPAR11,80
2018,SH_IHR_CAPS,Germany,SPAR08,93
2018,SH_IHR_CAPS,Germany,SPAR06,100
2018,SH_IHR_CAPS,Germany,SPAR04,80
2018,SH_IHR_CAPS,Germany,SPAR05,100
2018,SH_IHR_CAPS,Germany,SPAR13,100
2018,SH_IHR_CAPS,Germany,SPAR01,93
2018,SH_IHR_CAPS,Germany,SPAR03,100
2018,SH_IHR_CAPS,Germany,SPAR02,100
2018,SH_IHR_CAPS,Germany,SPAR07,80
2019,SH_IHR_CAPS,Germany,SPAR13,100
2019,SH_IHR_CAPS,Germany,SPAR02,100
2019,SH_IHR_CAPS,Germany,SPAR03,100
2019,SH_IHR_CAPS,Germany,SPAR12,80
2019,SH_IHR_CAPS,Germany,SPAR05,100
2019,SH_IHR_CAPS,Germany,SPAR10,60
2019,SH_IHR_CAPS,Germany,SPAR11,60
2019,SH_IHR_CAPS,Germany,SPAR09,100
2019,SH_IHR_CAPS,Germany,SPAR04,80
2019,SH_IHR_CAPS,Germany,SPAR06,100
2019,SH_IHR_CAPS,Germany,SPAR01,100
2019,SH_IHR_CAPS,Germany,SPAR08,87
2019,SH_IHR_CAPS,Germany,SPAR07,80
2020,SH_IHR_CAPS,Germany,SPAR08,87
2020,SH_IHR_CAPS,Germany,SPAR09,100
2020,SH_IHR_CAPS,Germany,SPAR10,60
2020,SH_IHR_CAPS,Germany,SPAR12,80
2020,SH_IHR_CAPS,Germany,SPAR04,80
2020,SH_IHR_CAPS,Germany,SPAR11,70
2020,SH_IHR_CAPS,Germany,SPAR13,100
2020,SH_IHR_CAPS,Germany,SPAR03,100
2020,SH_IHR_CAPS,Germany,SPAR01,100
2020,SH_IHR_CAPS,Germany,SPAR02,100
2020,SH_IHR_CAPS,Germany,SPAR06,100
2020,SH_IHR_CAPS,Germany,SPAR05,100
2020,SH_IHR_CAPS,Germany,SPAR07,80
2021,SH_IHR_CAPS,Germany,SPAR2-C15,80
2021,SH_IHR_CAPS,Germany,SPAR2-C13,80
2021,SH_IHR_CAPS,Germany,SPAR2-C12,100
2021,SH_IHR_CAPS,Germany,SPAR2-C05,100
2021,SH_IHR_CAPS,Germany,SPAR2-C11,67
2021,SH_IHR_CAPS,Germany,SPAR2-C04,88
2021,SH_IHR_CAPS,Germany,SPAR2-C09,100
2021,SH_IHR_CAPS,Germany,SPAR2-C14,80
2021,SH_IHR_CAPS,Germany,SPAR2-C10,60
2021,SH_IHR_CAPS,Germany,SPAR2-C08,93
2021,SH_IHR_CAPS,Germany,SPAR2-C06,80
2021,SH_IHR_CAPS,Germany,SPAR2-C07,80
2021,SH_IHR_CAPS,Germany,SPAR2-C01,90
2021,SH_IHR_CAPS,Germany,SPAR2-C02,100
2021,SH_IHR_CAPS,Germany,SPAR2-C03,100
2022,SH_IHR_CAPS,Germany,SPAR2-C10,60
2022,SH_IHR_CAPS,Germany,SPAR2-C09,93
2022,SH_IHR_CAPS,Germany,SPAR2-C12,100
2022,SH_IHR_CAPS,Germany,SPAR2-C02,100
2022,SH_IHR_CAPS,Germany,SPAR2-C03,100
2022,SH_IHR_CAPS,Germany,SPAR2-C06,80
2022,SH_IHR_CAPS,Germany,SPAR2-C04,88
2022,SH_IHR_CAPS,Germany,SPAR2-C05,100
2022,SH_IHR_CAPS,Germany,SPAR2-C11,87
2022,SH_IHR_CAPS,Germany,SPAR2-C15,80
2022,SH_IHR_CAPS,Germany,SPAR2-C14,80
2022,SH_IHR_CAPS,Germany,SPAR2-C13,80
2022,SH_IHR_CAPS,Germany,SPAR2-C08,93
2022,SH_IHR_CAPS,Germany,SPAR2-C07,80
2022,SH_IHR_CAPS,Germany,SPAR2-C01,90
2010,SH_IHR_CAPS,Greece,IHR04,89
2010,SH_IHR_CAPS,Greece,IHR05,92
2010,SH_IHR_CAPS,Greece,IHR07,83
2010,SH_IHR_CAPS,Greece,IHR08,74
2010,SH_IHR_CAPS,Greece,IHR09,72
2010,SH_IHR_CAPS,Greece,IHR13,80
2010,SH_IHR_CAPS,Greece,IHR06,90
2010,SH_IHR_CAPS,Greece,IHR10,92
2010,SH_IHR_CAPS,Greece,IHR11,86
2010,SH_IHR_CAPS,Greece,IHR12,92
2010,SH_IHR_CAPS,Greece,IHR03,60
2010,SH_IHR_CAPS,Greece,IHR02,83
2010,SH_IHR_CAPS,Greece,IHR01,0
2019,SH_IHR_CAPS,Greece,SPAR02,50
2019,SH_IHR_CAPS,Greece,SPAR01,60
2019,SH_IHR_CAPS,Greece,SPAR08,60
2019,SH_IHR_CAPS,Greece,SPAR07,60
2019,SH_IHR_CAPS,Greece,SPAR05,60
2019,SH_IHR_CAPS,Greece,SPAR09,67
2019,SH_IHR_CAPS,Greece,SPAR06,80
2019,SH_IHR_CAPS,Greece,SPAR04,80
2019,SH_IHR_CAPS,Greece,SPAR03,60
2019,SH_IHR_CAPS,Greece,SPAR11,50
2019,SH_IHR_CAPS,Greece,SPAR12,60
2019,SH_IHR_CAPS,Greece,SPAR10,20
2019,SH_IHR_CAPS,Greece,SPAR13,40
2020,SH_IHR_CAPS,Greece,SPAR04,80
2020,SH_IHR_CAPS,Greece,SPAR03,60
2020,SH_IHR_CAPS,Greece,SPAR02,50
2020,SH_IHR_CAPS,Greece,SPAR06,80
2020,SH_IHR_CAPS,Greece,SPAR11,50
2020,SH_IHR_CAPS,Greece,SPAR01,67
2020,SH_IHR_CAPS,Greece,SPAR09,67
2020,SH_IHR_CAPS,Greece,SPAR10,20
2020,SH_IHR_CAPS,Greece,SPAR13,40
2020,SH_IHR_CAPS,Greece,SPAR07,60
2020,SH_IHR_CAPS,Greece,SPAR08,67
2020,SH_IHR_CAPS,Greece,SPAR12,60
2020,SH_IHR_CAPS,Greece,SPAR05,80
2021,SH_IHR_CAPS,Greece,SPAR2-C12,80
2021,SH_IHR_CAPS,Greece,SPAR2-C13,100
2021,SH_IHR_CAPS,Greece,SPAR2-C15,80
2021,SH_IHR_CAPS,Greece,SPAR2-C14,60
2021,SH_IHR_CAPS,Greece,SPAR2-C11,67
2021,SH_IHR_CAPS,Greece,SPAR2-C06,60
2021,SH_IHR_CAPS,Greece,SPAR2-C01,40
2021,SH_IHR_CAPS,Greece,SPAR2-C02,53
2021,SH_IHR_CAPS,Greece,SPAR2-C07,80
2021,SH_IHR_CAPS,Greece,SPAR2-C08,93
2021,SH_IHR_CAPS,Greece,SPAR2-C09,73
2021,SH_IHR_CAPS,Greece,SPAR2-C10,47
2021,SH_IHR_CAPS,Greece,SPAR2-C05,80
2021,SH_IHR_CAPS,Greece,SPAR2-C04,88
2021,SH_IHR_CAPS,Greece,SPAR2-C03,70
2022,SH_IHR_CAPS,Greece,SPAR2-C01,40
2022,SH_IHR_CAPS,Greece,SPAR2-C04,88
2022,SH_IHR_CAPS,Greece,SPAR2-C14,60
2022,SH_IHR_CAPS,Greece,SPAR2-C13,100
2022,SH_IHR_CAPS,Greece,SPAR2-C06,60
2022,SH_IHR_CAPS,Greece,SPAR2-C12,80
2022,SH_IHR_CAPS,Greece,SPAR2-C11,27
2022,SH_IHR_CAPS,Greece,SPAR2-C02,53
2022,SH_IHR_CAPS,Greece,SPAR2-C03,70
2022,SH_IHR_CAPS,Greece,SPAR2-C15,80
2022,SH_IHR_CAPS,Greece,SPAR2-C07,73
2022,SH_IHR_CAPS,Greece,SPAR2-C08,93
2022,SH_IHR_CAPS,Greece,SPAR2-C09,73
2022,SH_IHR_CAPS,Greece,SPAR2-C10,47
2022,SH_IHR_CAPS,Greece,SPAR2-C05,80
2010,SH_IHR_CAPS,Hungary,IHR04,84
2010,SH_IHR_CAPS,Hungary,IHR05,67
2010,SH_IHR_CAPS,Hungary,IHR06,60
2010,SH_IHR_CAPS,Hungary,IHR07,83
2010,SH_IHR_CAPS,Hungary,IHR08,92
2010,SH_IHR_CAPS,Hungary,IHR02,40
2010,SH_IHR_CAPS,Hungary,IHR03,64
2010,SH_IHR_CAPS,Hungary,IHR13,100
2010,SH_IHR_CAPS,Hungary,IHR12,50
2010,SH_IHR_CAPS,Hungary,IHR09,23
2010,SH_IHR_CAPS,Hungary,IHR10,61
2010,SH_IHR_CAPS,Hungary,IHR11,86
2010,SH_IHR_CAPS,Hungary,IHR01,75
2011,SH_IHR_CAPS,Hungary,IHR10,100
2011,SH_IHR_CAPS,Hungary,IHR11,100
2011,SH_IHR_CAPS,Hungary,IHR12,100
2011,SH_IHR_CAPS,Hungary,IHR13,100
2011,SH_IHR_CAPS,Hungary,IHR04,93
2011,SH_IHR_CAPS,Hungary,IHR07,75
2011,SH_IHR_CAPS,Hungary,IHR08,90
2011,SH_IHR_CAPS,Hungary,IHR09,31
2011,SH_IHR_CAPS,Hungary,IHR03,100
2011,SH_IHR_CAPS,Hungary,IHR02,40
2011,SH_IHR_CAPS,Hungary,IHR01,100
2011,SH_IHR_CAPS,Hungary,IHR05,100
2011,SH_IHR_CAPS,Hungary,IHR06,100
2012,SH_IHR_CAPS,Hungary,IHR10,100
2012,SH_IHR_CAPS,Hungary,IHR09,92
2012,SH_IHR_CAPS,Hungary,IHR08,91
2012,SH_IHR_CAPS,Hungary,IHR02,50
2012,SH_IHR_CAPS,Hungary,IHR01,100
2012,SH_IHR_CAPS,Hungary,IHR07,60
2012,SH_IHR_CAPS,Hungary,IHR11,93
2012,SH_IHR_CAPS,Hungary,IHR04,65
2012,SH_IHR_CAPS,Hungary,IHR03,80
2012,SH_IHR_CAPS,Hungary,IHR12,92
2012,SH_IHR_CAPS,Hungary,IHR13,100
2012,SH_IHR_CAPS,Hungary,IHR05,60
2012,SH_IHR_CAPS,Hungary,IHR06,71
2013,SH_IHR_CAPS,Hungary,IHR07,100
2013,SH_IHR_CAPS,Hungary,IHR04,94
2013,SH_IHR_CAPS,Hungary,IHR05,100
2013,SH_IHR_CAPS,Hungary,IHR10,100
2013,SH_IHR_CAPS,Hungary,IHR11,100
2013,SH_IHR_CAPS,Hungary,IHR06,100
2013,SH_IHR_CAPS,Hungary,IHR12,100
2013,SH_IHR_CAPS,Hungary,IHR13,100
2013,SH_IHR_CAPS,Hungary,IHR02,100
2013,SH_IHR_CAPS,Hungary,IHR03,85
2013,SH_IHR_CAPS,Hungary,IHR09,82
2013,SH_IHR_CAPS,Hungary,IHR08,96
2013,SH_IHR_CAPS,Hungary,IHR01,100
2014,SH_IHR_CAPS,Hungary,IHR10,100
2014,SH_IHR_CAPS,Hungary,IHR11,93
2014,SH_IHR_CAPS,Hungary,IHR13,100
2014,SH_IHR_CAPS,Hungary,IHR12,85
2014,SH_IHR_CAPS,Hungary,IHR01,75
2014,SH_IHR_CAPS,Hungary,IHR06,100
2014,SH_IHR_CAPS,Hungary,IHR02,100
2014,SH_IHR_CAPS,Hungary,IHR03,85
2014,SH_IHR_CAPS,Hungary,IHR04,94
2014,SH_IHR_CAPS,Hungary,IHR05,100
2014,SH_IHR_CAPS,Hungary,IHR08,96
2014,SH_IHR_CAPS,Hungary,IHR09,32
2014,SH_IHR_CAPS,Hungary,IHR07,0
2015,SH_IHR_CAPS,Hungary,IHR11,100
2015,SH_IHR_CAPS,Hungary,IHR10,100
2015,SH_IHR_CAPS,Hungary,IHR13,100
2015,SH_IHR_CAPS,Hungary,IHR12,92
2015,SH_IHR_CAPS,Hungary,IHR02,100
2015,SH_IHR_CAPS,Hungary,IHR03,80
2015,SH_IHR_CAPS,Hungary,IHR09,15
2015,SH_IHR_CAPS,Hungary,IHR08,100
2015,SH_IHR_CAPS,Hungary,IHR07,40
2015,SH_IHR_CAPS,Hungary,IHR06,86
2015,SH_IHR_CAPS,Hungary,IHR05,100
2015,SH_IHR_CAPS,Hungary,IHR04,100
2015,SH_IHR_CAPS,Hungary,IHR01,100
2016,SH_IHR_CAPS,Hungary,IHR04,89
2016,SH_IHR_CAPS,Hungary,IHR03,95
2016,SH_IHR_CAPS,Hungary,IHR11,100
2016,SH_IHR_CAPS,Hungary,IHR01,100
2016,SH_IHR_CAPS,Hungary,IHR12,92
2016,SH_IHR_CAPS,Hungary,IHR13,100
2016,SH_IHR_CAPS,Hungary,IHR06,86
2016,SH_IHR_CAPS,Hungary,IHR05,92
2016,SH_IHR_CAPS,Hungary,IHR07,40
2016,SH_IHR_CAPS,Hungary,IHR08,100
2016,SH_IHR_CAPS,Hungary,IHR09,15
2016,SH_IHR_CAPS,Hungary,IHR10,100
2016,SH_IHR_CAPS,Hungary,IHR02,100
2017,SH_IHR_CAPS,Hungary,IHR13,100
2017,SH_IHR_CAPS,Hungary,IHR12,92
2017,SH_IHR_CAPS,Hungary,IHR06,86
2017,SH_IHR_CAPS,Hungary,IHR07,0
2017,SH_IHR_CAPS,Hungary,IHR08,96
2017,SH_IHR_CAPS,Hungary,IHR05,92
2017,SH_IHR_CAPS,Hungary,IHR11,100
2017,SH_IHR_CAPS,Hungary,IHR10,100
2017,SH_IHR_CAPS,Hungary,IHR09,15
2017,SH_IHR_CAPS,Hungary,IHR01,100
2017,SH_IHR_CAPS,Hungary,IHR02,100
2017,SH_IHR_CAPS,Hungary,IHR03,95
2017,SH_IHR_CAPS,Hungary,IHR04,89
2018,SH_IHR_CAPS,Hungary,SPAR09,53
2018,SH_IHR_CAPS,Hungary,SPAR06,90
2018,SH_IHR_CAPS,Hungary,SPAR05,67
2018,SH_IHR_CAPS,Hungary,SPAR04,80
2018,SH_IHR_CAPS,Hungary,SPAR03,80
2018,SH_IHR_CAPS,Hungary,SPAR02,90
2018,SH_IHR_CAPS,Hungary,SPAR10,40
2018,SH_IHR_CAPS,Hungary,SPAR08,60
2018,SH_IHR_CAPS,Hungary,SPAR01,87
2018,SH_IHR_CAPS,Hungary,SPAR11,50
2018,SH_IHR_CAPS,Hungary,SPAR07,20
2018,SH_IHR_CAPS,Hungary,SPAR13,100
2018,SH_IHR_CAPS,Hungary,SPAR12,60
2019,SH_IHR_CAPS,Hungary,SPAR02,90
2019,SH_IHR_CAPS,Hungary,SPAR08,53
2019,SH_IHR_CAPS,Hungary,SPAR07,20
2019,SH_IHR_CAPS,Hungary,SPAR09,73
2019,SH_IHR_CAPS,Hungary,SPAR11,0
2019,SH_IHR_CAPS,Hungary,SPAR05,73
2019,SH_IHR_CAPS,Hungary,SPAR06,90
2019,SH_IHR_CAPS,Hungary,SPAR03,80
2019,SH_IHR_CAPS,Hungary,SPAR04,100
2019,SH_IHR_CAPS,Hungary,SPAR12,60
2019,SH_IHR_CAPS,Hungary,SPAR01,80
2019,SH_IHR_CAPS,Hungary,SPAR13,100
2019,SH_IHR_CAPS,Hungary,SPAR10,60
2020,SH_IHR_CAPS,Hungary,SPAR05,73
2020,SH_IHR_CAPS,Hungary,SPAR04,80
2020,SH_IHR_CAPS,Hungary,SPAR12,80
2020,SH_IHR_CAPS,Hungary,SPAR11,0
2020,SH_IHR_CAPS,Hungary,SPAR09,87
2020,SH_IHR_CAPS,Hungary,SPAR02,70
2020,SH_IHR_CAPS,Hungary,SPAR03,60
2020,SH_IHR_CAPS,Hungary,SPAR07,20
2020,SH_IHR_CAPS,Hungary,SPAR06,80
2020,SH_IHR_CAPS,Hungary,SPAR01,67
2020,SH_IHR_CAPS,Hungary,SPAR08,60
2020,SH_IHR_CAPS,Hungary,SPAR10,80
2020,SH_IHR_CAPS,Hungary,SPAR13,100
2021,SH_IHR_CAPS,Hungary,SPAR2-C03,50
2021,SH_IHR_CAPS,Hungary,SPAR2-C04,80
2021,SH_IHR_CAPS,Hungary,SPAR2-C05,80
2021,SH_IHR_CAPS,Hungary,SPAR2-C12,80
2021,SH_IHR_CAPS,Hungary,SPAR2-C10,47
2021,SH_IHR_CAPS,Hungary,SPAR2-C11,53
2021,SH_IHR_CAPS,Hungary,SPAR2-C14,100
2021,SH_IHR_CAPS,Hungary,SPAR2-C13,80
2021,SH_IHR_CAPS,Hungary,SPAR2-C15,100
2021,SH_IHR_CAPS,Hungary,SPAR2-C02,73
2021,SH_IHR_CAPS,Hungary,SPAR2-C09,87
2021,SH_IHR_CAPS,Hungary,SPAR2-C08,80
2021,SH_IHR_CAPS,Hungary,SPAR2-C01,50
2021,SH_IHR_CAPS,Hungary,SPAR2-C07,73
2021,SH_IHR_CAPS,Hungary,SPAR2-C06,20
2022,SH_IHR_CAPS,Hungary,SPAR2-C15,100
2022,SH_IHR_CAPS,Hungary,SPAR2-C13,80
2022,SH_IHR_CAPS,Hungary,SPAR2-C04,80
2022,SH_IHR_CAPS,Hungary,SPAR2-C05,80
2022,SH_IHR_CAPS,Hungary,SPAR2-C06,30
2022,SH_IHR_CAPS,Hungary,SPAR2-C02,73
2022,SH_IHR_CAPS,Hungary,SPAR2-C09,87
2022,SH_IHR_CAPS,Hungary,SPAR2-C14,100
2022,SH_IHR_CAPS,Hungary,SPAR2-C07,80
2022,SH_IHR_CAPS,Hungary,SPAR2-C08,73
2022,SH_IHR_CAPS,Hungary,SPAR2-C12,80
2022,SH_IHR_CAPS,Hungary,SPAR2-C11,47
2022,SH_IHR_CAPS,Hungary,SPAR2-C10,47
2022,SH_IHR_CAPS,Hungary,SPAR2-C03,50
2022,SH_IHR_CAPS,Hungary,SPAR2-C01,50
2011,SH_IHR_CAPS,Iceland,IHR11,100
2011,SH_IHR_CAPS,Iceland,IHR01,50
2011,SH_IHR_CAPS,Iceland,IHR10,100
2011,SH_IHR_CAPS,Iceland,IHR12,58
2011,SH_IHR_CAPS,Iceland,IHR03,45
2011,SH_IHR_CAPS,Iceland,IHR02,80
2011,SH_IHR_CAPS,Iceland,IHR13,83
2011,SH_IHR_CAPS,Iceland,IHR08,60
2011,SH_IHR_CAPS,Iceland,IHR07,0
2011,SH_IHR_CAPS,Iceland,IHR06,14
2011,SH_IHR_CAPS,Iceland,IHR09,54
2011,SH_IHR_CAPS,Iceland,IHR05,77
2011,SH_IHR_CAPS,Iceland,IHR04,71
2012,SH_IHR_CAPS,Iceland,IHR11,100
2012,SH_IHR_CAPS,Iceland,IHR10,100
2012,SH_IHR_CAPS,Iceland,IHR12,54
2012,SH_IHR_CAPS,Iceland,IHR07,20
2012,SH_IHR_CAPS,Iceland,IHR06,71
2012,SH_IHR_CAPS,Iceland,IHR05,100
2012,SH_IHR_CAPS,Iceland,IHR13,79
