Year,SeriesCode,Country,Migratory status,Sex,Value
2003,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,8.28
2012,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,0.0
2013,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,0.0
2014,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,1.14
2015,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,1.09
2016,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,2.1
2017,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,1.03
2018,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,1.51
2003,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,4.66
2003,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.53
2004,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.76
2004,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,6.58
2004,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,3.91
2005,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,6.6
2005,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.21
2005,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,3.72
2019,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,0.99
2020,SL_EMP_FTLINJUR,Iceland,Total or no breakdown,Both sexes,1.54
2000,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,51.0
2001,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,77.9
2002,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,87.8
2003,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,82.5
2004,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,89.3
2006,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,8.5
2006,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.21
2006,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,4.6
2007,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,6.4
2007,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,4.1
2007,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,1.2
2008,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,4.2
2008,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,8.0
2008,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,2.21
2009,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,3.09
2009,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,1.83
2009,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,3.24
2009,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.37
2009,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.92
2009,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.37
2005,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,133.4
2006,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,98.3
2007,SL_EMP_FTLINJUR,India,Total or no breakdown,Both sexes,116.8
2000,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,4.2
2001,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,3.8
2002,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,3.0
2003,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,3.2
2004,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.5
2010,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.91
2010,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.37
2010,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,3.05
2010,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,3.2
2010,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,1.83
2010,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.37
2011,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,2.95
2011,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,1.56
2011,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.56
2011,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,2.94
2011,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.16
2011,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.16
2012,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,4.32
2012,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,4.31
2012,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.0
2012,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,2.17
2012,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,2.17
2012,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.0
2013,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,2.4
2013,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.19
2013,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.19
2013,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,2.41
2013,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,4.18
2013,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,4.17
2014,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,1.7
2014,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,3.04
2014,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,3.05
2014,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.0
2014,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.0
2014,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.69
2015,SL_EMP_FTLINJUR,Slovakia,NONMIG,Both sexes,2.68
2015,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,4.85
2015,SL_EMP_FTLINJUR,Slovakia,NONMIG,Male,4.86
2015,SL_EMP_FTLINJUR,Slovakia,NONMIG,Female,0.21
2015,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,2.67
2005,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,3.3
2006,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.2
2007,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.8
2008,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.5
2009,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.23
2009,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.09
2009,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.09
2009,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,3.65
2015,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.21
2016,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.0
2016,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,2.0
2016,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,3.0
2017,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,2.0
2018,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.83
2019,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.5
2009,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.27
2009,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,3.66
2010,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.27
2010,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.15
2010,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.23
2010,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,3.8
2010,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,3.84
2010,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.16
2020,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.0
2020,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.49
2020,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,2.86
2021,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Female,0.09
2021,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Male,2.96
2021,SL_EMP_FTLINJUR,Slovakia,Total or no breakdown,Both sexes,1.52
2000,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,3.3
2011,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,4.77
2011,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.27
2011,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.76
2011,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.23
2011,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,4.96
2011,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.66
2012,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,4.18
2012,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.36
2001,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,4.3
2002,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,4.0
2003,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,5.1
2004,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.6
2005,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.6
2006,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,3.8
2007,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,5.0
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.0
2012,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.23
2012,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.0
2012,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,4.43
2012,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.0
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,1.99
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.0
2013,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.07
2013,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,3.84
2009,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,4.65
2009,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.0
2009,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.65
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,3.99
2009,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,2.27
2010,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.0
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,2.57
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.0
2010,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,3.0
2010,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,4.72
2010,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,5.48
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,3.47
2013,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.0
2013,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,3.69
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.26
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.62
2014,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,4.33
2014,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.46
2014,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.23
2014,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,4.62
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.56
2011,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.55
2011,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,2.15
2011,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.6
2011,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,4.28
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,2.48
2015,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Female,0.23
2015,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.46
2015,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Male,4.34
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,Female,0.26
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,Both sexes,2.75
2015,SL_EMP_FTLINJUR,Ireland,NONMIG,Male,4.86
2016,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,2.14
2017,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,1.87
2012,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.0
2012,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.73
2012,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,5.01
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,1.34
2012,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.0
2013,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.52
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,1.95
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,3.16
2013,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.53
2013,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.5
2013,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,4.13
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,2.29
2018,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,1.51
2019,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,1.77
2020,SL_EMP_FTLINJUR,Ireland,Total or no breakdown,Both sexes,1.79
2000,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,4.3
2001,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,4.2
2002,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.83
2003,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.6
2004,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.3
2014,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.55
2014,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,5.13
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.56
2014,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,3.71
2014,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,3.09
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,Male,1.39
2005,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.0
2006,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.0
2007,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,2.6
2008,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,3.39
2009,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.7
2009,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,3.37
2009,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.0
2015,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,4.62
2015,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,2.79
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,Female,0.55
2015,SL_EMP_FTLINJUR,Slovenia,NONMIG,Both sexes,1.01
2015,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.54
2016,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,1.65
2010,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.0
2010,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,4.04
2010,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,2.03
2011,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,4.78
2011,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,2.42
2011,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.0
2012,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,2.06
2012,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.0
2012,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,4.01
2014,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.0
2014,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,3.9
2017,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,1.85
2018,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,1.67
2019,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.0
2019,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,1.69
2019,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,2.96
2020,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Both sexes,1.88
2020,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Male,3.0
2014,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.99
2015,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.06
2015,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,3.33
2015,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.73
2016,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.44
2017,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.21
2018,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.67
2019,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.97
2020,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Female,0.05
2020,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Both sexes,1.39
2020,SL_EMP_FTLINJUR,Israel,Total or no breakdown,Male,2.81
2000,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,7.0
2001,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,6.0
2020,SL_EMP_FTLINJUR,Slovenia,Total or no breakdown,Female,0.49
2000,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,14.61
2000,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.71
2000,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,9.2
2001,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,8.0
2001,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,12.93
2001,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.53
2002,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,5.0
2003,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,5.0
2004,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,5.0
2005,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,5.0
2006,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,5.0
2007,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,4.0
2008,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,4.0
2009,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2002,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,9.77
2002,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.38
2002,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,6.06
2003,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,8.52
2003,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.54
2003,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,5.27
2004,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.41
2009,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2009,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.26
2009,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,4.83
2009,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,3.01
2009,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2010,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,3.02
2010,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2004,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,4.89
2004,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,8.02
2005,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,4.5
2005,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.2
2005,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,7.4
2006,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.3
2006,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,4.4
2010,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,4.88
2010,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2010,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.26
2010,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2011,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2011,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2011,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,4.27
2006,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,7.3
2007,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,5.9
2007,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.3
2007,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,3.6
2008,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.2
2008,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,5.7
2008,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,3.3
2009,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.28
2011,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.71
2011,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2011,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.39
2012,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2012,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,4.28
2012,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.64
2012,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2012,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2012,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.31
2013,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.39
2013,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2013,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.31
2013,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2013,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2009,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.61
2009,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,4.51
2010,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.32
2010,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,4.16
2010,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.15
2011,SL_EMP_FTLINJUR,Spain,NONMIG,Male,4.43
2013,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,3.67
2014,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,3.79
2014,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2014,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2014,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2014,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.33
2014,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.34
2015,SL_EMP_FTLINJUR,Italy,NONMIG,Male,0.0
2015,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Male,3.93
2015,SL_EMP_FTLINJUR,Italy,NONMIG,Both sexes,0.0
2015,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Female,0.31
2015,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.42
2015,SL_EMP_FTLINJUR,Italy,NONMIG,Female,0.0
2016,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.11
2017,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.1
2018,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.25
2019,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,2.1
2020,SL_EMP_FTLINJUR,Italy,Total or no breakdown,Both sexes,3.39
2016,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,2.0
2017,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,2.0
2018,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,2.0
2011,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,2.49
2011,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.18
2011,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.51
2011,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,4.5
2011,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.17
2012,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,2.04
2012,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.17
2019,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,1.4
2020,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,1.34
2021,SL_EMP_FTLINJUR,Japan,Total or no breakdown,Both sexes,1.54
2000,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,11.3
2000,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.9
2000,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,19.4
2001,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,9.7
2001,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,0.8
2012,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.68
2012,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.95
2012,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.19
2012,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.2
2013,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,1.89
2013,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.81
