Year,SeriesCode,Country,Activity,Sex,Value
2012,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,4.76
2012,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,6.6
2012,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,5.31
2012,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.89
2012,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,5.8
2012,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,7.43
2013,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,5.72
2013,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,6.62
2007,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Female,5.3
2007,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Female,4.07
2007,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,27.88
2007,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Male,3.29
2007,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Both sexes,18.43
2007,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,3.63
2007,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,4.4
2007,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Male,11.52
2020,SL_ISV_IFEM_19ICLS,Hungary,TOTAL,Both sexes,10.19
2020,SL_ISV_IFEM_19ICLS,Hungary,NONAGR,Female,7.36
2020,SL_ISV_IFEM_19ICLS,Hungary,NONAGR,Male,9.56
2020,SL_ISV_IFEM_19ICLS,Hungary,NONAGR,Both sexes,8.52
2020,SL_ISV_IFEM_19ICLS,Hungary,ISIC4_A,Both sexes,37.68
2020,SL_ISV_IFEM_19ICLS,Hungary,TOTAL,Female,8.48
2020,SL_ISV_IFEM_19ICLS,Hungary,ISIC4_A,Male,37.1
2020,SL_ISV_IFEM_19ICLS,Hungary,ISIC4_A,Female,39.15
2007,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Male,6.34
2007,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,Both sexes,5.61
2007,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Both sexes,5.76
2007,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Female,5.05
2007,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,Female,19.08
2007,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,Both sexes,8.69
2007,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,Female,4.77
2007,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,Male,6.34
2007,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Male,3.73
2008,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Male,4.03
2008,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Male,4.44
2008,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,21.67
2008,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,4.35
2008,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Male,12.5
2008,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Female,5.6
2008,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Female,4.76
2008,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Both sexes,16.49
2008,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,4.95
2009,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Female,5.03
2009,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Male,3.15
2009,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Both sexes,14.52
2009,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,3.99
2009,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Male,2.81
2009,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Male,10.55
2020,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,12.06
2020,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Female,5.07
2020,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Both sexes,12.25
2020,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Male,3.67
2020,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Male,12.36
2020,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Male,4.02
2020,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,4.49
2020,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,4.2
2009,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,19.25
2009,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Female,4.34
2009,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,3.49
2010,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,4.77
2010,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Female,6.09
2010,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Both sexes,15.21
2010,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,4.29
2010,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,22.93
2013,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,43.51
2013,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,6.58
2013,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,5.71
2013,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.73
2013,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,30.42
2013,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,6.65
2013,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,24.01
2014,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,6.92
2010,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Female,5.3
2010,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Male,3.74
2010,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Male,8.94
2010,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Male,3.5
2011,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Female,3.56
2011,SL_ISV_IFEM_19ICLS,Austria,TOTAL,Both sexes,3.81
2011,SL_ISV_IFEM_19ICLS,Austria,NONAGR,Both sexes,3.12
2011,SL_ISV_IFEM_19ICLS,Austria,ISIC4_A,Female,24.08
2007,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,Male,6.34
2008,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,Both sexes,8.32
2008,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Both sexes,5.46
2008,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Female,4.36
2008,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,Male,6.32
2008,SL_ISV_IFEM_19ICLS,Iceland,ISIC4_A,Female,13.33
2008,SL_ISV_IFEM_19ICLS,Iceland,TOTAL,Male,6.36
2008,SL_ISV_IFEM_19ICLS,Iceland,NONAGR,Female,4.18
2014,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,23.66
2014,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,7.75
2014,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,7.35
2014,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,8.21
2014,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,39.34
2014,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,7.99
2014,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,7.14
2014,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,28.69
2015,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,49.79
2015,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,7.71
2015,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,6.83
2015,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,6.74
2015,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,22.66
2015,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,32.31
2015,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,7.45
2015,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,6.92
2015,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,7.98
2016,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,7.58
2016,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,44.31
2016,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,5.93
2016,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,6.37
2016,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,25.06
2016,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,16.34
2016,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,6.99
2016,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,6.81
2016,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,6.4
2017,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,6.69
2017,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,7.32
2017,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,7.66
2017,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,36.73
2017,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,7.39
2017,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,21.09
2017,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,26.02
2017,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,7.05
2017,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,7.99
2018,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.96
2018,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,6.52
2018,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,6.06
2018,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,5.18
2018,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,38.72
2018,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,5.61
2018,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,23.31
2018,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,16.5
2018,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,5.57
2019,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.8
2019,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,5.99
2019,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,5.21
2019,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,5.69
2019,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,32.32
2019,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,5.5
2019,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,16.73
2019,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,21.55
2019,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,6.3
2020,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,15.83
2020,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,5.86
2020,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,5.89
2020,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,13.81
2020,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,5.77
2020,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,6.13
2020,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,6.01
2020,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,20.45
2020,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,5.67
2021,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Both sexes,14.82
2021,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Male,14.36
2021,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Both sexes,9.58
2021,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Female,9.25
2021,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Both sexes,9.69
2021,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Female,9.17
2021,SL_ISV_IFEM_19ICLS,Portugal,NONAGR,Male,10.0
2021,SL_ISV_IFEM_19ICLS,Portugal,ISIC4_A,Female,16.08
2021,SL_ISV_IFEM_19ICLS,Portugal,TOTAL,Male,10.13
2008,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,49.96
2008,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,89.12
2008,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,69.23
2008,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,78.09
2008,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,50.11
2008,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,54.85
2008,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,57.11
2008,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,60.13
2008,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,50.23
2009,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,9.73
2009,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,6.47
2009,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,74.19
2009,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,23.39
2009,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,86.14
2009,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,24.0
2009,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,24.81
2009,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,8.3
2009,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,65.63
2010,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,63.51
2010,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,8.34
2010,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,22.83
2010,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,72.39
2010,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,10.03
2010,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,22.64
2010,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,85.6
2010,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,22.5
2010,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,6.14
2011,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,8.42
2011,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,65.8
2011,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,82.36
2011,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,6.26
2011,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,20.99
2011,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,10.06
2011,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,55.49
2011,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,20.32
2011,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,20.6
2012,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,18.91
2012,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,5.89
2012,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,9.06
2012,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,61.17
2012,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,80.46
2012,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,19.99
2012,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,7.7
2012,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,49.41
2012,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,18.12
2013,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,70.02
2013,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,22.8
2013,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,8.21
2013,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,23.18
2013,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,11.41
2013,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,22.52
2013,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,10.03
2013,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,61.06
2013,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,83.83
2014,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,24.96
2014,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,24.29
2014,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,24.58
2014,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,60.45
2014,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,11.29
2014,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,71.1
2014,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,14.44
2014,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,13.05
2014,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,88.01
2015,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,23.2
2015,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,23.51
2015,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,13.61
2015,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,23.92
2015,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,11.74
2015,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,86.46
2015,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,64.62
2015,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,15.13
2015,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,52.25
2016,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,59.17
2016,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,16.17
2016,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,17.77
2016,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,24.18
2016,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,23.42
2016,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,45.33
2016,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,25.15
2016,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,81.83
2016,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,14.22
2017,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,14.48
2017,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,21.65
2017,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,17.46
2017,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,16.11
2017,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,22.93
2017,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,71.09
2017,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,48.28
2017,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,20.64
2017,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,34.22
2018,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,20.68
2018,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,74.34
2018,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,15.42
2018,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,19.13
2018,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,50.62
2018,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,12.21
2018,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,13.97
2018,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,19.81
2018,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,36.36
2019,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,35.85
2019,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,18.99
2019,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,13.17
2019,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,14.75
2019,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,11.27
2019,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,69.42
2019,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,48.49
2019,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,18.68
2019,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,18.44
2020,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Male,16.28
2020,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Both sexes,44.86
2020,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Female,17.88
2020,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Female,11.0
2020,SL_ISV_IFEM_19ICLS,Serbia,TOTAL,Both sexes,16.99
2020,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Male,31.36
2020,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Both sexes,12.24
2020,SL_ISV_IFEM_19ICLS,Serbia,ISIC4_A,Female,68.0
2020,SL_ISV_IFEM_19ICLS,Serbia,NONAGR,Male,13.28
2007,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,10.3
2007,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,18.06
2007,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,15.16
2007,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,19.24
2007,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,15.7
2007,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,10.2
2007,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,13.25
2007,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,15.85
2007,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,13.1
2008,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,16.54
2008,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,8.19
2008,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,16.74
2008,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,10.88
2008,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,14.03
2008,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,13.95
2008,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,16.88
2008,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,20.41
2008,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,10.93
2009,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,12.27
2009,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,15.49
2009,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,8.59
2009,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,15.5
2009,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,12.66
2009,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,8.63
2009,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,15.16
2009,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,12.28
2010,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,13.37
2010,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,16.04
2010,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,8.83
2010,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,15.89
2010,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,12.67
2010,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,18.17
2010,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,8.76
2010,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,19.85
2010,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,12.52
2011,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,19.95
2011,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,13.71
2011,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,17.8
2011,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,13.84
2011,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,21.71
2011,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,9.38
2011,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,9.32
2011,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,13.88
2011,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,17.64
2012,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,17.09
2012,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,16.79
2012,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,11.48
2012,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,21.8
2012,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,11.64
2012,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,21.82
2012,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,27.2
2012,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,29.12
2012,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,21.51
2013,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,26.27
2013,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Male,23.5
2013,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,12.79
2013,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Female,28.72
2013,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,18.39
2013,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Male,23.57
2013,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,18.6
2013,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,25.47
2013,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Female,12.56
2014,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Both sexes,15.96
2014,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Male,23.28
2014,SL_ISV_IFEM_19ICLS,Slovakia,TOTAL,Female,10.48
2014,SL_ISV_IFEM_19ICLS,Slovakia,NONAGR,Both sexes,15.76
2014,SL_ISV_IFEM_19ICLS,Slovakia,ISIC4_A,Both sexes,23.71
