Year,SeriesCode,Country,Activity,Level of requirement,Value
2017,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2018,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,7
2018,EN_SCP_FRMN,United Arab Emirates,ISIC4_L,TOTAL,1
2018,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,7
2018,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,1
2018,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2018,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,4
2019,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2019,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,9
2019,EN_SCP_FRMN,United Arab Emirates,ISIC4_L,TOTAL,1
2019,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,6
2019,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,1
2019,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,9
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2020,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,12
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,12
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_M,TOTAL,1
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,7
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,1
2020,EN_SCP_FRMN,United Arab Emirates,ISIC4_L,TOTAL,1
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_K,TOTAL,24
2021,EN_SCP_FRMN,United Arab Emirates,TOTAL,TOTAL,47
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_M,TOTAL,1
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_L,TOTAL,3
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_C,TOTAL,9
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_G,TOTAL,47
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_B,TOTAL,2
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_I,TOTAL,2
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_J,TOTAL,1
2021,EN_SCP_FRMN,United Arab Emirates,ISIC4_F,TOTAL,1
2016,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,9
2016,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2016,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,8
2016,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,21
2016,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,2
2016,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,21
2017,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,11
2017,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,25
2017,EN_SCP_FRMN,Türkiye,ISIC4_A,TOTAL,1
2017,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,25
2017,EN_SCP_FRMN,Türkiye,ISIC4_F,TOTAL,1
2017,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2017,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,1
2017,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,8
2018,EN_SCP_FRMN,Türkiye,ISIC4_F,TOTAL,1
2018,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,15
2018,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,11
2018,EN_SCP_FRMN,Türkiye,ISIC4_A,TOTAL,1
2018,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,40
2018,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2018,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,40
2018,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,2
2019,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,4
2019,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,50
2019,EN_SCP_FRMN,Türkiye,ISIC4_Q,TOTAL,1
2019,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,20
2019,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2019,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,50
2019,EN_SCP_FRMN,Türkiye,ISIC4_F,TOTAL,1
2019,EN_SCP_FRMN,Türkiye,ISIC4_A,TOTAL,1
2019,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,12
2020,EN_SCP_FRMN,Türkiye,ISIC4_M,TOTAL,1
2020,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,67
2020,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2020,EN_SCP_FRMN,Türkiye,ISIC4_A,TOTAL,1
2020,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,16
2020,EN_SCP_FRMN,Türkiye,ISIC4_Q,TOTAL,1
2020,EN_SCP_FRMN,Türkiye,ISIC4_F,TOTAL,1
2020,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,29
2020,EN_SCP_FRMN,Türkiye,ISIC4_L,TOTAL,1
2020,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,4
2020,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,67
2021,EN_SCP_FRMN,Türkiye,TOTAL,TOTAL,77
2021,EN_SCP_FRMN,Türkiye,ISIC4_K,TOTAL,17
2021,EN_SCP_FRMN,Türkiye,ISIC4_G,TOTAL,77
2021,EN_SCP_FRMN,Türkiye,ISIC4_A,TOTAL,1
2021,EN_SCP_FRMN,Türkiye,ISIC4_H,TOTAL,4
2021,EN_SCP_FRMN,Türkiye,ISIC4_C,TOTAL,32
2021,EN_SCP_FRMN,Türkiye,ISIC4_Q,TOTAL,1
2021,EN_SCP_FRMN,Türkiye,ISIC4_F,TOTAL,4
2021,EN_SCP_FRMN,Türkiye,ISIC4_J,TOTAL,2
2021,EN_SCP_FRMN,Türkiye,ISIC4_M,TOTAL,1
2021,EN_SCP_FRMN,Türkiye,ISIC4_L,TOTAL,3
2016,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,1
2016,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,1
2016,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,1
2017,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,1
2017,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,1
2017,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,1
2018,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,1
2018,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,1
2018,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,1
2019,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,1
2019,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,1
2019,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,1
2020,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,2
2020,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,2
2020,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,2
2021,EN_SCP_FRMN,Ukraine,ISIC4_A,TOTAL,2
2021,EN_SCP_FRMN,Ukraine,TOTAL,TOTAL,2
2021,EN_SCP_FRMN,Ukraine,ISIC4_G,TOTAL,2
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,6
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,21
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,239
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,2
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,12
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,15
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,13
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,65
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,239
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,9
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,10
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,2
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,11
2016,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,32
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,13
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,17
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,34
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,12
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,9
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,10
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,2
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,22
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,7
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,67
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,2
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,250
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,250
2017,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,13
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,2
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,2
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,275
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,35
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,16
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,9
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,14
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,19
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,11
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,14
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,7
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,275
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,25
2018,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,73
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,2
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,9
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,29
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,82
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,305
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,18
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,15
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,12
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,39
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,2
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,23
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,305
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,9
2019,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,15
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,TOTAL,3
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_S,TOTAL,1
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,58
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,32
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,19
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,114
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,24
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,7
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,433
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,433
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,3
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,37
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,15
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,34
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,15
2020,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,12
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_L,TOTAL,40
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_C,TOTAL,126
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_A,TOTAL,3
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_B,TOTAL,25
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_M,TOTAL,41
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_J,TOTAL,42
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_F,TOTAL,21
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_K,TOTAL,67
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_G,TOTAL,492
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_H,TOTAL,19
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_N,TOTAL,15
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,TOTAL,TOTAL,492
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_Q,TOTAL,3
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_S,TOTAL,2
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_I,TOTAL,13
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,8
2021,EN_SCP_FRMN,United Kingdom of Great Britain and Northern Ireland,ISIC4_R,TOTAL,8
